prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
552340,camara,2012-08-01T00:00:00Z,2,Publicação inicial no DCD do dia 02/08/12 PÁG 27765 COL 02.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1030787,552340
552340,camara,2012-08-01T18:21:00Z,1,"Apresentação do Projeto de Lei n. 4253/2012, pelo Deputado Dr. Grilo (PSL-MG), que: """"Altera a redação do artigo 406 do Decreto Lei 5.452/1943-Consolidação das Leis do Trabalho"""".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1016059,552340
552340,camara,2012-08-02T10:46:00Z,3,Recebimento pel a SEPRO.,SEPRO,500,NA,NA,552340
552340,camara,2012-08-02T10:46:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,552340
552340,camara,2012-08-02T10:50:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 2672/2012.,SEPRO,180,NA,NA,552340
552340,camara,2012-08-02T11:18:00Z,6,Recebimento pel a SECAP(SGM).,SECAP(SGM),500,NA,NA,552340
552340,camara,2012-08-15T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1019148,552340
552340,camara,2012-08-16T00:00:00Z,14,Publicação do despacho no DCD do dia 17/08/2012,CCP,605,NA,NA,552340
552340,camara,2012-08-16T12:21:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,552340
552340,camara,2012-08-16T12:21:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,552340
552340,camara,2012-08-16T12:23:00Z,10,Apense-se à(ao) PL-3974/2012.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1019148,552340
552340,camara,2012-08-16T12:23:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 789/2012.,SECAP(SGM),180,NA,NA,552340
552340,camara,2012-08-16T12:24:00Z,11,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,552340
552340,camara,2012-08-16T14:43:00Z,13,Recebimento pela CCP.,CCP,500,NA,NA,552340
552340,camara,2012-08-20T00:00:00Z,16,Encaminhada à publicação. Avulso Inicial,CCP,604,NA,NA,552340
552340,camara,2012-08-20T15:16:00Z,15,Encaminhado à(ao) CSSF através da guia de Remessa (GR/CCP) nº 4891/2012.,CCP,180,NA,NA,552340
552340,camara,2012-08-20T16:30:00Z,17,Recebimento pela CSSF.,CSSF,500,Tramitando em Conjunto,NA,552340
552340,camara,2012-08-21T00:00:00Z,19,"Designada Relatora, Dep. Benedita da Silva (PT-RJ)",CSSF,320,Tramitando em Conjunto,NA,552340
552340,camara,2012-08-21T10:53:00Z,18,Apensação desta proposição ao PL 3974/2012.,CSSF,106,Tramitando em Conjunto,NA,552340
552340,camara,2015-01-31T00:00:00Z,20,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,MESA,502,NA,NA,552340
552340,camara,2015-02-06T09:47:00Z,21,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-124/2015.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1298212,552340
552340,camara,2015-02-06T09:47:00Z,22,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,552340
552340,camara,2015-02-06T09:47:00Z,23,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,552340
552340,camara,2015-02-06T09:47:00Z,24,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,552340
552340,camara,2015-02-06T09:47:00Z,25,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,552340
552340,camara,2015-02-06T09:47:00Z,26,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,552340
552340,camara,2019-01-31T00:00:00Z,27,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,MESA,502,NA,NA,552340
552340,camara,2019-02-19T00:00:00Z,28,"Decisão da Presidência: ""... Determino o desarquivamento de todas as proposições de autoria de Comissões Parlamentares de Inquérito que tenham sido arquivadas em 31 de janeiro de 2019 nos termos do art. 105, caput, do Regimento Interno da Câmara dos Deputados. Publique-se"".",MESA,1001,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1717150,552340
552340,camara,2019-02-19T01:00:00Z,29,Desarquivado conforme Decisão da Presidência.,MESA,503,NA,NA,552340
