prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao
127753,senado,2016-12-14T00:00:00Z,2,"Remetido Ofício SF nº 1.403, de 14/12/2016, ao Senhor Primeiro-Secretário da Câmara dos Deputados, encaminhando autógrafos do projeto para revisão, nos termos do art. 65 da Constituição Federal. (fls. 80 a 89).",SEXPE,52,REMETIDA À CÂMARA DOS DEPUTADOS
127753,senado,2016-12-14T00:00:00Z,1,Anexado o texto revisado (fls. 71 a 79).,SEXPE,NA,NA
127753,senado,2016-12-13T00:00:00Z,1,"Aprovado o projeto com emenda.
      À Câmara dos Deputados.
      ***DETALHAMENTO DA AÇÃO LEGISLATIVA***
      Encaminhadas à publicação as Emendas nºs 1, 2 e 3-PLEN.
      Proferido pela Senadora Kátia Abreu o Parecer nº 986, de 2016-PLEN, concluindo favoravelmente à Emenda nº 1-PLEN e contrário às Emendas nºs 2 e 3-PLEN; e ainda, favorável aos PLS 450/2016 e PLS 451/2016.
      Encaminhada à publicação e posteriormente retirada a Emenda nº 4-PLEN, subscrita pelo Senador Hélio José, tendo manifestação contrária da relatora, Senadora Kátia Abreu.
      Discussão encerrada.
      Aprovado o projeto, ressalvadas as emendas.
      Aprovada a Emenda nº 1-PLEN, de parecer favorável.
      Rejeitadas, em globo, as Emendas nºs 2 e 3-PLEN, de parecer contrário.
      Aprovada a redação final da matéria. (Parecer nº 987, de 2016-CDIR)
      À Câmara dos Deputados.",PLEN,25,APROVADA
127753,senado,2016-12-09T00:00:00Z,3,"Incluído em Ordem do Dia da sessão deliberativa ordinária de 13.12.2016.
      Recebidas, na Secretaria Geral da Mesa, as Emendas nºs 1 e 2-PLEN, do Senador José Aníbal.
      Recebida, na Secretaria Geral da Mesa, a Emenda nº 3-PLEN, do Senador Cidinho Santos.
      Recebida, na Secretaria Geral da Mesa, a Emenda nº 4-PLEN, do Senador Hélio José.",PLEN,78,INCLUÍDA EM ORDEM DO DIA
127753,senado,2016-12-09T00:00:00Z,2,"Prazo: Recebimento de emendas perante a Mesa (Art. 235, II, ""f"", do RISF)
      
      De 12/12/2016 a 16/12/2016",PLEN,88,AGUARDANDO RECEBIMENTO DE EMENDAS PERANTE A MESA
127753,senado,2016-12-09T00:00:00Z,1,Este processo contém 40 (quarenta) folhas numeradas.,SEPRTL,NA,NA
127753,senado,2016-12-08T00:00:00Z,1,"Encaminhado à publicação. (Apresentado como conclusão do Relatório nº 14, de 2016, sobre o Ato do Presidente do Senado Federal nº 24, de 2016)
      A matéria será incluída na Ordem do Dia da Sessão Deliberativa do dia 13 de dezembro, terça-feira.
      Poderão ser oferecidas emendas até o encerramento da discussão.",SEADI,8,PRONTO PARA DELIBERAÇÃO DO PLENÁRIO
