prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,origem_tramitacao_local_nome_casa_local,destino_tramitacao_local_nome_casa_local,id_principal
126364,senado,2019-04-30T00:00:00Z,1,"Distribuído ao Senador Alessandro Vieira, para emitir relatório.",CCJ,91,MATÉRIA COM A RELATORIA,,Senado Federal,Senado Federal,126364
126364,senado,2018-12-21T00:00:00Z,2,Relatoria encerrada por fim de mandato.,SACCJ,87,AGUARDANDO DESIGNAÇÃO DO RELATOR,,Senado Federal,Senado Federal,126364
126364,senado,2018-12-21T00:00:00Z,1,"A proposição continua a tramitar, nos termos do art. 332 do Regimento Interno.",CCJ,NA,NA,,Senado Federal,Senado Federal,126364
126364,senado,2018-12-17T00:00:00Z,1,"Devolvido pelo relator, Senador Magno Malta, sem alteração no relatório. 
      Matéria pronta para Pauta com voto pela aprovação do Projeto, com três emendas que apresenta.
      Em 25/04/2018, o Senador Magno Malta fez a leitura do relatório e a Presidência adiou a discussão da matéria.",CCJ,42,PRONTA PARA A PAUTA NA COMISSÃO,,Senado Federal,Senado Federal,126364
126364,senado,2018-11-20T00:00:00Z,3,"Juntei as notas taquigráficas da Audiência Pública.
      Matéria com o relator, Senador Magno Malta, para reexame do relatório.",CCJ,91,MATÉRIA COM A RELATORIA,,Senado Federal,Senado Federal,126364
126364,senado,2018-11-20T00:00:00Z,2,"Matéria pronta para a Pauta na Comissão, com voto do Senador Magno Malta pela aprovação do Projeto com três emendas que apresenta.",CCJ,42,PRONTA PARA A PAUTA NA COMISSÃO,,Senado Federal,Senado Federal,126364
126364,senado,2018-11-20T00:00:00Z,1,"Na 34ª Reunião Extraordinária realizada nesta data, é realizada Audiência Pública destinada à instrução da matéria, conforme os Requerimentos nº 41, de 2018-CCJ, de iniciativa do Senador Lindbergh Farias; n° 42, de 2018-CCJ, de iniciativa da Senadora Ana Amélia e n° 43, de 2018-CCJ, de iniciativa da Senadora Gleisi Hoffmann, com a presença dos seguintes convidados: Nathalie Ferro, Advogada, e representante de Janaína Homerin (Secretária Executiva da Rede Justiça Criminal); Kim Kataguiri, Líder Nacional do Movimento Brasil Livre; Cristiano Avila Maronna, Presidente do Instituto Brasileiro de Ciências Criminais (IBCCRIM); Jailton Almeida do Nascimento, Servidor público e ex-líder do Movimento Vem pra Rua; Eduardo Nunes de Queiroz, Defensor Público Nacional de Direitos Humanos; Rodrigo de Aquino, Diretor do Departamento de Contraterrorismo e Ilícitos Transnacionais da Agência Brasileira de Inteligência -ABIN- representante de Janér Tesch Hosken Alvarenga (Diretor-Geral da Agência Brasileira de Inteligência); Darci Frigo, Coordenador-Geral da Terra de Direitos; Juner Caldeira Barbosa, Delegado de Polícia Federal e Chefe Substituto da Divisão Antiterrorismo - DAT/DIP/PF, representante de Rogério Augusto Viana Galloro (Diretor-Geral do Departamento de Polícia Federal); Marcelo Semer, Juiz de Direito e representante da Associação Brasileira de Juristas Pela Democracia; Camila Marques, Advogada e Coordenadora do Centro de Referência Legal em Liberdade de Expressão e Acesso à Informação da artigo 19; Dom Guilherme Antônio Werlang, Bispo Diocesano de Lages/SC, Presidente da Comissão Episcopal Pastoral para a Ação Sócio Transformadora e membro do Conselho Episcopal Pastoral (CONSEP) e do Conselho Permanente da CNBB, representante de Dom Leonardo Ulrich Steiner (Secretário-Geral da Confederação Nacional dos Bispos do Brasil). Justificou ausência a senhora Deborah Macedo Duprat de Britto Pereira, Procuradora Federal dos Direitos do Cidadão. Usam da palavra os Senadores Gleisi Hoffmann, Humberto Costa, Ana Amélia e o Senador Lasier Martins, Presidente em exercício da CCJ.",CCJ,110,AUDIÊNCIA PÚBLICA,,Senado Federal,Senado Federal,126364
126364,senado,2018-11-07T00:00:00Z,1,"Na 33ª Reunião Ordinária realizada nesta data, a Comissão aprova os Requerimentos nºs 42, de 2018-CCJ e 43, de 2018-CCJ em aditamento ao Requerimento nº 41, de 2018-CCJ, que solicita a realização de Audiência Pública em data oportuna para instruir a matéria.",CCJ,110,AUDIÊNCIA PÚBLICA,,Senado Federal,Senado Federal,126364
126364,senado,2018-10-31T00:00:00Z,1,"Na 31ª Reunião Ordinária, realizada nesta data, a Comissão aprova o Requerimento nº 41, de 2018-CCJ, de iniciativa do Senador Lindbergh Farias, que solicita a realização de Audiência Pública em data oportuna para instruir a matéria.",CCJ,110,AUDIÊNCIA PÚBLICA,,Senado Federal,Senado Federal,126364
126364,senado,2018-05-09T00:00:00Z,1,"Juntei, às 11h35min, o Voto em Separado do Senador Randolfe Rodrigues, que conclui pela rejeição do Projeto.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,126364
126364,senado,2018-04-25T00:00:00Z,1,"Na 13ª Reunião Ordinária, realizada nesta data, o Senador Magno Malta faz a leitura do Relatório e a Presidência adia a discussão da matéria.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,126364
126364,senado,2018-03-21T00:00:00Z,1,"Recebido, às 14h17min, o Relatório reformulado do Senador Magno Malta, com voto pela aprovação do Projeto, com três emendas que apresenta.
      Matéria incluída na Pauta da Comissão.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,126364
126364,senado,2018-02-27T00:00:00Z,1,"Recebido, às 19h55min, o Relatório reformulado do Senador Magno Malta, com voto pela aprovação do Projeto, com duas emendas que apresenta.
      Matéria incluída para a Pauta na Comissão.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,126364
126364,senado,2017-12-08T00:00:00Z,1,Matéria incluída na Pauta da Comissão.,CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,126364
126364,senado,2017-08-31T00:00:00Z,1,"Recebido, às 18h37min, o Relatório do Senador Magno Malta, com voto pela aprovação do Projeto.
      Matéria pronta para a Pauta na Comissão.",CCJ,42,PRONTA PARA A PAUTA NA COMISSÃO,,Senado Federal,Senado Federal,126364
126364,senado,2016-10-21T00:00:00Z,1,"O Presidente da Comissão, Senador José Maranhão, designa Relator da matéria o Senador Magno Malta.",CCJ,91,MATÉRIA COM A RELATORIA,,Senado Federal,Senado Federal,126364
126364,senado,2016-09-14T00:00:00Z,1,"Juntei, de ordem da Presidência do Senado Federal, o Ofício nº 2096/2016/CVJ, de 08/08/2016, da Câmara de Vereadores de Joinville, com manifestação sobre a matéria (fls. 06 a 09).
      Matéria aguardando designação de Relatoria",CCJ,87,AGUARDANDO DESIGNAÇÃO DO RELATOR,,Senado Federal,Senado Federal,126364
126364,senado,2016-07-14T00:00:00Z,1,"Não foram oferecidas emendas no prazo regimental.
      Matéria aguardando distribuição.",CCJ,87,AGUARDANDO DESIGNAÇÃO DO RELATOR,,Senado Federal,Senado Federal,126364
126364,senado,2016-07-07T00:00:00Z,1,"Prazo para apresentação de emendas:
      Primeiro dia: 07/07/2016.
      Último dia: 13/07/2016.",CCJ,20,AGUARDANDO RECEBIMENTO DE EMENDAS,,Senado Federal,Senado Federal,126364
126364,senado,2016-07-05T00:00:00Z,3,Matéria sobre a Mesa desta Comissão aguardando abertura de prazo para apresentação de emendas e posterior distribuição.,CCJ,20,AGUARDANDO RECEBIMENTO DE EMENDAS,,Senado Federal,Senado Federal,126364
126364,senado,2016-07-05T00:00:00Z,2,Este processo contém 5 (cinco) folhas numeradas e rubricadas.,SEPRTL,NA,NA,,Senado Federal,Senado Federal,126364
126364,senado,2016-07-05T00:00:00Z,1,"Encaminhado à publicação.
      À Comissão de Constituição, Justiça e Cidadania, em decisão terminativa, onde poderá receber emendas pelo prazo de cinco dias úteis, após publicado e distribuído em avulsos.",PLEN,20,AGUARDANDO RECEBIMENTO DE EMENDAS,,Senado Federal,Senado Federal,126364
