prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2091757,camara,2016-07-13T16:19:00Z,1,"Apresentação do Requerimento de Audiência Pública n. 7/2016, pelo Deputado Diego Garcia (PHS-PR), que: ""Requer a realização de Audiência Pública para debater aspectos relacionados ao PL 4850/2016, que dispõe sobre as 10 medidas de combate à corrupção, sendo convidados Joice Hasselman, Jornalista; Carla Zambelli, do movimento Nas Ruas; e Dr. Julio Marcelo de Oliveira, Procurador do TCU"".",PL485016,100,Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1476927,2091757
2091757,camara,2016-08-02T14:30:00Z,2,Aprovado. Subscreveu o Requerimento o Deputado Sandes Júnior.,PL485016,241,Arquivada,NA,2091757
2091757,camara,2016-08-29T00:00:00Z,3,"Realizada Audiência Pública com o Sr. Julio Marcelo de Oliveira, Procurador do TCU.",PL485016,1005,Arquivada,NA,2091757
2091757,camara,2016-10-05T00:00:00Z,4,"Realizada Audiência Pública com as Sras. Joice Hasselman, Jornalista; e Carla Zambelli, representante do Movimento Nas Ruas.",PL485016,1005,Arquivada,NA,2091757
2091757,camara,2017-09-26T00:00:00Z,5,Arquivado.,PL485016,502,Arquivada,NA,2091757
