prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,origem_tramitacao_local_nome_casa_local,destino_tramitacao_local_nome_casa_local,id_principal
103831,senado,2018-12-21T00:00:00Z,1,"A proposição é arquivada ao final da legislatura, nos termos do § 1º do art. 332  do Regimento Interno.",SLSF,28,ARQUIVADA AO FINAL DA LEGISLATURA,,Senado Federal,Senado Federal,103831
103831,senado,2018-12-18T00:00:00Z,2,"Juntados aos autos do processo o original de manifestação do Ofício nº 17/CEHIDRO/2018, do Conselho Estadual de Recursos Hídricos do Estado de Mato Grosso, e a cópia da carta-resposta encaminhada pelo Secretário-Geral da Mesa, Luiz Fernando Bandeira de Mello. (fls. 151/154)",ATRSGM,NA,NA,,Senado Federal,Senado Federal,103831
103831,senado,2018-12-18T00:00:00Z,1,Encaminhado à Assessoria Técnica para juntada de manifestação externa.,SLSF,NA,NA,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-28T00:00:00Z,3,"Aguardando inclusão em Ordem do Dia do Requerimento nº 525, de 2018, que solicita a audiência da CRA, do Senador Cidinho Santos.",PLEN,95,AGUARDANDO INCLUSÃO ORDEM DO DIA DE REQUERIMENTO,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-28T00:00:00Z,2,"Recebido nesta Comissão, nesta data. 
      Anexa-se o Ofício nº 18/CEHIDRO/2018, da Secretaria de Meio Ambiente do Estado do Mato Grosso, que encaminha Moção nº 31/CEHIDRO/SEMA/2018 onde sugere alterações ao Projeto de Lei do Senado nº 750/2011. (fls. 148 a 150)",CMA,NA,NA,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-28T00:00:00Z,1,"Encaminhado à CMA, por solicitação.",SLSF,NA,NA,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-13T00:00:00Z,2,"Aguardando inclusão em Ordem do Dia do Requerimento nº 525, de 2018, que solicita a audiência da CRA, do Senador Cidinho Santos.",PLEN,95,AGUARDANDO INCLUSÃO ORDEM DO DIA DE REQUERIMENTO,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-13T00:00:00Z,1,"Encaminhado à publicação o RQS 525/2018, de autoria do Senador Cidinho Santos, solicitando oitiva da CRA sobre a presente matéria.
      O Requerimento será incluído em Ordem do Dia oportunamente.",PLEN,95,AGUARDANDO INCLUSÃO ORDEM DO DIA DE REQUERIMENTO,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-08T00:00:00Z,2,"Aguardando leitura de requerimento do Senador Cidinho Santos, de audiência da CRA.",PLEN,118,AGUARDANDO LEITURA DE REQUERIMENTO,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-08T00:00:00Z,1,"Recebido, nesta data, o Ofício SF 1.220/2018, da Presidência do Senado Federal, que solicita a remessa do processado da matéria à Secretaria- Geral da Mesa para leitura de requerimento de autoria do Senador Cidinho Santos para que a matéria seja apreciada também pela Comissão de Agricultura e Reforma Agrária - CRA.
      Ofício e cópia do Requerimento anexados às fls. 145 e 146.",CMA,180,AGUARDANDO PROVIDÊNCIAS,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-06T00:00:00Z,2,"A pedido do relator, a matéria é devolvida para reexame.",CMA,91,MATÉRIA COM A RELATORIA,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-06T00:00:00Z,1,"Matéria não apreciada por não ter sido realizada a 14ª Reunião da Comissão de Meio Ambiente, agendada para o dia 6/11/2018.",CMA,42,PRONTA PARA A PAUTA NA COMISSÃO,,Senado Federal,Senado Federal,103831
103831,senado,2018-11-01T00:00:00Z,1,"Matéria constante da Pauta da 14ª Reunião da Comissão de Meio Ambiente, agendada para o dia 06/11/2018.",CMA,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,103831
