prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
1307583,camara,2015-06-17T10:17:00Z,1,"Apresentação do Projeto de Lei n. 1952/2015, pelo Deputado Vitor Valim (PMDB-CE), que: ""Altera art. 6º da Lei nº 10.826, de 22 de dezembro de 2003 que, dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências"".",PLEN,100,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1349586,1307583
1307583,camara,2015-06-17T11:47:00Z,2,Recebimento pela SEPRO.,SEPRO,500,NA,NA,1307583
1307583,camara,2015-06-17T11:47:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,1307583
1307583,camara,2015-06-17T18:45:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 959/2015.,SEPRO,180,NA,NA,1307583
1307583,camara,2015-06-18T10:09:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,1307583
1307583,camara,2015-06-19T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1351110,1307583
1307583,camara,2015-06-30T10:26:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,1307583
1307583,camara,2015-06-30T10:26:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,1307583
1307583,camara,2015-06-30T10:27:00Z,9,Apense-se à(ao) PL-6970/2013. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1351110,1307583
1307583,camara,2015-06-30T10:27:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,1307583
1307583,camara,2015-06-30T11:29:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 215/2015.,SECAP(SGM),180,NA,NA,1307583
1307583,camara,2015-06-30T14:52:00Z,12,Recebimento pela CCP.,CCP,500,NA,NA,1307583
1307583,camara,2015-07-01T00:00:00Z,14,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 02/07/15 PÁG 437 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1380352,1307583
1307583,camara,2015-07-01T12:28:00Z,13,Encaminhado à(ao) PL372212 através da guia de Remessa (GR/CCP) nº 2380/2015.,CCP,180,NA,NA,1307583
1307583,camara,2015-07-02T09:38:00Z,15,Recebimento pela PL372212.,PL372212,500,NA,NA,1307583
1307583,camara,2015-07-03T00:00:00Z,17,"Designado Relator, Dep. Laudivio Carvalho (PMDB-MG)",PL372212,320,NA,NA,1307583
1307583,camara,2015-07-03T17:12:00Z,16,Apensação desta proposição ao PL 6970/2013.,PL372212,106,NA,NA,1307583
1307583,camara,2017-04-04T17:13:00Z,18,"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 6205/2017, pelo Deputado Vitor Valim (PMDB-CE), que: ""Requer a inclusão na Ordem do Dia do Plenário do PL Nº 1.952, de 2015 que 'Altera art. 6º da Lei nº 10.826, de 22 de dezembro de 2003 que, dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas - Sinarm, define crimes e dá outras providências. '"".",PLEN,194,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1542073,1307583
1307583,camara,2017-06-29T10:39:00Z,19,Apense-se a este(a) o(a) PL-7866/2017.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1572573,1307583
1307583,camara,2017-06-29T16:10:00Z,20,Apensação do PL 7866/2017 a esta proposição.,CCP,504,NA,NA,1307583
1307583,camara,2019-02-21T17:50:00Z,21,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-121/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713274,1307583
1307583,camara,2019-02-22T18:20:00Z,22,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-249/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713653,1307583
1307583,camara,2019-02-22T18:27:00Z,24,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-249/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713653,1307583
1307583,camara,2019-02-22T18:30:00Z,23,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-249/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713653,1307583
