prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
541857,camara,2012-04-19T00:00:00Z,2,Publicação inicial no DCD do dia 20/04/12 PAG 13075 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1013119,541857
541857,camara,2012-04-19T10:48:00Z,1,"Apresentação do Projeto de Lei n. 3722/2012, pelo Deputado Rogério Peninha Mendonça, que: ""Disciplina as normas sobre aquisição, posse, porte e circulação de armas de fogo e munições, cominando penalidades e dando providências correlatas"".",PLEN,100,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=986560,541857
541857,camara,2012-04-19T17:53:00Z,3,Recebimento pel a SEPRO.,SEPRO,500,NA,NA,541857
541857,camara,2012-04-19T17:53:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,541857
541857,camara,2012-04-20T11:45:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 2197/2012.,SEPRO,180,NA,NA,541857
541857,camara,2012-04-23T09:26:00Z,6,Recebimento pel a SECAP(SGM).,SECAP(SGM),500,NA,NA,541857
541857,camara,2012-04-25T00:00:00Z,7,Substituição de versão do inteiro teor da proposição,MESA,1052,NA,NA,541857
541857,camara,2012-04-26T00:00:00Z,8,Substituição de versão do inteiro teor da proposição,MESA,1052,NA,NA,541857
541857,camara,2012-05-02T00:00:00Z,9,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=987616,541857
541857,camara,2012-05-08T00:00:00Z,16,Publicação do despacho no DCD do dia 09/05/2012,CCP,605,NA,NA,541857
541857,camara,2012-05-08T14:34:00Z,10,Despacho Chancelado,SECAP(SGM),180,NA,NA,541857
541857,camara,2012-05-08T14:34:00Z,11,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,541857
541857,camara,2012-05-08T14:39:00Z,12,"Às Comissões de Relações Exteriores e de Defesa Nacional; Segurança Pública e Combate ao Crime Organizado e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=987616,541857
541857,camara,2012-05-08T14:39:00Z,14,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 674/2012.,SECAP(SGM),180,NA,NA,541857
541857,camara,2012-05-08T14:39:00Z,13,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,541857
541857,camara,2012-05-08T15:17:00Z,15,Recebimento pel a CCP.,CCP,500,NA,NA,541857
541857,camara,2012-05-09T13:48:00Z,17,Encaminhado à(ao) CREDN através da guia de Remessa (GR/CCP) nº 4161/2012.,CCP,180,NA,NA,541857
541857,camara,2012-05-10T00:00:00Z,18,Encaminhada à publicação. Avulso Inicial,CCP,604,NA,NA,541857
541857,camara,2012-05-10T17:49:00Z,19,Recebimento pel a CREDN.,CREDN,500,NA,NA,541857
541857,camara,2012-05-31T00:00:00Z,20,"Designado Relator, Dep. Claudio Cajado (DEM-BA)",CREDN,320,NA,NA,541857
541857,camara,2013-06-04T21:04:00Z,21,"Apresentação do Parecer do Relator n. 1 CREDN, pelo Deputado Claudio Cajado (DEM-BA).",CREDN,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095781,541857
541857,camara,2013-06-04T21:04:00Z,22,"Parecer do Relator, Dep. Claudio Cajado (DEM-BA), pela aprovação, com Substitutivo.",CREDN,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1095781,541857
541857,camara,2013-10-03T16:32:00Z,23,"Apresentação do Parecer do Relator, PRL 2 CREDN, pelo Dep. Claudio Cajado",CREDN,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1150399,541857
541857,camara,2013-10-03T16:32:00Z,24,"Parecer do Relator, Dep. Claudio Cajado (DEM-BA), pela aprovação, com Substitutivo.",CREDN,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1150399,541857
541857,camara,2013-10-16T10:00:00Z,25,Vista ao Deputado Eduardo Azeredo.,CREDN,420,NA,NA,541857
541857,camara,2013-10-22T00:00:00Z,26,Devolução de Vista (Dep. Eduardo Azeredo).,CREDN,602,NA,NA,541857
541857,camara,2014-02-25T18:58:00Z,27,"Apresentação do Requerimento de Redistribuição n. 9602/2014, pelo Deputado Rogério Peninha Mendonça (PMDB-SC), que: ""Requer a inclusão das Comissões de Finanças e Tributação, Desenvolvimento Econômico, Indústria e Comércio e Defesa do Consumidor como competentes para apreciar o PL 3722/12"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1231211,541857
541857,camara,2014-03-14T00:00:00Z,28,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1236136,541857
541857,camara,2014-03-14T00:00:00Z,30,"Defiro parcialmente o pedido contido no Requerimento n. 9.602/2014, para determinar a inclusão da Comissão de Desenvolvimento Econômico, Indústria e Comércio e da Comissão de Finanças e Tributação como competentes para examinar mérito do Projeto de Lei n. 3.722/2012. Indefiro a inclusão da Comissão de Defesa do Consumidor, eis que a matéria não se inscreve em seu campo temático. Por versar a referida proposição matéria de competência de mais de três Comissões de mérito, consoante o disposto no art. 34, II, do RICD, decido pela criação de Comissão Especial. Publique-se. Oficie-se. [ATUALIZAÇÃO DO DESPACHO DO PL N. 3.722/2012: Às CDEIC, CREDN, CSPCCO, CFT (mérito e art. 54 do RICD) e CCJC (mérito e art. 54 do RICD). Proposição sujeita à apreciação do Plenário. Regime de tramitação: Ordinário]",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1236136,541857
541857,camara,2014-03-14T10:10:00Z,29,Despacho Chancelado,SGMGAB,180,NA,NA,541857
541857,camara,2014-03-14T10:11:00Z,31,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,541857
541857,camara,2014-03-17T00:00:00Z,32,À CREDN o Memorando nº 25/14 - COPER solicitando a devolução deste em virtude de novo despacho.,CCP,1005,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1236390,541857
541857,camara,2014-03-18T00:00:00Z,33,"Devolução à CCP, conforme solcitação contida no Memorando nº 25/14-COPER.",CREDN,1010,NA,NA,541857
541857,camara,2014-03-18T19:05:00Z,34,Encaminhado à(ao) CCP através da guia de Remessa (GR/CREDN) nº 136/2014.,CREDN,180,NA,NA,541857
541857,camara,2014-03-18T19:22:00Z,35,Recebimento pela CCP.,CCP,500,NA,NA,541857
541857,camara,2014-04-11T00:00:00Z,36,"Ato da Presidência : Cria Comissão Especial, nos termos do inciso II e do § 1º do art. 34 do Regimento Interno.",PLEN,120,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1246520,541857
541857,camara,2014-05-29T00:00:00Z,37,"Ato da Presidência: Constitui Comissão Especial, nos termos do inciso II do art. 34 do Regimento Interno.",PLEN,121,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1258947,541857
541857,camara,2014-06-03T00:00:00Z,40,"Designado Relator, Dep. Claudio Cajado (DEM-BA)",PL372212,320,NA,NA,541857
541857,camara,2014-06-03T17:11:00Z,41,"Apresentação do Requerimento de Audiência Pública n. 1/2014, pelo Deputado Edio Lopes (PMDB-RR), que: ""Solicita realização de Audiência Pública com P Sr. Bené BArbosa, Presidente Movimento Viva Brasil; Sr. Fabrício Rebelo, Especialista de Segurança Pública do Nordeste; Sr. Salésio Nuhs, Presidente da Associação Nacional da Indústria de Armas e Munições (Aniam) e Sr. Fernando Segóvia - Delegado da Polícia Federal com o  objetivo de colher informações e esclarecimentos a cerca do Projeto de Lei nº 3.722, de 2012. Dep. Federal Edio Lopes (PMDB/RR)"".",PL372212,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1258878,541857
541857,camara,2014-06-03T17:37:00Z,38,Encaminhado à(ao) PL372212 através da guia de Remessa (GR/CCP) nº 9357/2014.,CCP,180,NA,NA,541857
541857,camara,2014-06-03T19:58:00Z,39,Recebimento pela PL372212.,PL372212,500,NA,NA,541857
541857,camara,2014-06-03T20:28:00Z,42,"Apresentação do Requerimento n. 2/2014, pelo Deputado Claudio Cajado (DEM-BA), que: ""Requer sejam autorizadas as realizações de encontros nos Estados da Bahia, Santa Catarina, Minas Gerais, São Paulo, Rio de Janeiro e Rio Grande do Sul, com objetivo de debater com a população local, bem como convite à autoridades para comparecerem nesta Comissão, a fim de debaterem sobre o Projeto de Lei n° 3.722 de 2012, que disciplina as normas sobre aquisição, posse, porte e circulação de armas de fogo e munições, cominando penalidades e dando providências correlatas"".",PL372212,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1259045,541857
541857,camara,2014-06-06T14:26:00Z,43,"Apresentação do Requerimento de Audiência Pública n. 3/2014, pelo Deputado Nelson Marchezan Junior (PSDB-RS), que: ""Requer seja realizada audiência pública no Estado do Rio Grande do Sul, com o objetivo de debater o Projeto de Lei nº 3.722/2012, 'que disciplina as normas sobre aquisição, posse, porte e circulação de armas de fogo e munições, cominando penalidades e dando providências correlatas'"".",PL372212,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1260112,541857
541857,camara,2014-11-03T16:49:00Z,46,"Apresentação do Requerimento n. 4/2014, pelo Deputado Marcos Montes (PSD-MG), que: ""Requer, nos termos do art. 255 do Regimento Interno, realização de Audiência Pública para discutir o Projeto de Lei nº 3.722/2012 que disciplina normas sobre armas de fogo"".",PL372212,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1283746,541857
