prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2193175,camara,2019-02-26T16:52:00Z,1,"Apresentação do Projeto de Lei n. 1152/2019, pelo Deputado Delegado Marcelo Freitas (PSL-MG), que: ""Altera a Lei nº 10.826, de 22 de dezembro de 2003, e dá outras providências.Autoriza o porte de arma de fogo para vigilantes contratados por empresas de segurança privada e de transporte de valores"".",PLEN,100,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1715030,2193175
2193175,camara,2019-02-26T16:52:00Z,2,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,2193175
2193175,camara,2019-02-26T16:52:00Z,3,Realizar o Encaminhamento para,SEPRO,910,NA,NA,2193175
2193175,camara,2019-02-26T18:43:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 155/2019.,SEPRO,180,NA,NA,2193175
2193175,camara,2019-02-27T10:22:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,2193175
2193175,camara,2019-04-02T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1726558,2193175
2193175,camara,2019-04-03T10:39:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,2193175
2193175,camara,2019-04-03T10:39:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,2193175
2193175,camara,2019-04-03T10:40:00Z,9,"Apense-se à(ao) PL-2393/2015. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1726558,2193175
2193175,camara,2019-04-03T10:40:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2193175
2193175,camara,2019-04-03T11:11:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 73/2019.,SECAP(SGM),180,NA,NA,2193175
2193175,camara,2019-04-03T11:11:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 74/2019.,SECAP(SGM),180,NA,NA,2193175
2193175,camara,2019-04-03T12:04:00Z,13,Recebimento pela CCP.,CCP,500,NA,NA,2193175
2193175,camara,2019-04-03T12:09:00Z,14,Apensação desta proposição ao PL 2393/2015.,CCP,106,NA,NA,2193175
2193175,camara,2019-04-04T00:00:00Z,15,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 05/04/19 PÁG 217.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1763009,2193175
