prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
424836,camara,2009-03-03T16:34:00Z,1,Apresentação do Projeto de Lei pela Deputada Sueli Vidigal (PDT-ES).,PLEN,100,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=635088,424836
424836,camara,2009-03-03T17:24:00Z,2,Recebimento pela SEPRO.,SEPRO,500,NA,NA,424836
424836,camara,2009-03-03T17:24:00Z,3,"Encaminhado  à SINOPSE (Revisão da Ementa, Explicação da Ementa e Indexação)",SINOPSE,1003,NA,NA,424836
424836,camara,2009-03-03T17:24:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,424836
424836,camara,2009-03-04T10:46:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 3019/2009.,SEPRO,180,NA,NA,424836
424836,camara,2009-03-04T11:08:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,424836
424836,camara,2009-03-10T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=637021,424836
424836,camara,2009-03-12T00:00:00Z,14,Realizar o Encaminhamento para CCJC,CCP,910,NA,NA,424836
424836,camara,2009-03-12T09:45:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,424836
424836,camara,2009-03-12T09:47:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,424836
424836,camara,2009-03-12T10:13:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 965/2009.,SECAP(SGM),180,NA,NA,424836
424836,camara,2009-03-12T10:15:00Z,10,Apense-se à(ao) PL-6928/2002.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=637021,424836
424836,camara,2009-03-12T10:15:00Z,11,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,424836
424836,camara,2009-03-12T10:30:00Z,13,Recebimento pela CCP.,CCP,500,NA,NA,424836
424836,camara,2009-03-12T17:27:00Z,15,Encaminhado à(ao) CCJC através da guia de Remessa (GR/CCP) nº 6905/2009.,CCP,180,NA,NA,424836
424836,camara,2009-03-13T00:00:00Z,16,Encaminhada à publicação. Publicação Inicial no DCD de 14/03/09 PÁG 7989 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=670015,424836
424836,camara,2009-03-16T00:00:00Z,19,"Devolvido ao Relator, Dep. Geraldo Pudim (PMDB-RJ)",CCJC,170,NA,NA,424836
424836,camara,2009-03-16T09:40:00Z,17,Recebimento pela CCJC.,CCJC,500,NA,NA,424836
424836,camara,2009-03-16T10:43:00Z,18,Apensação desta proposição ao PL 6928/2002.,CCJC,106,NA,NA,424836
424836,camara,2011-01-31T00:00:00Z,20,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados. Publicação no DCD do dia 01/02/2011 - Suplemento ao nº 14.,MESA,502,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=850547,424836
424836,camara,2011-02-08T19:45:00Z,21,"Apresentação do REQ 223/2011, pela Dep. Sueli Vidigal, que solicita o desarquivamento de proposição.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=838222,424836
424836,camara,2011-02-15T10:10:00Z,22,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-40/2011.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=839709,424836
424836,camara,2011-02-15T10:10:00Z,23,Reentrada na comissão por motivo de desarquivamento,SECAP(SGM),630,NA,NA,424836
424836,camara,2011-02-15T10:10:00Z,24,Reentrada na comissão por motivo de desarquivamento,SECAP(SGM),630,NA,NA,424836
424836,camara,2011-02-15T10:10:00Z,25,Reentrada na comissão por motivo de desarquivamento,SECAP(SGM),630,NA,NA,424836
424836,camara,2011-02-15T10:10:00Z,26,Reentrada na comissão por motivo de desarquivamento,SECAP(SGM),630,NA,NA,424836
424836,camara,2011-02-16T15:19:00Z,27,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-223/2011.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=840160,424836
424836,camara,2013-04-01T11:58:00Z,28,Apense-se a este(a) o(a) PL-5121/2013.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1066171,424836
424836,camara,2014-01-08T14:31:00Z,29,"Recebimento pela CCP, apensado ao PL-6928/2002",CCP,500,NA,NA,424836
424836,camara,2014-02-10T15:14:00Z,30,"Recebimento pela CCJC, apensado ao PL-6928/2002",CCJC,500,NA,NA,424836
424836,camara,2018-04-09T11:29:00Z,31,"Recebimento pela CCP, apensado ao PL-6928/2002",CCP,500,NA,NA,424836
424836,camara,2019-06-24T00:00:00Z,32,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1768213,424836
424836,camara,2019-06-24T17:33:00Z,33,Despacho Chancelado,MESA,180,NA,NA,424836
