prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2208828,camara,2019-06-19T00:00:00Z,5,Realizar o Encaminhamento para SECAP(SGM),NAJUR(SGM),910,NA,NA,2208828
2208828,camara,2019-06-19T15:05:00Z,1,"Apresentação do Requerimento n. 1799/2019, pelo Deputado Luiz Philippe de Orleans e Bragança (PSL/SP), que ""Requer que o PL 3.582/2019 seja apensado ao PL 4.219/2008"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1767159,2208828
2208828,camara,2019-06-19T15:05:00Z,2,Realizar o Encaminhamento para NAJUR(SGM),SEPRO,910,NA,NA,2208828
2208828,camara,2019-06-19T16:55:00Z,3,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SEPRO) nº 844/2019.,SEPRO,180,NA,NA,2208828
2208828,camara,2019-06-19T18:45:00Z,4,Recebimento pelo NAJUR(SGM).,NAJUR(SGM),500,NA,NA,2208828
2208828,camara,2019-06-19T21:05:00Z,6,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/NAJUR(SGM)) nº 119/2019.,NAJUR(SGM),180,NA,NA,2208828
2208828,camara,2019-06-21T09:07:00Z,7,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,2208828
2208828,camara,2019-07-12T13:08:00Z,8,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SECAP(SGM)) nº 288/2019.,SECAP(SGM),180,NA,NA,2208828
2208828,camara,2019-07-12T14:45:00Z,9,Recebimento pelo NAJUR(SGM).,NAJUR(SGM),500,NA,NA,2208828
2208828,camara,2019-08-05T00:00:00Z,10,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1784652,2208828
2208828,camara,2019-08-05T00:00:00Z,17,Publicação inicial no DCD do dia 06/08/2019,PLEN,605,NA,NA,2208828
2208828,camara,2019-08-05T16:44:00Z,11,Despacho Chancelado,SGMGAB,180,NA,NA,2208828
2208828,camara,2019-08-05T16:44:00Z,13,Notificação à Sinopse de Despacho Chancelado,MESA,1005,NA,NA,2208828
2208828,camara,2019-08-05T16:44:00Z,12,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,NA,NA,2208828
2208828,camara,2019-08-05T16:45:00Z,14,"Dou por prejudicado o Requerimento em epígrafe, nos termos do art. 164, I, do Regimento Interno da Câmara dos Deputados, tendo em vista que os Projetos de Lei n. 3.582/2019 e n. 4.219/2008 já tramitam conjuntamente, apensados ao bloco encabeçado pelo Projeto de Lei n. 7.005/2013. Publique-se. Oficie-se.",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1784652,2208828
2208828,camara,2019-08-05T16:45:00Z,15,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2208828
2208828,camara,2019-08-05T17:04:00Z,16,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 598/2019.,MESA,180,NA,NA,2208828
2208828,camara,2019-08-06T15:21:00Z,18,Recebimento pela CCP.,CCP,500,Tramitação do Requerimento Finalizada,NA,2208828
