prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2078320,camara,2016-02-24T13:03:00Z,1,"Parecer às Emendas de Plenário proferido pelo Relator, Ricardo Barros (PP-PR), pela Comissão de Trabalho, de Administração e Serviço Público, que conclui pela aprovação integral das Emendas de nºs 28, 29 e 32; e pela aprovação parcial das Emendas de nºs 18, 19, 22 e 27, na forma da Subemenda Substitutiva Global apresentada, e pela rejeição da Emenda de nº 30.",CTASP,319,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1437351,2078320
