id_leggo,id_ext,casa,id_autor_parlametria,id_autor,peso_total,n_documentos,peso_total_normalizado
276,2242136,camara,1160531,160531,0.2,1,0.001589825119236884
276,2242136,camara,1160569,160569,0.5,1,0.006359300476947536
276,2242136,camara,1160570,160570,1,1,0.014308426073131956
276,2242136,camara,1160575,160575,0.3333333333333333,1,0.003709591944886062
276,2242136,camara,1160604,160604,0.5,1,0.006359300476947536
276,2242136,camara,1178884,178884,1,1,0.014308426073131956
276,2242136,camara,1178939,178939,0.3333333333333333,1,0.003709591944886062
276,2242136,camara,1204359,204359,0.2,1,0.001589825119236884
276,2242136,camara,1204364,204364,1,2,0.014308426073131956
276,2242136,camara,1204366,204366,0.2,1,0.001589825119236884
276,2242136,camara,1204381,204381,2,2,0.030206677265500793
276,2242136,camara,1204430,204430,0.2,1,0.001589825119236884
276,2242136,camara,1204461,204461,0.3333333333333333,1,0.003709591944886062
276,2242136,camara,1204490,204490,0.2,1,0.001589825119236884
276,2242136,camara,1204528,204528,0.3333333333333333,1,0.003709591944886062
276,2242136,camara,1204536,204536,1.3333333333333333,2,0.019607843137254898
276,2242136,camara,1204541,204541,1.75,4,0.026232114467408585
276,2242136,camara,1204556,204556,0.2,1,0.001589825119236884
276,2242136,camara,1204561,204561,0.25,1,0.0023847376788553257
277,2242140,camara,173701,73701,1,1,0.014308426073131956
277,2242140,camara,173943,73943,1.3333333333333333,2,0.019607843137254898
277,2242140,camara,174057,74057,0.3333333333333333,1,0.003709591944886062
277,2242140,camara,174060,74060,0.3333333333333333,1,0.003709591944886062
277,2242140,camara,174262,74262,0.2,1,0.001589825119236884
277,2242140,camara,174693,74693,1,1,0.014308426073131956
277,2242140,camara,1132504,132504,8.5,9,0.13354531001589826
277,2242140,camara,1141421,141421,1,1,0.014308426073131956
277,2242140,camara,1141508,141508,1,1,0.014308426073131956
277,2242140,camara,1143084,143084,1,1,0.014308426073131956
277,2242140,camara,1159237,159237,0.5,1,0.006359300476947536
277,2242140,camara,1160511,160511,1,1,0.014308426073131956
277,2242140,camara,1160532,160532,1,1,0.014308426073131956
277,2242140,camara,1178889,178889,1,1,0.014308426073131956
277,2242140,camara,1178933,178933,1,1,0.014308426073131956
277,2242140,camara,1178956,178956,0.2,1,0.001589825119236884
277,2242140,camara,1178962,178962,1,1,0.014308426073131956
277,2242140,camara,1178997,178997,15,15,0.2368839427662957
277,2242140,camara,1204357,204357,0.2,1,0.001589825119236884
277,2242140,camara,1204380,204380,3,3,0.046104928457869634
277,2242140,camara,1204407,204407,2,2,0.030206677265500793
277,2242140,camara,1204429,204429,1,1,0.014308426073131956
277,2242140,camara,1204465,204465,1,1,0.014308426073131956
277,2242140,camara,1204466,204466,0.2,1,0.001589825119236884
277,2242140,camara,1204471,204471,0.2,1,0.001589825119236884
277,2242140,camara,1204503,204503,1,1,0.014308426073131956
277,2242140,camara,1204542,204542,3,3,0.046104928457869634
278,2242150,camara,173943,73943,0.2857142857142857,2,0.00295253236429707
278,2242150,camara,1133439,133439,0.2857142857142857,2,0.00295253236429707
278,2242150,camara,1141470,141470,1.2857142857142856,3,0.018850783556665907
278,2242150,camara,1160511,160511,0.2857142857142857,2,0.00295253236429707
278,2242150,camara,1160569,160569,0.2857142857142857,2,0.00295253236429707
278,2242150,camara,1204407,204407,0.2857142857142857,2,0.00295253236429707
278,2242150,camara,1204467,204467,0.2857142857142857,2,0.00295253236429707
279,2242000,camara,173586,73586,0.2111111111111111,2,0.0017664723547076487
279,2242000,camara,174043,74043,0.5,2,0.006359300476947536
279,2242000,camara,174439,74439,3.661111111111111,14,0.056615438968380144
279,2242000,camara,174693,74693,1,1,0.014308426073131956
279,2242000,camara,190842,90842,0.3333333333333333,1,0.003709591944886062
279,2242000,camara,1122974,122974,0.8333333333333333,2,0.011658717541070483
279,2242000,camara,1132504,132504,3.4944444444444445,13,0.05396573043631867
279,2242000,camara,1146788,146788,14,14,0.2209856915739269
279,2242000,camara,1160511,160511,3.4944444444444445,13,0.05396573043631867
279,2242000,camara,1160528,160528,0.2111111111111111,2,0.0017664723547076487
279,2242000,camara,1160531,160531,0.16666666666666666,1,0.0010598834128245891
279,2242000,camara,1160541,160541,0.16666666666666666,1,0.0010598834128245891
279,2242000,camara,1160552,160552,2,2,0.030206677265500793
279,2242000,camara,1160600,160600,2,2,0.030206677265500793
279,2242000,camara,1178857,178857,0.3666666666666667,2,0.004239533651298358
279,2242000,camara,1178909,178909,2,2,0.030206677265500793
279,2242000,camara,1178986,178986,0.25,1,0.0023847376788553257
279,2242000,camara,1204372,204372,2.1,3,0.03179650238473768
279,2242000,camara,1204389,204389,0.4111111111111111,3,0.004946122593181417
279,2242000,camara,1204392,204392,1,1,0.014308426073131956
279,2242000,camara,1204407,204407,0.5,2,0.006359300476947536
279,2242000,camara,1204418,204418,1.1666666666666667,2,0.01695813460519343
279,2242000,camara,1204494,204494,0.5,1,0.006359300476947536
279,2242000,camara,1204542,204542,0.2111111111111111,2,0.0017664723547076487
279,2242000,camara,1204556,204556,0.2111111111111111,2,0.0017664723547076487
279,2242000,camara,1209189,209189,0.2111111111111111,2,0.0017664723547076487
280,2241779,camara,174262,74262,1,1,0.014308426073131956
280,2241779,camara,174693,74693,1,1,0.014308426073131956
280,2241779,camara,1141450,141450,1,1,0.014308426073131956
280,2241779,camara,1157130,157130,1,1,0.014308426073131956
280,2241779,camara,1160531,160531,3,3,0.046104928457869634
280,2241779,camara,1160541,160541,1,1,0.014308426073131956
280,2241779,camara,1178959,178959,7,7,0.109697933227345
280,2241779,camara,1204359,204359,1,1,0.014308426073131956
281,2242184,camara,1204407,204407,0.3333333333333333,1,0.003709591944886062
281,2242184,camara,1204535,204535,0.3333333333333333,1,0.003709591944886062
281,2242184,camara,1204542,204542,1,1,0.014308426073131956
281,2242184,camara,1205548,205548,0.3333333333333333,1,0.003709591944886062
282,2242162,camara,1178879,178879,1,1,0.014308426073131956
282,2242162,camara,1204505,204505,1,1,0.014308426073131956
283,2242175,camara,176874,76874,0.5,1,0.006359300476947536
283,2242175,camara,1157130,157130,0.5,1,0.006359300476947536
283,2242175,camara,1204542,204542,1,1,0.014308426073131956
284,2242146,camara,173486,73486,1,1,0.014308426073131956
284,2242146,camara,173588,73588,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,173701,73701,2,2,0.030206677265500793
284,2242146,camara,173943,73943,2.3333333333333335,3,0.03550609432962374
284,2242146,camara,174161,74161,1,1,0.014308426073131956
284,2242146,camara,174200,74200,0.5,1,0.006359300476947536
284,2242146,camara,174262,74262,0.25,1,0.0023847376788553257
284,2242146,camara,174848,74848,0.3333333333333333,1,0.003709591944886062
284,2242146,camara,176874,76874,0.75,2,0.010333863275039747
284,2242146,camara,181297,81297,0.2,1,0.001589825119236884
284,2242146,camara,1141470,141470,2,2,0.030206677265500793
284,2242146,camara,1141523,141523,1,1,0.014308426073131956
284,2242146,camara,1143632,143632,1,1,0.014308426073131956
284,2242146,camara,1157130,157130,0.75,2,0.010333863275039747
284,2242146,camara,1160511,160511,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1160541,160541,1,1,0.014308426073131956
284,2242146,camara,1160641,160641,0.3333333333333333,1,0.003709591944886062
284,2242146,camara,1164360,164360,0.2,1,0.001589825119236884
284,2242146,camara,1178857,178857,0.2,1,0.001589825119236884
284,2242146,camara,1178948,178948,1,1,0.014308426073131956
284,2242146,camara,1178956,178956,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1178987,178987,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1204354,204354,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1204357,204357,0.25,1,0.0023847376788553257
284,2242146,camara,1204359,204359,2,2,0.030206677265500793
284,2242146,camara,1204366,204366,0.2,1,0.001589825119236884
284,2242146,camara,1204371,204371,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1204379,204379,0.5,1,0.006359300476947536
284,2242146,camara,1204381,204381,1,1,0.014308426073131956
284,2242146,camara,1204383,204383,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1204407,204407,0.3333333333333333,1,0.003709591944886062
284,2242146,camara,1204433,204433,1,1,0.014308426073131956
284,2242146,camara,1204464,204464,1,1,0.014308426073131956
284,2242146,camara,1204466,204466,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1204471,204471,1,1,0.014308426073131956
284,2242146,camara,1204479,204479,1,1,0.014308426073131956
284,2242146,camara,1204534,204534,0.1111111111111111,1,1.766472354707647e-4
284,2242146,camara,1204535,204535,0.3333333333333333,1,0.003709591944886062
284,2242146,camara,1204542,204542,1,1,0.014308426073131956
284,2242146,camara,1204544,204544,1,1,0.014308426073131956
284,2242146,camara,1204546,204546,1,1,0.014308426073131956
284,2242146,camara,1204566,204566,1,1,0.014308426073131956
284,2242146,camara,1204570,204570,1,1,0.014308426073131956
284,2242146,camara,1205535,205535,0.2,1,0.001589825119236884
284,2242146,camara,1205548,205548,0.3333333333333333,1,0.003709591944886062
285,2241940,camara,173943,73943,2,2,0.030206677265500793
285,2241940,camara,174262,74262,2,2,0.030206677265500793
285,2241940,camara,174693,74693,1,1,0.014308426073131956
285,2241940,camara,198057,98057,1,1,0.014308426073131956
285,2241940,camara,1141391,141391,1,1,0.014308426073131956
285,2241940,camara,1141555,141555,1,1,0.014308426073131956
285,2241940,camara,1178836,178836,1,1,0.014308426073131956
285,2241940,camara,1178879,178879,1,1,0.014308426073131956
285,2241940,camara,1204371,204371,1,1,0.014308426073131956
285,2241940,camara,1204372,204372,1,1,0.014308426073131956
285,2241940,camara,1204381,204381,8,8,0.12559618441971385
285,2241940,camara,1204502,204502,1,1,0.014308426073131956
285,2241940,camara,1204537,204537,2,2,0.030206677265500793
285,2241940,camara,1204541,204541,1,1,0.014308426073131956
286,2242167,camara,173943,73943,1,1,0.014308426073131956
286,2242167,camara,174693,74693,1,1,0.014308426073131956
286,2242167,camara,1141398,141398,1,1,0.014308426073131956
286,2242167,camara,1141470,141470,3,3,0.046104928457869634
286,2242167,camara,1164359,164359,1,1,0.014308426073131956
286,2242167,camara,1204359,204359,11,11,0.17329093799682035
286,2242167,camara,1204423,204423,2,2,0.030206677265500793
286,2242167,camara,1204425,204425,1,1,0.014308426073131956
286,2242167,camara,1204505,204505,1,1,0.014308426073131956
287,2242149,camara,1178925,178925,1,1,0.014308426073131956
287,2242149,camara,1178946,178946,1,1,0.014308426073131956
287,2242149,camara,1204496,204496,1,1,0.014308426073131956
287,2242149,camara,1204536,204536,1,1,0.014308426073131956
287,2242149,camara,1204546,204546,2,2,0.030206677265500793
288,2241744,camara,174057,74057,7,7,0.109697933227345
288,2241744,camara,174693,74693,1,1,0.014308426073131956
288,2241744,camara,1204371,204371,1,1,0.014308426073131956
288,2241744,camara,1204536,204536,2,2,0.030206677265500793
288,2241744,camara,1205535,205535,1,1,0.014308426073131956
289,2241627,camara,174693,74693,1,1,0.014308426073131956
289,2241627,camara,1143632,143632,1,1,0.014308426073131956
289,2241627,camara,1160632,160632,6,6,0.09379968203497616
289,2241627,camara,1178884,178884,1,1,0.014308426073131956
289,2241627,camara,1204483,204483,1,1,0.014308426073131956
290,2241693,camara,1160639,160639,0.5,1,0.006359300476947536
290,2241693,camara,1204460,204460,0.5,1,0.006359300476947536
291,2242471,camara,166179,66179,1.1,2,0.01589825119236884
291,2242471,camara,173701,73701,0.5,1,0.006359300476947536
291,2242471,camara,173943,73943,0.7428571428571429,3,0.010220304337951397
291,2242471,camara,174398,74398,2,4,0.030206677265500793
291,2242471,camara,174439,74439,0.5761904761904761,3,0.007570595805889924
291,2242471,camara,174693,74693,1,1,0.014308426073131956
291,2242471,camara,1132504,132504,0.24285714285714285,2,0.002271178741766977
291,2242471,camara,1139285,139285,0.1,1,0
291,2242471,camara,1141470,141470,0.14285714285714285,1,6.813536225300929e-4
291,2242471,camara,1141488,141488,0.14285714285714285,1,6.813536225300929e-4
291,2242471,camara,1160511,160511,0.24285714285714285,2,0.002271178741766977
291,2242471,camara,1160541,160541,0.5,1,0.006359300476947536
291,2242471,camara,1160575,160575,0.1,1,0
291,2242471,camara,1160598,160598,11,11,0.17329093799682035
291,2242471,camara,1160639,160639,1,1,0.014308426073131956
291,2242471,camara,1178857,178857,0.1,1,0
291,2242471,camara,1178866,178866,0.1,1,0
291,2242471,camara,1178986,178986,0.1,1,0
291,2242471,camara,1198197,198197,0.5,1,0.006359300476947536
291,2242471,camara,1204354,204354,0.5,1,0.006359300476947536
291,2242471,camara,1204359,204359,0.3333333333333333,1,0.003709591944886062
291,2242471,camara,1204372,204372,3,3,0.046104928457869634
291,2242471,camara,1204407,204407,0.14285714285714285,1,6.813536225300929e-4
291,2242471,camara,1204453,204453,0.5,1,0.006359300476947536
291,2242471,camara,1204556,204556,0.3333333333333333,1,0.003709591944886062
291,2242471,camara,1204572,204572,2,2,0.030206677265500793
292,2242361,camara,1160512,160512,1,1,0.014308426073131956
292,2242361,camara,1178832,178832,0.5,1,0.006359300476947536
292,2242361,camara,1204353,204353,1.5,2,0.022257551669316374
293,2242681,camara,173943,73943,1,1,0.014308426073131956
293,2242681,camara,174419,74419,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,174693,74693,1,1,0.014308426073131956
293,2242681,camara,181297,81297,0.16666666666666666,1,0.0010598834128245891
293,2242681,camara,198057,98057,1,1,0.014308426073131956
293,2242681,camara,1122974,122974,2,2,0.030206677265500793
293,2242681,camara,1132504,132504,4.5,6,0.0699523052464229
293,2242681,camara,1141422,141422,1,1,0.014308426073131956
293,2242681,camara,1141555,141555,1,1,0.014308426073131956
293,2242681,camara,1157130,157130,2,2,0.030206677265500793
293,2242681,camara,1160511,160511,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,1160528,160528,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,1164360,164360,0.5,1,0.006359300476947536
293,2242681,camara,1178857,178857,0.16666666666666666,1,0.0010598834128245891
293,2242681,camara,1178884,178884,2,2,0.030206677265500793
293,2242681,camara,1178927,178927,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,1178931,178931,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,1178939,178939,1,1,0.014308426073131956
293,2242681,camara,1178956,178956,0.16666666666666666,1,0.0010598834128245891
293,2242681,camara,1178959,178959,16,16,0.2527821939586646
293,2242681,camara,1204372,204372,1,1,0.014308426073131956
293,2242681,camara,1204389,204389,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,1204412,204412,0.6666666666666666,2,0.009009009009009009
293,2242681,camara,1204426,204426,0.5,1,0.006359300476947536
293,2242681,camara,1204488,204488,1,1,0.014308426073131956
293,2242681,camara,1204503,204503,1.1666666666666667,3,0.01695813460519343
293,2242681,camara,1204528,204528,0.16666666666666666,1,0.0010598834128245891
293,2242681,camara,1204541,204541,5,5,0.07790143084260732
293,2242681,camara,1204542,204542,0.1111111111111111,1,1.766472354707647e-4
293,2242681,camara,1204561,204561,1.1111111111111112,2,0.016074898427839605
293,2242681,camara,1205535,205535,1,1,0.014308426073131956
293,2242681,camara,1206231,206231,0.1111111111111111,1,1.766472354707647e-4
294,2242664,camara,166179,66179,0.2,1,0.001589825119236884
294,2242664,camara,173943,73943,0.41666666666666663,2,0.005034446210916799
294,2242664,camara,174043,74043,0.25,1,0.0023847376788553257
294,2242664,camara,174262,74262,0.16666666666666666,1,0.0010598834128245891
294,2242664,camara,174439,74439,1.45,6,0.02146263910969793
294,2242664,camara,174693,74693,1,1,0.014308426073131956
294,2242664,camara,1115746,115746,1,1,0.014308426073131956
294,2242664,camara,1132504,132504,1.3666666666666667,6,0.020137784843667197
294,2242664,camara,1141422,141422,0.2,1,0.001589825119236884
294,2242664,camara,1141450,141450,1,1,0.014308426073131956
294,2242664,camara,1141513,141513,0.2,1,0.001589825119236884
294,2242664,camara,1141518,141518,0.5,1,0.006359300476947536
294,2242664,camara,1143084,143084,1.5,2,0.022257551669316374
294,2242664,camara,1143632,143632,1,1,0.014308426073131956
294,2242664,camara,1152610,152610,1,1,0.014308426073131956
294,2242664,camara,1160511,160511,0.95,4,0.013513513513513514
294,2242664,camara,1160588,160588,1,1,0.014308426073131956
294,2242664,camara,1178857,178857,0.6166666666666667,3,0.008214096449390569
294,2242664,camara,1178946,178946,0.25,1,0.0023847376788553257
294,2242664,camara,1204359,204359,0.3333333333333333,1,0.003709591944886062
294,2242664,camara,1204381,204381,1.5,2,0.022257551669316374
294,2242664,camara,1204393,204393,0.2,1,0.001589825119236884
294,2242664,camara,1204395,204395,0.2,1,0.001589825119236884
294,2242664,camara,1204436,204436,15,15,0.2368839427662957
294,2242664,camara,1204466,204466,0.25,1,0.0023847376788553257
294,2242664,camara,1204527,204527,0.7,2,0.009538950715421303
294,2242664,camara,1204541,204541,1.4166666666666665,3,0.020932697403285634
294,2242664,camara,1204548,204548,2,2,0.030206677265500793
294,2242664,camara,1204556,204556,0.3333333333333333,1,0.003709591944886062
295,2242218,camara,174043,74043,3,3,0.046104928457869634
295,2242218,camara,174057,74057,0.5,1,0.006359300476947536
295,2242218,camara,174160,74160,1.1,2,0.01589825119236884
295,2242218,camara,174439,74439,0.25,1,0.0023847376788553257
295,2242218,camara,174693,74693,1,1,0.014308426073131956
295,2242218,camara,1134812,134812,0.1,1,0
295,2242218,camara,1141470,141470,1,1,0.014308426073131956
295,2242218,camara,1141508,141508,1,1,0.014308426073131956
295,2242218,camara,1160528,160528,0.5,1,0.006359300476947536
295,2242218,camara,1164360,164360,0.6,2,0.00794912559618442
295,2242218,camara,1204359,204359,0.25,1,0.0023847376788553257
295,2242218,camara,1204393,204393,0.25,1,0.0023847376788553257
295,2242218,camara,1204407,204407,0.6,2,0.00794912559618442
295,2242218,camara,1204426,204426,1,1,0.014308426073131956
295,2242218,camara,1204453,204453,0.1,1,0
295,2242218,camara,1204464,204464,0.25,1,0.0023847376788553257
295,2242218,camara,1204467,204467,2.75,5,0.04213036565977742
295,2242218,camara,1204468,204468,14.25,15,0.22496025437201908
295,2242218,camara,1204495,204495,1.35,3,0.01987281399046105
295,2242218,camara,1204503,204503,0.1,1,0
295,2242218,camara,1204530,204530,0.1,1,0
295,2242218,camara,1204534,204534,0.1,1,0
295,2242218,camara,1204535,204535,1,2,0.014308426073131956
295,2242218,camara,1204555,204555,0.1,1,0
295,2242218,camara,1204556,204556,0.25,1,0.0023847376788553257
295,2242218,camara,1204561,204561,2.5,4,0.03815580286168521
296,2242481,camara,174160,74160,0.1,1,0
296,2242481,camara,1134812,134812,0.1,1,0
296,2242481,camara,1164360,164360,0.1,1,0
296,2242481,camara,1204407,204407,0.1,1,0
296,2242481,camara,1204453,204453,0.1,1,0
296,2242481,camara,1204464,204464,0.25,1,0.0023847376788553257
296,2242481,camara,1204467,204467,1.25,2,0.018282988871224166
296,2242481,camara,1204468,204468,1.25,2,0.018282988871224166
296,2242481,camara,1204495,204495,0.35,2,0.00397456279809221
296,2242481,camara,1204503,204503,0.1,1,0
296,2242481,camara,1204530,204530,0.1,1,0
296,2242481,camara,1204534,204534,0.1,1,0
296,2242481,camara,1204555,204555,0.1,1,0
297,2242490,camara,1204464,204464,0.25,1,0.0023847376788553257
297,2242490,camara,1204467,204467,1.25,2,0.018282988871224166
297,2242490,camara,1204468,204468,1.25,2,0.018282988871224166
297,2242490,camara,1204495,204495,0.25,1,0.0023847376788553257
298,2242839,camara,174262,74262,1,1,0.014308426073131956
298,2242839,camara,174439,74439,0.3333333333333333,1,0.003709591944886062
298,2242839,camara,174693,74693,1,1,0.014308426073131956
298,2242839,camara,1132504,132504,0.3333333333333333,1,0.003709591944886062
298,2242839,camara,1160511,160511,0.3333333333333333,1,0.003709591944886062
298,2242839,camara,1160635,160635,1,1,0.014308426073131956
298,2242839,camara,1204359,204359,1,1,0.014308426073131956
298,2242839,camara,1204400,204400,8,8,0.12559618441971385
299,2242777,camara,1141391,141391,2,2,0.030206677265500793
300,141219,senado,290,90,1,1,0.014308426073131956
300,141219,senado,25008,5008,2,2,0.030206677265500793
300,141219,senado,25012,5012,2,2,0.030206677265500793
300,141219,senado,25666,5666,5,5,0.07790143084260732
300,141219,senado,25953,5953,2,2,0.030206677265500793
300,2242756,camara,1160508,160508,2,2,0.030206677265500793
300,2242756,camara,1160541,160541,1,1,0.014308426073131956
300,2242756,camara,1178975,178975,8,8,0.12559618441971385
300,2242756,camara,1179587,179587,2,2,0.030206677265500793
300,2242756,camara,1204503,204503,1,1,0.014308426073131956
301,2242351,camara,1178951,178951,1,1,0.014308426073131956
302,2242488,camara,174693,74693,1,1,0.014308426073131956
302,2242488,camara,1132504,132504,2,2,0.030206677265500793
302,2242488,camara,1141508,141508,1,1,0.014308426073131956
302,2242488,camara,1160511,160511,4,4,0.06200317965023847
302,2242488,camara,1160531,160531,1.2,2,0.017488076311605722
302,2242488,camara,1178959,178959,1.2,2,0.017488076311605722
302,2242488,camara,1178961,178961,0.2,1,0.001589825119236884
302,2242488,camara,1178993,178993,1,1,0.014308426073131956
302,2242488,camara,1204352,204352,2,2,0.030206677265500793
302,2242488,camara,1204353,204353,0.2,1,0.001589825119236884
302,2242488,camara,1204379,204379,5,5,0.07790143084260732
302,2242488,camara,1204475,204475,0.2,1,0.001589825119236884
303,2242384,camara,173531,73531,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,173943,73943,1,1,0.014308426073131956
303,2242384,camara,174784,74784,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,176874,76874,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,1134812,134812,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,1141470,141470,1,1,0.014308426073131956
303,2242384,camara,1152605,152605,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,1204354,204354,1,1,0.014308426073131956
303,2242384,camara,1204407,204407,3.111111111111111,4,0.047871400812577285
303,2242384,camara,1204509,204509,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,1204535,204535,0.1111111111111111,1,1.766472354707647e-4
303,2242384,camara,1204572,204572,1,1,0.014308426073131956
303,2242384,camara,1205548,205548,0.1111111111111111,1,1.766472354707647e-4
304,2242819,camara,1157130,157130,4,4,0.06200317965023847
304,2242819,camara,1204488,204488,1,1,0.014308426073131956
305,2242462,camara,174160,74160,1,1,0.014308426073131956
306,2242797,camara,1143632,143632,1,1,0.014308426073131956
306,2242797,camara,1160541,160541,1,1,0.014308426073131956
307,2242785,camara,1141411,141411,1,1,0.014308426073131956
308,2242386,camara,173943,73943,2.3333333333333335,3,0.03550609432962374
308,2242386,camara,174848,74848,0.3333333333333333,1,0.003709591944886062
308,2242386,camara,1160641,160641,0.3333333333333333,1,0.003709591944886062
309,2242378,camara,173486,73486,1,1,0.014308426073131956
310,2242201,camara,1204433,204433,1,1,0.014308426073131956
311,2242656,camara,174043,74043,1,1,0.014308426073131956
311,2242656,camara,174161,74161,1,1,0.014308426073131956
311,2242656,camara,174693,74693,1,1,0.014308426073131956
311,2242656,camara,1178961,178961,16,16,0.2527821939586646
311,2242656,camara,1204354,204354,1,1,0.014308426073131956
311,2242656,camara,1204372,204372,1,1,0.014308426073131956
311,2242656,camara,1204407,204407,2,2,0.030206677265500793
311,2242656,camara,1204503,204503,2,2,0.030206677265500793
312,2242826,camara,1204380,204380,1,1,0.014308426073131956
313,2242479,camara,1108338,108338,1,1,0.014308426073131956
314,2242269,camara,1195866,195866,1,1,0.014308426073131956
315,2242494,camara,1204496,204496,2,2,0.030206677265500793
316,2242237,camara,174693,74693,1,1,0.014308426073131956
316,2242237,camara,1132504,132504,3,3,0.046104928457869634
316,2242237,camara,1141422,141422,0.5,1,0.006359300476947536
316,2242237,camara,1160511,160511,1,1,0.014308426073131956
316,2242237,camara,1160527,160527,0.5,1,0.006359300476947536
316,2242237,camara,1160531,160531,1,1,0.014308426073131956
316,2242237,camara,1178879,178879,1,1,0.014308426073131956
316,2242237,camara,1178884,178884,1,1,0.014308426073131956
316,2242237,camara,1178987,178987,1,1,0.014308426073131956
316,2242237,camara,1204379,204379,9,9,0.1414944356120827
316,2242237,camara,1204407,204407,2,2,0.030206677265500793
316,2242237,camara,1204436,204436,1,1,0.014308426073131956
316,2242237,camara,1205476,205476,1,1,0.014308426073131956
317,135220,senado,21249,1249,1,1,0.014308426073131956
317,135220,senado,25236,5236,2,2,0.030206677265500793
317,135220,senado,25411,5411,1,1,0.014308426073131956
317,135220,senado,25540,5540,2,2,0.030206677265500793
317,135220,senado,25976,5976,1,1,0.014308426073131956
317,135220,senado,26027,6027,2,2,0.030206677265500793
317,2243963,camara,174043,74043,0.45,2,0.005564387917329093
317,2243963,camara,174262,74262,0.41666666666666663,2,0.005034446210916799
317,2243963,camara,174366,74366,0.2,1,0.001589825119236884
317,2243963,camara,174439,74439,1.9583333333333333,6,0.029544250132485423
317,2243963,camara,198057,98057,0.45,2,0.005564387917329093
317,2243963,camara,1132504,132504,2.0416666666666665,7,0.03086910439851616
317,2243963,camara,1141391,141391,0.45,2,0.005564387917329093
317,2243963,camara,1141427,141427,0.2,1,0.001589825119236884
317,2243963,camara,1141518,141518,0.5,1,0.006359300476947536
317,2243963,camara,1141555,141555,0.2,1,0.001589825119236884
317,2243963,camara,1160511,160511,1.5416666666666665,6,0.02291997880233174
317,2243963,camara,1160531,160531,0.65,3,0.008744038155802863
317,2243963,camara,1160541,160541,0.2,1,0.001589825119236884
317,2243963,camara,1160575,160575,0.125,1,3.974562798092209e-4
317,2243963,camara,1178884,178884,0.3333333333333333,1,0.003709591944886062
317,2243963,camara,1178925,178925,1,1,0.014308426073131956
317,2243963,camara,1178994,178994,1,1,0.014308426073131956
317,2243963,camara,1204359,204359,0.3333333333333333,1,0.003709591944886062
317,2243963,camara,1204364,204364,0.5,1,0.006359300476947536
317,2243963,camara,1204393,204393,0.29166666666666663,2,0.0030471648118706937
317,2243963,camara,1204461,204461,0.2,1,0.001589825119236884
317,2243963,camara,1204467,204467,0.125,1,3.974562798092209e-4
317,2243963,camara,1204480,204480,0.25,1,0.0023847376788553257
317,2243963,camara,1204494,204494,0.16666666666666666,1,0.0010598834128245891
317,2243963,camara,1204495,204495,0.125,1,3.974562798092209e-4
317,2243963,camara,1204496,204496,1,1,0.014308426073131956
317,2243963,camara,1204501,204501,0.125,1,3.974562798092209e-4
317,2243963,camara,1204541,204541,12.166666666666666,13,0.19183889772125065
317,2243963,camara,1204546,204546,1,1,0.014308426073131956
318,2243084,camara,173586,73586,1,1,0.014308426073131956
318,2243084,camara,173943,73943,1.7873015873015872,6,0.026825144472203293
318,2243084,camara,174159,74159,2,2,0.030206677265500793
318,2243084,camara,174160,74160,0.34285714285714286,2,0.003861003861003861
318,2243084,camara,174398,74398,0.5,1,0.006359300476947536
318,2243084,camara,174439,74439,2.731746031746032,14,0.04184015948721831
318,2243084,camara,174693,74693,1,1,0.014308426073131956
318,2243084,camara,1122974,122974,1,1,0.014308426073131956
318,2243084,camara,1132504,132504,2.8984126984126988,15,0.04448986801927979
318,2243084,camara,1141391,141391,0.2777777777777778,2,0.0028263557675322383
318,2243084,camara,1141422,141422,1,2,0.014308426073131956
318,2243084,camara,1141470,141470,0.2,1,0.001589825119236884
318,2243084,camara,1141488,141488,0.6000000000000001,3,0.007949125596184421
318,2243084,camara,1141508,141508,1,1,0.014308426073131956
318,2243084,camara,1141555,141555,0.3333333333333333,1,0.003709591944886062
318,2243084,camara,1160508,160508,0.1111111111111111,1,1.766472354707647e-4
318,2243084,camara,1160511,160511,2.6206349206349207,13,0.04007368713251066
318,2243084,camara,1160518,160518,1,1,0.014308426073131956
318,2243084,camara,1160531,160531,1.15,5,0.01669316375198728
318,2243084,camara,1160541,160541,0.5,2,0.006359300476947536
