prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,origem_tramitacao_local_nome_casa_local,destino_tramitacao_local_nome_casa_local,id_principal
135062,senado,2019-09-09T00:00:00Z,1,"Em 06-09-2019 esgotou-se o prazo previsto no § 11 do art. 62 da Constituição Federal sem edição de decreto legislativo que discipline as relações jurídicas decorrentes da presente Medida Provisória, cuja vigência encerrou-se em 09-07-2019, com a publicação da Lei nº 13.853, de 2019, sancionada em 08-07-2019 (§ 12 do art. 62 da Constituição Federal).
      
      É extinta a Comissão Mista destinada a apreciar a matéria (§ 3º do art. 11 da Resolução nº 1,de 2002-CN).
      
      Será feita comunicação à Câmara dos Deputados.
      
      À Secretaria de Expediente e, posteriormente, ao Arquivo. 
      
      (Comunicação publicada no Diário do Congresso Nacional – DCN – de 12-09-2019).",SLCN,NA,NA,,Senado Federal,Senado Federal,135062
135062,senado,2019-07-09T00:00:00Z,2,"Matéria aguardando edição de decreto legislativo (art. 62, §11, da Constituição Federal) até 20/09/2019.
      ************* Retificado em 17/07/2019*************
      Matéria aguardando edição de decreto legislativo (art. 62, §11, da Constituição Federal) até 06/09/2018 (prazo alterado em virtude da não interrupção da Sessão Legislativa, nos termos do § 2º do art. 57 da Constituição Federal).",SLCN,NA,NA,,Senado Federal,Senado Federal,135062
135062,senado,2019-07-09T00:00:00Z,1,"(PR) PRESIDÊNCIA DA REPÚBLICA.
      SANCIONADA. LEI 13.853 DE 2019. (vetada parcialmente: vide MSG 288 de 2019).
      DOU (Diário Oficial da União) - 09/07/2019 - Seção I - págs. 1 e 3.
      Sancionada em 08/07/2019.
      
      À SLCN.",SEXPE,92,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,,Senado Federal,Senado Federal,135062
135062,senado,2019-06-18T00:00:00Z,1,"Remetido Ofício CN nº 235 , de 17/06/19, ao Ministro de Estado Chefe da Casa Civil, encaminhando a Mensagem CN nº 37/19 ao Excelentíssimo Senhor Presidente da República, submetendo à sanção presidencial autógrafos do Projeto (fls. 717 a 729).
      
      Remetido Ofício CN nº 236, de 17/06/19, à Primeira-Secretária da Câmara dos Deputados, comunicando que o Projeto foi encaminhado à sanção presidencial (fl. 730)",SEXPE,57,REMETIDA À SANÇÃO,,Senado Federal,Senado Federal,135062
135062,senado,2019-05-30T00:00:00Z,1,Anexado o texto revisado (fls. 706 a 716).,SEXPE,NA,NA,,Senado Federal,Senado Federal,135062
135062,senado,2019-05-29T00:00:00Z,3,"Encaminhado à publicação o Ofício nº 452, de 2019, do Presidente da Câmara dos Deputados, submetendo à consideração do Senado Federal, o Projeto de Lei de Conversão nº 7, de 2019, proveniente da Medida Provisória nº 869, de 2018.
      A matéria será incluída na Ordem do Dia da sessão de hoje.
      
      Discussão encerrada.
      Aprovados os pressupostos constitucionais de relevância e urgência; adequação financeira e orçamentária e pertinência temática.
      Aprovado o PLV 7/2019.
      Ficam prejudicadas a medida provisória e as emendas a ela apresentadas.
      À sanção.
      Será feita a devida comunicação à Câmara dos Deputados.",SEADI,122,APROVADO O PROJETO DE LEI DE CONVERSÃO,,Senado Federal,Senado Federal,135062
135062,senado,2019-05-29T00:00:00Z,2,Aguardando leitura no Senado Federal.,PLEN,13,AGUARDANDO LEITURA,,Senado Federal,Senado Federal,135062
135062,senado,2019-05-29T00:00:00Z,1,Encaminhado ao Senado Federal.,Mesa,NA,NA,,Câmara dos Deputados,Senado Federal,135062
135062,senado,2019-05-09T00:00:00Z,1,"Anexado Ofício CN nº 151, de 09/05/19, encaminhando à Presidência da Câmara dos Deputados o processado da presente Medida Provisória (PLV nº 7, de 2019, aprovado com emendas pela Comissão Mista).
      À CD.",SEXPE,135,MEDIDA PROVISÓRIA ENVIADA À CÂMARA DOS DEPUTADOS,,Senado Federal,Câmara dos Deputados,135062
135062,senado,2019-05-07T00:00:00Z,4,"Será feita a publicação, no Diário do Congresso Nacional de 09/05/2019, do Parecer nº 1, de 2019, da Comissão Mista destinada a apreciar a presente Medida Provisória, que concluiu pela apresentação do Projeto de Lei de Conversão nº 7/2019.
      
      À Secretaria de Expediente para envio à Câmara dos Deputados.",SLCN,NA,NA,,Senado Federal,Senado Federal,135062
135062,senado,2019-05-07T00:00:00Z,3,"1 - Tramitação da matéria na Comissão Mista (fls. 631 a 637, cópias do Portal das Comissões);
      2 - Composição atual da Comissão Mista (fls. 638 e 639, cópias da Ordem do Dia do Congresso Nacional); e 
      3 - Os seguintes ofícios de substituição de membros da Comissão (fls. 640 a 671):
       - Ofício nº 92/2019, da Liderança do Bloco PSL/PP/PSD/MDB/PR/PRB/PSDB/DEM/PTB/PSC/PMN;
       - Ofício nº 39/2019, da Liderança do Bloco PDT/SD/PODE/PCdoB/PROS/AVANTE/PV/DC;
       - Ofício nº 17/2019, da Liderança do PSB;
       - Memo nº 19/2019, do Bloco Senado Independente;
       - Ofício nº 44/2019, da Liderança do PSDB;
       - Ofício nº 138/2019 do Bloco PSL, PP, PSD, MDB, PR, PRB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 39/2019, da Liderança do PSD;
       - Ofício nº 12/2019, da Liderança do PATRI, com anuência do Partido NOVO;
       - Ofício nº 50/2019, da Liderança do PSD;
       - Ofício nº 145/2019, do Bloco PSL, PP, PSD, MDB, PR, PRB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 142/2019, do Bloco PSL, PP, PSD, MDB, PR, PRB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 34/2019, da Liderança do PR;
       - Ofício nº 32/2019, da Liderança do PP;
       - Memo nº 55/2019, do Bloco Senado Independente;
       - Memo nº 50/2019, do Bloco Senado Independente;
       - Ofício nº 30/2019, da Liderança do MDB;
       - Ofício nº 24/2019, da Liderança do PSL;
       - Ofício nº 58/2019, do Bloco PDT/SD/PODE/PCdoB/PROS/AVANTE/PV/DC;
       - Ofício nº 168/2019, do Bloco PSL, PP, PSD, MDB, PR, PRB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 154/2019, do Bloco PSL, PP, PSD, MDB, PR, PRB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 194/2019, do Bloco PSL, PP, PSD, MDB, PR, PRB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 39/2019, da Liderança do PT;
       - Ofício nº 289/2019, da Liderança do Bloco PSL, PR, PP, PSD, MDB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 32/2019, do Bloco Resistência Democrática;
       - Ofício nº 157/2019, da Liderança do PT;
       - Ofício nº 308/2019, do Bloco PSL, PR, PP, PSD, MDB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 296/2019, do Bloco PSL, PR, PP, PSD, MDB, PSDB, DEM, PTB, PSC, PMN;
       - Ofício nº 130/2019, da Liderança do PSL;
       - Ofício n° 18/2019 da Liderança do PSL;
       - Ofício nº 30 de 2019 da Liderança do PATRI;
       - Memorando n° 69/2019 da Liderança do Bloco Senado Independente; e
       - Ofício S/N das Lideranças do NOVO e do PATRI.",Mesa,NA,NA,,Congresso Nacional,Senado Federal,135062
135062,senado,2019-05-07T00:00:00Z,2,"Reaberta a 7ª Reunião da Comissão Mista. 
      Aprovado o Relatório, com as alterações propostas pela Errata, que passa a constituir o Parecer da Comissão, o qual conclui pelo atendimento aos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 869, de 2018; pela constitucionalidade, juridicidade e boa técnica legislativa da MPV e das emendas apresentadas; pela adequação e compatibilidade financeira e orçamentária da MPV e das emendas apresentadas; e, no mérito, pela aprovação da Medida Provisória nº 869, de 2018, pela aprovação das Emendas nos 4, 6, 14, 15, 16, 21, 22, 23, 25, 29, 33, 34, 38, 46, 51, 52, 54, 57, 63, 64, 66, 67, 69, 73, 79, 80, 88, 93, 99, 102, 104, 109, 110, 125, 128, 131, 137, 138, 140, 141, 145, 148, 152, 153, 155, 159, 160, 163, 173 e 174, pela aprovação parcial das Emendas nos 9, 13, 17, 26, 31, 32, 42, 43, 47, 50, 70, 81, 83, 84, 87, 89, 94, 96, 97, 100, 103, 106, 112, 114, 116, 118, 119, 121, 122, 123, 129, 130, 142, 146, 147, 151, 158, 161, 165, 168 e 175, na forma do Projeto de Lei de Conversão apresentado, e pela rejeição das Emendas nos 1, 2, 3, 5, 7, 8, 10, 11, 12, 18, 19, 20, 24, 27, 28, 30, 35, 36, 37, 39, 40, 41, 44, 45, 48, 49, 53, 55, 56, 58, 59, 60, 61, 62, 65, 68, 71, 72, 74, 75, 76, 77, 78, 82, 85, 86, 90, 91, 92, 95, 98, 101, 105, 107, 108, 111, 113, 115, 117, 120, 124, 126, 127, 132, 133, 134, 135, 136, 139, 143, 144, 149, 150, 154, 156, 157, 162, 164, 166, 167, 169, 170, 171, 172 e 176. 
      Aprovadas as atas da 7ª Reunião e das Reuniões anteriores.
      À SLCN.
      (anexados: registro de presença, complementação de voto, errata, decisão da comissão, texto final e ata da 6ª e 7ª Reuniões às fls. 582 a 630).",CMMPV 869/2018,89,APROVADO PARECER NA COMISSÃO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-05-07T00:00:00Z,1,Recebida a complementação de voto do Deputado Orlando Silva.,CMMPV 869/2018,42,PRONTA PARA A PAUTA NA COMISSÃO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-25T00:00:00Z,2,"Reaberta a 7ª Reunião da Comissão Mista.
      Lido o Relatório do Deputado Orlando Silva.
      Concedida vista coletiva da matéria.
      A Reunião é suspensa e a reabertura agendada para o dia 7 de maio de 2019.
      (anexados: Relatório e Ofícios nºs 3 a 28/MPV869-2018, às fls. 462 a 581)",CMMPV 869/2018,90,PEDIDO DE VISTA CONCEDIDO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-25T00:00:00Z,1,Recebido o Relatório do Deputado Orlando Silva.,CMMPV 869/2018,42,PRONTA PARA A PAUTA NA COMISSÃO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-24T00:00:00Z,1,"Aberta a 7ª Reunião da Comissão Mista.
      A Reunião é suspensa e a reabertura é agendada para o dia 25 de abril de 2019.",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-22T00:00:00Z,2,Convocada Reunião da Comissão Mista para o dia 24 de abril de 2019.,CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-22T00:00:00Z,1,"Prorrogado por sessenta dias o prazo de vigência da Medida Provisória pelo Ato do Presidente da Mesa do Congresso Nacional nº 17, de 2019, publicado no Diário Oficial da União de 28/03/2019, nos termos do art. 10, § 1º da Resolução nº 1/2002-CN (fl. 461).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-17T00:00:00Z,1,"Realizada a 6ª Reunião da Comissão Mista. 
      É realizada Audiência Pública com a presença dos seguintes convidados: Daniel Meirelles Fernandes Pereira, Diretor-Adjunto da Diretoria de Desenvolvimento Setorial da Agência Nacional de Saúde Suplementar; Rodrigo Murtinho de Martinez Torres, Diretor do Instituto de Comunicação e Informação Científica e Tecnológica em Saúde da Fundação Oswaldo Cruz; Dennys Antonialli, Diretor Presidente do Centro de Pesquisa Independente em Direito e Tecnologia - InternetLab; Ronaldo Lemos,  Representante da Confederação das Santas Casas e Hospitais Filantrópicos; Fabio Cunha, Presidente da Câmara Jurídica da Associação Brasileira de Medicina Diagnóstica e Diretor Jurídico do Grupo Dasa; Raquel Lima Saraiva, Presidente do Instituto de Pesquisa em Direito e Tecnologia do Recife - IP.Rec; Glauce Karine de Jesus Madureira Carvalhal, Superintendente Jurídica da Confederação Nacional das Empresas de Seguros Gerais, Previdência Privada e Vida, Saúde Suplementar e Capitalização – Cnseg; e Marcelo Silva, Diretor Executivo da Sociedade Brasileira de Informática em Saúde.
      (anexado: registro de presença às fls. 459-460)",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-16T00:00:00Z,1,"Realizada a 5ª Reunião da Comissão Mista. 
      É realizada Audiência Pública com a presença dos seguintes convidados: CARLOS OLIVEIRA - Ministro-Conselheiro da União Europeia no Brasil; ANNETTE PEREIRA - Coordenadora da Subcomissão de Assuntos Jurídicos e Compliance de Dados da Federação Brasileira de Bancos - FEBRABAN; MARCELO BECHARA DE SOUZA HOBAIKA - Representante da Associação Brasileira de Emissoras de Rádio e Televisão – Abert; CLÁUDIO PAIXÃO - Representante da Associação Brasileira de Rádio e Televisão - Abratel; DIOGO   MOYSES RODRIGUES - Representante do Instituto Brasileiro de Defesa do Consumidor – IDEC; PAULA ESTER FARIAS DE LEITÃO - Chefe-Adjunta do Departamento de Regulação do Sistema Financeiro do Banco Central; SERGIO PAULO GALLINDO - Presidente Executivo da Associação Brasileira da Empresas de Tecnologia da Informação e Comunicação – Brasscom; JULIANA ABRUSIO FLORÊNCIO - Doutora em Direito pela PUC-SP; ÍTALO NOGUEIRA – Presidente da Federação das Associações das Empresas Brasileiras de Tecnologia da Informação; LUCIANO BENETTI TIMM – Secretário Nacional do Consumidor do Ministério da Justiça e Segurança Pública; ALEXANDER CASTRO – Diretor de Regulação do SindteleBrasil, e MARINA PITA – Assessora do Instituto Alana.
      Aprovadas as Atas da 4ª e 5ª reuniões.
      (anexados: registro de presença, e atas da 2ª, 3ª, 4ª e 5ª Reuniões, às fls. 453 a 458).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-11T00:00:00Z,1,Convocadas Reuniões da Comissão Mista para os dias 16 e 17 de abril de 2019.,CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-10T00:00:00Z,3,"Apresentado o Requerimento nº 13 pelo Deputado Celso Russomano, solicitando a realização de Audiência Pública para instruir a matéria (fls. 451 e 452).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-10T00:00:00Z,2,"Realizada a 4ª Reunião da Comissão Mista. 
      É realizada Audiência Pública com a presença dos seguintes convidados: Moisés Dionísio da Silva - Coordenador-geral de Contrainteligência da Secretaria de Operações Integradas do Ministério da Justiça e Segurança Pública; Frederico Meinberg Ceroy - Promotor de Justiça e Coordenador da Unidade Especial de Proteção de Dados e Inteligência Artificial do Ministério Público do Distrito Federal e Territórios; Bruno Bioni - Fundador e Professor do Data Privacy Brasil; Renata Mielli - Coordenadora-geral do Fórum Nacional pela Democratização da Comunicação; Ulysses Alves de Levy Machado - Assessor do Diretor de Governança para a LGPD - Serpro.
      Aprovada a ata da 3ª Reunião. 
      (anexado: registro de presença às fls. 449-450).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-10T00:00:00Z,1,"Apresentado o Requerimento nº 12 pelo Senador Izalci Lucas, solicitando a realização de Audiência Pública para instruir a matéria (fl. 448).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-09T00:00:00Z,1,"Realizada a 3ª Reunião da Comissão Mista. 
      É realizada Audiência Pública com a presença dos seguintes convidados: Luis Felipe Salin Monteiro - Secretário de Governo Digital, da Secretaria Especial de Desburocratização, Gestão e Governo Digital do Ministério da Economia; Bia Barbosa - Representante da Organização Coalizão Direitos na Rede; Felipe Cascaes Sabino Bresciani  -   Subchefe   Adjunto   Executivo  da Subchefia para Assuntos Jurídicos da Casa Civil da Presidência da República; Laura Schertel - Professora da Universidade de Brasília; Fabrício da Mota Alves - Advogado; Vitor Morais de Andrade - Representante da ABEMD, ABA, ABAP, ABRADI, ABRAREC, ABT, CNCON, FENAPRO e ABRACOM, e Christina Aires Correa Lima de Siqueira Dias - Advogada Especialista da Confederação Nacional da Indústria – CNI.
      (anexados: registro de presença às fls. 446-447).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-05T00:00:00Z,1,"Recebido o Ofício nº 214/2019/SGM/P, do Presidente da Câmara dos Deputados, comunicando ao Presidente da Comissão Mista que o prazo final para o recebimento da MPV nº 869/2018 por aquela Casa é no dia 14 de maio de 2019 (fl. 445).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-04T00:00:00Z,1,Convocadas Reuniões da Comissão Mista para os dias 9 e 10 de abril de 2019.,CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-03T00:00:00Z,4,"Realizada a 2ª Reunião da Comissão Mista. 
      Eleito Vice-Presidente o Deputado JHC e designado Relator Revisor o Senador Rodrigo Cunha.
      Aprovado o Requerimento nº 9 (Plano de Trabalho) apresentado pelo Relator, com as alterações sugeridas pelos parlamentares. Contemplados parcialmente os demais requerimentos apresentados.
      Aprovada a ata da 2ª Reunião.
      Encaminhado ao Presidente do Congresso Nacional o Ofício nº 2/MPV869-2018, comunicando o resultado da Reunião. 
      (anexados: registro de presença, ata da 1ª reunião e Ofício nº 2, fls. 438 a 444).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-03T00:00:00Z,3,"Apresentados os Requerimentos nº 10 pelo Senador Eduardo Gomes e nº 11 pelo Deputado Vinicius Poit, solicitando a realização de Audiência Pública para instruir a matéria (fls. 436 e 437).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-03T00:00:00Z,2,"Apresentado o Requerimento nº 9 pelo Deputado Orlando Silva, com o Plano de Trabalho (fls. 430 a 435).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-03T00:00:00Z,1,"Apresentado o Requerimento nº 8 pelo Deputado Vinicius Poit, solicitando a realização de Audiência Pública para instruir a matéria (fl. 429).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-02T00:00:00Z,2,"Apresentados os Requerimentos nºs 2 a 7 pelo Deputado Orlando Silva, solicitando a realização de Audiência Pública para instruir a matéria (fls. 414 a 428).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-02T00:00:00Z,1,"Apresentado o Requerimento nº 1 pelo Deputada Margarida Salomão, solicitando a realização de Audiência Pública para instruir a matéria (fls. 412 e 413).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-04-01T00:00:00Z,1,Convocada reunião da Comissão Mista para o dia 3 de abril de 2019.,CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-03-27T00:00:00Z,1,"Realizada a 1ª Reunião da Comissão Mista. 
      A Comissão é instalada, sendo eleito Presidente o Senador Eduardo Gomes e designado Relator o Deputado Orlando Silva.
      Aprovada a ata da 1ª Reunião.
      Encaminhado ao Presidente do Congresso Nacional o Ofício nº 001/MPV869-2018, comunicando o resultado da Reunião 
      (anexados: registro de presença e Ofício nº 001, às fls. 409 a 411).",CMMPV 869/2018,91,MATÉRIA COM A RELATORIA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-03-22T00:00:00Z,1,Convocada reunião de instalação da Comissão Mista para o dia 27 de março de 2019.,CMMPV 869/2018,9,AGUARDANDO INSTALAÇÃO DA COMISSÃO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-02-20T00:00:00Z,1,"Feita a comunicação à Câmara dos Deputados acerca da constituição da Comissão Mista e do calendário de tramitação da matéria por meio do Ofício nº 68-CN, nos termos do § 7º do art. 2º da Resolução nº 1 de 2002-CN (fl. 408).",CMMPV 869/2018,9,AGUARDANDO INSTALAÇÃO DA COMISSÃO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-02-19T00:00:00Z,2,À COCM.,Mesa,NA,NA,,Congresso Nacional,Senado Federal,135062
135062,senado,2019-02-19T00:00:00Z,1,À SLCN.,CMMPV 869/2018,NA,NA,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-02-15T00:00:00Z,2,Aguardando instalação da Comissão Mista destinada a examinar e emitir Parecer sobre a matéria.,CMMPV 869/2018,9,AGUARDANDO INSTALAÇÃO DA COMISSÃO,,Congresso Nacional,Congresso Nacional,135062
135062,senado,2019-02-15T00:00:00Z,1,"Designada, em 15 de fevereiro de 2019, a Comissão Mista incumbida de emitir parecer sobre a matéria (fls. 394 a 407).
      Anexados os seguintes Ofícios de indicação de liderança:
      - Ofício nº 8/2019, da Liderança do PR-CD; 
      - Ofícios nºs 14 e 64, de 2019, da Liderança do Bloco PSL/PP/PSD/MDB/PRB/DEM/PSDB/PTB/PSC/PMN-CD; 
      - Ofício nº 3, de 2019, do Bloco PODEMOS/PSDB/PSL-SF; 
      - Ofício nº 8/2019, da Liderança do PSB-CD; e
      - Ofício nº 11/2019, da Liderança do PDT-CD.
      
      A composição da Comissão Mista e o calendário de tramitação da matéria estão publicados na Ordem do Dia do Congresso Nacional e serão publicados no Diário do Congresso Nacional de 21 de fevereiro de 2019.
      Será feita a comunicação à Câmara dos Deputados (§7º do art. 2º da Resolução nº 1 de 2002-CN).
      Matéria remetida à Coordenação de Comissões Mistas.",Mesa,177,MATÉRIA DESPACHADA,,Congresso Nacional,Senado Federal,135062
