prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
545773,camara,2012-05-24T00:00:00Z,2,Publicação inicial no DCD do dia 25/05/12 PÁG 18925 COL 02.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1014729,545773
545773,camara,2012-05-24T13:59:00Z,1,"Apresentação do Projeto de Lei n. 3941/2012, pela Deputada Professora Dorinha Seabra Rezende (DEM-TO), que: ""Altera o ""caput"" do art. 4º da Lei nº 11.738, de 2008, para prever mecanismo adicional de financiamento para a implantação do piso salarial profissional nacional dos profissionais do magistério público da educação básica"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=995288,545773
545773,camara,2012-05-24T16:03:00Z,3,Recebimento pel a SEPRO.,SEPRO,500,NA,NA,545773
545773,camara,2012-05-24T16:03:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,545773
545773,camara,2012-05-24T16:06:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 2397/2012.,SEPRO,180,NA,NA,545773
545773,camara,2012-05-24T16:35:00Z,6,Recebimento pel a SECAP(SGM).,SECAP(SGM),500,NA,NA,545773
545773,camara,2012-05-30T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=997107,545773
545773,camara,2012-06-11T00:00:00Z,13,Publicação do despacho no DCD do dia 12/06/2012,CCP,605,NA,NA,545773
545773,camara,2012-06-11T16:25:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,545773
545773,camara,2012-06-11T16:26:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,545773
545773,camara,2012-06-11T16:43:00Z,10,Apense-se à(ao) PL-3020/2011.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=997107,545773
545773,camara,2012-06-11T16:43:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 711/2012.,SECAP(SGM),180,NA,NA,545773
545773,camara,2012-06-11T16:46:00Z,11,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,545773
545773,camara,2012-06-11T18:03:00Z,14,Recebimento pel a CCP.,CCP,500,NA,NA,545773
545773,camara,2012-06-13T16:30:00Z,15,Encaminhado à(ao) CEC através da guia de Remessa (GR/CCP) nº 4500/2012.,CCP,180,NA,NA,545773
545773,camara,2012-06-14T00:00:00Z,16,Encaminhada à publicação. Avulso Inicial,CCP,604,NA,NA,545773
545773,camara,2012-06-14T00:00:00Z,19,"Designada Relatora, Dep. Fátima Bezerra (PT-RN)",CE,320,NA,NA,545773
545773,camara,2012-06-14T16:41:00Z,17,Recebimento pel a CEC.,CE,500,NA,NA,545773
545773,camara,2012-06-14T16:54:00Z,18,Apensação desta proposição ao PL 3020/2011.,CE,106,NA,NA,545773
545773,camara,2013-11-27T17:05:00Z,20,"Recebimento pela CFT, apensado ao PL-3020/2011",CFT,500,NA,NA,545773
545773,camara,2015-01-31T00:00:00Z,21,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,MESA,502,NA,NA,545773
545773,camara,2015-02-02T16:49:00Z,22,"Apresentação do Requerimento de Desarquivamento de Proposições n. 45/2015, pela Deputada Professora Dorinha Seabra Rezende (DEM-TO), que: ""Requer o desarquivamento das proposições que menciona"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1296857,545773
545773,camara,2015-02-04T10:18:00Z,23,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-45/2015.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1297577,545773
545773,camara,2015-02-04T10:18:00Z,24,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,545773
545773,camara,2015-05-14T18:05:00Z,25,"Recebimento pela CCP, apensado ao PL-3020/2011",CCP,500,NA,NA,545773
545773,camara,2015-05-18T17:14:00Z,26,"Recebimento pela CCJC, apensado ao PL-3020/2011",CCJC,500,Tramitando em Conjunto,NA,545773
545773,camara,2019-01-31T00:00:00Z,27,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,MESA,502,NA,NA,545773
545773,camara,2019-02-19T20:12:00Z,28,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-77/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711832,545773
545773,camara,2019-02-19T20:12:00Z,29,Reentrada na comissão por motivo de desarquivamento,SECAD(SGM),630,NA,NA,545773
