prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,origem_tramitacao_local_nome_casa_local,destino_tramitacao_local_nome_casa_local,id_principal
136173,senado,2019-06-26T00:00:00Z,1,"Remetido Ofício CN nº 300, de 25/06/19, a Senhora Primeira-Secretária da Câmara dos Deputados encaminhando, para os devidos fins, o autógrafo das partes vetadas  do Projeto de Lei  nº 1.321/19, promulgado pelo Excelentíssimo Senhor Presidente da República e transformada na Lei nº 13.831, de 17 de maio de 2019. (fl. 99).
      
      À COARQ.",SEXPE,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-06-24T00:00:00Z,2,"Encaminhado à publicação a Mensagem nº 262, de 2019, na origem, que restitui os autógrafos do veto parcial rejeitado pelo Congresso Nacional ao Projeto de Lei nº 1.321, de 2019, promulgado e convertido na Lei nº 13.831, de 2019.
      Será encaminhado à Câmara dos Deputados um exemplar dos autógrafos.",SEADI,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-06-24T00:00:00Z,1,Encaminhado ao Plenário.,PLEN,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-06-21T00:00:00Z,1,Encaminhado por solicitação.,COARQ,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-05-20T00:00:00Z,1,"(PR) PRESIDÊNCIA DA REPÚBLICA.
      SANCIONADA. LEI 13.831 DE 2019. (vetada parcialmente: vide MSG 190 de 2019).
      DOU (Diário Oficial da União) - 20/05/2019 - Seção I - págs. 2 e 2.
      Sancionada em 17/05/2019.
      
      À COARQ.",SEXPE,92,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-29T00:00:00Z,3,"Encaminhado à publicação o Ofício nº 67/2019, de 26 de abril de 2019, da Primeira-Secretária da Câmara dos Deputados, comunicando a aprovação da Emenda nº 4 do Senado Federal ao presente projeto e o envio da referida proposição à sanção em 26/04/2019.",SEADI,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-29T00:00:00Z,2,Encaminhado ao Plenário.,PLEN,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-29T00:00:00Z,1,Encaminhado por solicitação.,COARQ,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-22T00:00:00Z,1,"Remetido Ofício SF nº 176, de 22/04/19, à Senhora Primeira-Secretária da Câmara dos Deputados, comunicando que o Senado Federal aprovou, em revisão e com emendas, o Projeto e encaminha autógrafo referente às emendas em apreço. (fls. 86 a 88).
      
      À COARQ.",SEXPE,52,REMETIDA À CÂMARA DOS DEPUTADOS,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-17T00:00:00Z,1,Anexado o texto revisado (fls. 84 e 85).,SEXPE,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,8,"Aprovado o projeto, nos termos dos pareceres de instrução, ressalvados os destaques, com alteração proposta pelo Relator.
      Rejeitada a Emenda nº 13-PLEN, destacada.
      Aprovada a redação final das Emendas do Senado ao projeto. (Parecer nº 131, de 2019-PLEN/SF, da CDIR)
      À Câmara dos Deputados.
      ***DETALHAMENTO DA AÇÃO LEGISLATIVA***
      Encaminhadas à publicação as Emendas nº 11, 12 e 13-PLEN, de autoria dos Senadores Eliziane Gama, Wellington Fagundes e Styvenson Valentim, respectivamente.
      Anunciada a retirada, pelos autores, das Emendas nºs 1, 2 e 11-PLEN.
      Consideradas inexistentes, por não terem sido adotadas pela CCJ, as Emendas nºs 6, 9 e 10, nos termos do art. 124, inciso I, RISF. 
      Proferido pelo Senador Marcos Rogério o Parecer nº 130, de 2019-PLEN/SF, em substituição à CCJ, concluindo favoravelmente à Emenda nº 12-PLEN e pela rejeição da Emenda nº 13-PLEN; e, ainda, apresentando adequação redacional.
      Discussão encerrada.
      Encaminhados à publicação e deferidos os seguintes requerimentos:
      - Requerimento nº 291, de 2019, subscrito pelo Líder da Rede, Senador Randolfe Rodrigues, solicitando, nos termos do art. 312, II e parágrafo único do RISF, destaque para votação em separado da Emenda nº 4-PLEN; e
      - Requerimento nº 292, de 2019, subscrito pelo Líder do PODE, Senador Alvaro Dias, solicitando destaque para votação em separado da Emenda nº 13-PLEN. 
      Aprovado o projeto, nos termos dos pareceres de instrução, ressalvados os destaques, com os votos contrários dos Senadores Plínio Valério, Randolfe Rodrigues, Alessandro Vieira, Reguffe, Eduardo Girão, Marcos do Val, Fabiano Contarato, Leila Barros, Alvaro Dias, Oriovisto Guimarães, Flávio Arns, Lasier Martins, Styvenson Valentim e Jorge Kajuru.
      
      Retirado, pelo Senador Randolfe Rodrigues, o destaque para votação em separado da Emenda nº 4-PLEN.
      Rejeitada a Emenda nº 13-PLEN, destacada; sendo mantida a manifestação contrária do Relator, com o seguinte resultado: Sim 36, Não 16, Presidente 1, Total 53.
      Aprovada a redação final das Emendas do Senado ao projeto. (Parecer nº 131, de 2019-PLEN/SF, da CDIR)
      À Câmara dos Deputados.",PLEN,25,APROVADA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,7,"Recebidas, na Secretaria-Geral da Mesa, as Emendas nsº 11 a 13-Plen.",SLSF,NA,NA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,6,"Juntada, às fls. 63 a 68, Nota Informativa nº 1.783, de 2019, da Consultoria Legislativa do Senado Federal, enviada pelo Senador Marcos Rogério, relator da matéria.
      
      Matéria incluída na pauta da Ordem do Dia de 16/04/2019.",PLEN,78,INCLUÍDA EM ORDEM DO DIA,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,5,"Encerrada a relatoria do Senador Marcos Rogério por deliberação da matéria.
      À SLSF, para prosseguimento da tramitação.",CCJ,89,APROVADO PARECER NA COMISSÃO,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,4,"Na 10ª Reunião Extraordinária, realizada nesta data, durante a discussão da matéria o Senador Marcos Rogério acata as Emendas 5, 7 e 8.
      
      A Comissão aprova o Relatório do Senador Marcos Rogério, que passa a constituir o Parecer da CCJ, favorável ao Projeto e às Emendas n° 5-PLEN, n° 7-CCJ e 8-CCJ e contrário às demais emendas.
      
      Votam vencidos os Senadores Fabiano Contarato, Randolfe Rodrigues, Oriovisto Guimarães, Alessandro Vieira e Jorge Kajuru.",CCJ,89,APROVADO PARECER NA COMISSÃO,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,3,"Juntei, às 11h23min, as Emendas nºs 9 e 10, de autoria do Senador Oriovisto Guimarães.
      Encaminhado ao relator, Senador Marcos Rogério, para análise das Emendas.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,2,"Juntei, às 11h11min, a Emenda nº 8, de autoria do Senador Alessandro Vieira.
      Encaminhado ao relator, Senador Marcos Rogério, para análise da Emenda.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-16T00:00:00Z,1,"Juntei, às 10h30min, a Emenda nº 7, de autoria do Senador Fabiano Contarato.
      Encaminhado ao relator, Senador Marcos Rogério, para análise da Emenda.",CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-12T00:00:00Z,2,Matéria incluída na Pauta da Comissão.,CCJ,138,INCLUÍDA NA PAUTA DA REUNIÃO,,Senado Federal,Senado Federal,136173
136173,senado,2019-04-12T00:00:00Z,1,"Recebido, às 11h55min, o relatório do Senador Marcos Rogério, com voto favorável ao Projeto e contrário às Emendas apresentadas.
      Matéria pronta para a Pauta na Comissão.",CCJ,42,PRONTA PARA A PAUTA NA COMISSÃO,,Senado Federal,Senado Federal,136173
