ano,data_apresentacao,descricao_tipo,ementa,ementa_detalhada,id,id_tipo,id_tipo_autor,justificativa,keywords,numero,sigla_tipo,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_id_situacao,status_proposicao_id_tipo_tramitacao,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_url,texto,tipo_autor,uri,uri_autores,uri_orgao_numerador,uri_prop_anterior,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,urn_final,page_url,regime_tramitacao,forma_apreciacao
2004,2004-06-08T00:00,Projeto de Lei,"Dispõe sobre o licenciamento ambiental, regulamenta o inciso IV do § 1º do art. 225 da Constituição Federal, e dá outras providências.",NA,257161,139,NA,NA,"Regulamentação, Constituição Federal, normas, União Federal, Estados, (DF), Municípios, licenciamento ambiental, órgão público, (SISNAMA), publicidade, (INTERNET), exigência, Estudo de Impacto Ambiental, (RIMA), implantação, plano, programa, ampliação, obra civil, obra pública, atividade potencialmente poluidora,  licença prévia, instalação, operação, concessão, prazo determinado, realização, auditoria, contratação, seguros, responsabilidade civil, danos ambientais, penalidade, infrator.  
_ Criação, taxas, renovação, concessão, licenciamento ambiental, fixação, valor.",3729,PL,2018-04-11T00:00,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Maurício Quintella Lessa (PR-AL)",915,320,"Urgência (Art. 155, RICD)",237,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=225810,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/257161,https://dadosabertos.camara.leg.br/api/v2/proposicoes/257161/autores,NA,NA,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=225810,NA,http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=257161,urgencia,plenario
