data_hora,descricao_situacao,descricao_tramitacao,despacho,id_prop,id_situacao,id_tipo_tramitacao,regime,sequencia,sigla_orgao,uri_orgao,url,evento,local,casa,situacao_comissao
2017-02-09T18:54:00Z,NA,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 885/2017.,2122766,NA,180,"Prioridade (Art. 151, II, RICD)",13,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,NA,CD-MESA-PLEN,Apresentação,NA
2017-02-09T19:00:00Z,NA,Recebimento,Recebimento pela CCP.,2122766,NA,500,"Prioridade (Art. 151, II, RICD)",8,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,CD-MESA-PLEN,Apresentação,NA
2017-02-10T15:42:00Z,NA,Encaminhamento,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 886/2017.,2122766,NA,180,"Prioridade (Art. 151, II, RICD)",14,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,NA,CD-MESA-PLEN,Apresentação,NA
2017-02-10T16:16:00Z,NA,Recebimento,Recebimento pela CCP.,2122766,NA,500,"Prioridade (Art. 151, II, RICD)",15,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,CD-MESA-PLEN,Apresentação,NA
2017-02-13T00:00:00Z,NA,Publicação de Proposição,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 14/02/17 PÁG 64 COL 01.,2122766,NA,604,"Prioridade (Art. 151, II, RICD)",16,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1544512,NA,CD-MESA-PLEN,Apresentação,NA
2017-03-30T14:49:00Z,NA,Notificação de Apensação,Apense-se a este(a) o(a) PL-7228/2017.,2122766,NA,504,"Prioridade (Art. 151, II, RICD)",17,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1539818,NA,CD-MESA-PLEN,Apresentação,NA
2017-04-03T16:36:00Z,NA,Notificação de Apensação,Apensação do PL 7228/2017 a esta proposição.,2122766,NA,504,"Prioridade (Art. 151, II, RICD)",18,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,CD-MESA-PLEN,Apresentação,NA
2017-08-15T00:00:00Z,NA,Criação de Comissão Temporária,"Ato da Presidência: Cria Comissão Especial, nos termos do inciso II do art. 34 do Regimento Interno.",2122766,NA,120,"Prioridade (Art. 151, II, RICD)",19,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1586399,comissao_especial,CD-MESA-PLEN,Apresentação,NA
2017-12-07T13:42:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 7874/2017, pelo Deputado Bebeto (PSB-BA), que: ""Requer a tramitação conjunta dos Projetos de Lei nº 1.242/2015 com o Projeto de Lei 6.814/2017, considerando que ambas visam a modificar a Lei 8.666/1993, com o objetivo de alterar as disposições sobre as garantias exigidas no âmbito das contratações públicas"".",2122766,NA,194,"Prioridade (Art. 151, II, RICD)",20,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1630245,requerimento_apensacao,CD-MESA-PLEN,Apresentação,NA
2018-02-27T00:00:00Z,NA,Constituição de Comissão Temporária,"Ato da Presidência: Constitui Comissão Especial, nos termos do inciso II do art. 34 do Regimento Interno.",2122766,NA,121,"Prioridade (Art. 151, II, RICD)",21,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1641667,NA,CD-MESA-PLEN,Apresentação,NA
2018-02-27T00:00:00Z,NA,Notificação de Encaminhamento Fora de Fluxo,Realizar o Encaminhamento para PL681417,2122766,NA,910,"Prioridade (Art. 151, II, RICD)",22,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,CD-MESA-PLEN,Apresentação,NA
2018-02-27T00:00:00Z,NA,Encaminhamento,Encaminhado à(ao) PL681417 através da guia de Remessa (GR/CCP) nº 13015/2018.,2122766,NA,180,"Prioridade (Art. 151, II, RICD)",23,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,CD-MESA-PLEN,Apresentação,NA
2018-02-27T00:00:00Z,Tramitando em Conjunto,Recebimento,"Recebimento pela PL681417, com a proposição PL-7228/2017 apensada.",2122766,925,500,"Prioridade (Art. 151, II, RICD)",24,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,recebimento
2018-02-28T22:11:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 8165/2018, pelo Deputado José Guimarães (PT-CE), que: ""Requer a apensação do Projeto de Lei nº 6.814/2017 ao Projeto de Lei nº 1.292/1995"".",2122766,NA,194,"Prioridade (Art. 151, II, RICD)",25,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1641978,requerimento_apensacao,Comissão Especial,Comissões,recebimento
2018-03-06T00:00:00Z,Tramitando em Conjunto,Designação de Relator,"Designado Relator, Dep. João Arruda (PMDB-PR)",2122766,925,320,"Prioridade (Art. 151, II, RICD)",26,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,designado_relator,Comissão Especial,Comissões,analise_do_relator
2018-03-08T11:58:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 1/2018, pelo Deputado Chico Alencar (PSOL-RJ), que: ""Requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que 'Institui normas para licitações e contratos da Administração Pública', sendo convidados representante da Comissão Interministerial de Sustentabilidade na Administração Pública - CISAP; o especialista no tema de licitações e contratos relacionado ao desenvolvimento sustentável, Dr. Daniel Ferreira; e representante do ICLEI - Governos Locais pela Sustentabilidade"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",27,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643153,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-08T11:58:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 2/2018, pelos Deputados Chico Alencar (PSOL-RJ) e Ivan Valente (PSOL-SP), que: ""Requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que 'Institui normas para licitações e contratos da Administração Pública', sendo convidados representante do Programa Olho Vivo no Dinheiro Público da Controladoria-Geral da União, atual Ministério da Transparência e
Controladoria-Geral da União; da Organização Não Governamental Observatório Social do Brasil; e da Organização Não Governamental Transparência Brasil"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",28,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643154,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-08T16:09:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 3/2018, pelo Deputado João Paulo Papa (PSDB-SP), que: ""Requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública, sendo convidados Sindicato Nacional das Empresas de Arquitetura e Engenharia Consultiva - SINAENCO; Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR; Associação Brasileira de Consultores de Engenharia - ABCE; e Conselho Federal de Engenharia e Agronomia - CONFEA"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",29,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643256,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-08T17:08:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 4/2018, pelo Deputado Celso Maldaner (PMDB-SC), que: ""Requer seja convidado para Reunião de Audiência Pública, nesta Comissão, Diretor Executivo do DNIT, Halpher Luiggi Mônico Rosa"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",30,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643272,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-09T10:18:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 5/2018, pelo Deputado Bebeto (PSB-BA), que: ""Requer a realização de audiência pública para oitiva de entidades da sociedade civil, setores econômicos, especialistas, órgãos de controle e governo, sendo convidados representante do Sindicato Nacional da Indústria da Construção Pesada - SINICON - e da Associação Brasileira dos Sindicatos e Associações de Classe de Infraestrutura - BRASINFRA"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",31,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643297,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-12T16:23:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 6/2018, pelo Deputado Valdir Colatto (PMDB-SC), que: ""Requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que 'Institui normas para licitações e contratos da Administração Pública', sendo convidados Presidente da Associação Brasileira da Indústria de Máquinas e Equipamentos - Abimaq; Presidente da Confederação Nacional da Indústria - CNI; e Dr. Murilo Queiroz Melo Jacoby Fernandes, Jurista e especialista em Direito Administrativo"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",32,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643525,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-12T18:31:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 7/2018, pelo Deputado João Arruda (PMDB-PR), que: ""Requer a realização de audiência pública para debater o Projeto de Lei n° 6.814, de 2017, que institui normas para licitações e contratos da Administração Pública"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",33,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643586,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-13T12:24:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento n. 8/2018, pelo Deputado Joaquim Passarinho (PSD-PA), que: ""Requer que seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que 'Institui normas para licitações e contratos da Administração Pública'"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",34,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643654,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:18:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 9/2018, pelo Deputado Adelmo Carneiro Leão (PT-MG), que: ""Requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública, sendo convidado o Presidente da Emater/MG, Glênio Martins de Lima Mariano"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",35,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643678,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:18:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento n. 10/2018, pelo Deputado Adelmo Carneiro Leão (PT-MG), que: ""Requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",36,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643680,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Chico Alencar que requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que ""Institui normas para licitações e contratos da Administração Pública"", sendo convidados representante da Comissão Interministerial de Sustentabilidade na Administração Pública - CISAP; o especialista no tema de licitações e contratos relacionado ao desenvolvimento sustentável, Dr. Daniel Ferreira; e representante do ICLEI - Governos Locais pela Sustentabilidade.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",37,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento dos Srs. Chico Alencar e Ivan Valente que requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que ""Institui normas para licitações e contratos da Administração Pública"", sendo convidados representante do Programa Olho Vivo no Dinheiro Público da Controladoria-Geral da União, atual Ministério da Transparência e
Controladoria-Geral da União; da Organização Não Governamental Observatório Social do Brasil; e da Organização Não Governamental Transparência Brasil.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",38,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. João Paulo Papa que requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública, sendo convidados Sindicato Nacional das Empresas de Arquitetura e Engenharia Consultiva - SINAENCO; Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR; Associação Brasileira de Consultores de Engenharia - ABCE; e Conselho Federal de Engenharia e Agronomia - CONFEA.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",39,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,aprovacao_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Celso Maldaner que requer seja convidado para Reunião de Audiência Pública, nesta Comissão, Diretor Executivo do DNIT, Halpher Luiggi Mônico Rosa.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",40,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Bebeto que requer a realização de audiência pública para oitiva de entidades da sociedade civil, setores econômicos, especialistas, órgãos de controle e governo, sendo convidados representante do Sindicato Nacional da Indústria da Construção Pesada - SINICON - e da Associação Brasileira dos Sindicatos e Associações de Classe de Infraestrutura - BRASINFRA.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",41,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,aprovacao_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Valdir Colatto que requer seja realizada Audiência Pública na Comissão Especial para debater o PL 6814, de 2017, que ""Institui normas para licitações e contratos da Administração Pública"", sendo convidados Presidente da Associação Brasileira da Indústria de Máquinas e Equipamentos - Abimaq; Presidente da Confederação Nacional da Indústria - CNI; e Dr. Murilo Queiroz Melo Jacoby Fernandes, Jurista e especialista em Direito Administrativo.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",42,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-13T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. João Arruda que requer a realização de audiência pública para debater o Projeto de Lei n° 6.814, de 2017, que institui normas para licitações e contratos da Administração Pública.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",43,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,aprovacao_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-13T16:10:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Apensação n. 8230/2018, pelo Deputado José Guimarães (PT-CE), que: ""Requer a apensação do Projeto de Lei nº 5.970/2013 ao Projeto de Lei nº 6.814/2017"".",2122766,NA,194,"Prioridade (Art. 151, II, RICD)",44,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643747,requerimento_apensacao,Comissão Especial,Comissões,analise_do_relator
2018-03-13T18:16:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento n. 11/2018, pelo Deputado Hildo Rocha (PMDB-MA), que: ""Requer a realização audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei 6814, de 2017, do Senado Federal, que institui normas de licitações para ouvir o Dr. Jean Phierre Vargas, que representa o Instituto Sul Mato-grossense de Direito Administrativo"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",45,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643811,NA,Comissão Especial,Comissões,analise_do_relator
2018-03-14T10:46:00Z,NA,Apresentação de Requerimento,"Apresentação do Requerimento de Prorrogação de prazo de Comissão Temporária n. 8253/2018, pela Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6814, de 2017, do Senado Federal, que ""institui normas para licitações e contratos da Administração Pública  e revoga a Lei nº 8.666,  de  21  de  junho  de  1993, a Lei nº 10.520, de 17 de julho de 2002, e dispositivos da Lei nº 12.462, de 4 de agosto de 2011"", que: ""Requer a prorrogação do prazo da Comissão Especial 'PL 6814/17 - Licitações' por dez sessões"".",2122766,NA,194,"Prioridade (Art. 151, II, RICD)",46,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1643935,requerimento_prorrogacao,Comissão Especial,Comissões,analise_do_relator
2018-03-14T14:56:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 12/2018, pelo Deputado Thiago Peixoto (PSD-GO), que: ""Requer a realização de Audiências Públicas desta Comissão Especial com a presença do Senhor Jeovani Salomão, Presidente da Associação das Empresas Brasileiras de Tecnologia da Informação (ASESSPRO).

"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",47,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1644016,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-15T15:03:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 13/2018, pelo Deputado Laercio Oliveira (SD-SE), que: ""Requer a realização de audiência pública na Comissão Especial destinada a proferir parecer ao PL 6814/2017, que Institui normas para licitações e contratos da Administração Pública e revoga a Lei nº 8.666, de 21 de junho de 1993, a Lei nº 10.520, de 17 de julho de 2002, e dispositivos da Lei nº 12.462, de 4 de agosto de 2011, sendo convidado o Presidente da Central Brasileira do Setor de Serviços - CEBRASSE"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",48,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1644586,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-15T16:51:00Z,Tramitando em Conjunto,Apresentação de Requerimento,"Apresentação do Requerimento de Audiência Pública n. 14/2018, pelo Deputado Assis Carvalho (PT-PI), que: ""Requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública, sendo convidada a Sra. Viviane Moura Bezerra, Superintendente de Parcerias e Concessões do Estado do Piauí - SUPARC/Piauí"".",2122766,925,194,"Prioridade (Art. 151, II, RICD)",49,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1644607,requerimento_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-16T00:00:00Z,NA,Distribuição ,"Deferido o Requerimento n. 8.165/2018, conforme despacho do seguinte teor: Defiro o Requerimento n. 8.165/2018, nos termos dos artigos 142 e 143 do Regimento Interno da Câmara dos Deputados. Apense-se o Projeto de Lei n. 6.814/2017 ao Projeto de Lei n. 1.292/1995. 
Revejo, por conseguinte, o despacho inicial aposto ao Projeto de Lei n. 1.292/1995, para incluir o exame pela Comissão de Meio Ambiente e Desenvolvimento Sustentável e pela Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços. Altere-se, ainda, o nome da Comissão Especial do Projeto de Lei n. 6.814/2017, para passar a se referir ao Projeto de Lei n. 1.292/1995, que encabeçará o bloco em apreciação.
Publique-se. 
Oficie-se. 

[ATUALIZAÇÃO DO DESPACHO DO PL N. 1.292/1995: À CMADS, à CDEICS, à CTASP, à CFT (mérito e art. 54 do RICD) e à CCJC (mérito e art. 54 do RICD) - Proposição sujeita à apreciação do Plenário. Regime de tramitação: Prioridade].
",2122766,NA,110,"Prioridade (Art. 151, II, RICD)",50,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,redistribuicao,Comissão Especial,Comissões,analise_do_relator
2018-03-20T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Adelmo Carneiro Leão que requer a realização de Audiência Pública para debater formas de aprimoramento das normas para licitações e contratos da administração pública, sendo convidado o Presidente da Emater/MG, Glênio Martins de Lima Mariano. ",2122766,925,195,"Prioridade (Art. 151, II, RICD)",51,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,aprovacao_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
2018-03-20T14:30:00Z,Tramitando em Conjunto,Aprovação de Requerimento,"Aprovado requerimento do Sr. Laercio Oliveira que requer a realização de audiência pública na Comissão Especial destinada a proferir parecer ao PL 6814/2017, que Institui normas para licitações e contratos da Administração Pública e revoga a Lei nº 8.666, de 21 de junho de 1993, a Lei nº 10.520, de 17 de julho de 2002, e dispositivos da Lei nº 12.462, de 4 de agosto de 2011, sendo convidado o Presidente da Central Brasileira do Setor de Serviços - CEBRASSE.",2122766,925,195,"Prioridade (Art. 151, II, RICD)",52,PL129295,https://dadosabertos.camara.leg.br/api/v2/orgaos/537996,NA,aprovacao_audiencia_publica,Comissão Especial,Comissões,analise_do_relator
