ano,data_apresentacao,descricao_tipo,ementa,ementa_detalhada,id,id_tipo,id_tipo_autor,justificativa,keywords,numero,sigla_tipo,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_id_situacao,status_proposicao_id_tipo_tramitacao,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_url,texto,tipo_autor,uri,uri_autores,uri_orgao_numerador,uri_prop_anterior,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,urn_final,page_url,regime_tramitacao,forma_apreciacao
2015,2015-11-25T13:36,Projeto de Lei,Dispõe sobre a desapropriação e indenização de propriedades privadas em unidades de conservação de domínio público.,NA,2056568,139,NA,NA,"Alteração, Lei do SNUC, critério, desapropriação, indenização, propriedade privada, Unidade de conservação ambiental, domínio público.",3751,PL,2018-06-13T10:45,Aguardando Parecer,Designação de Relator,"Designado Relator, Dep. Alessandro Molon (PSB-RJ)",915,320,"Ordinária (Art. 151, III, RICD)",77,CFT,https://dadosabertos.camara.leg.br/api/v2/orgaos/2010,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1417317,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2056568,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2056568/autores,NA,NA,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1417317,NA,http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2056568,ordinaria,conclusiva
