ano,data_apresentacao,descricao_tipo,ementa,ementa_detalhada,id,id_tipo,id_tipo_autor,justificativa,keywords,numero,sigla_tipo,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_id_situacao,status_proposicao_id_tipo_tramitacao,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_url,texto,tipo_autor,uri,uri_autores,uri_orgao_numerador,uri_prop_anterior,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,urn_final,page_url,regime_tramitacao,forma_apreciacao
2017,2017-02-03T15:31,Projeto de Lei,"Institui normas para licitações e contratos da Administração Pública  e revoga a Lei nº 8.666,  de  21  de  junho  de  1993, a Lei nº 10.520, de 17 de julho de 2002, e dispositivos da Lei nº 12.462, de 4 de agosto de 2011.",,2122766,139,NA,NA,"Norma geral, licitação, contrato, administração pública, administração direta, administração indireta, União, Estado, Distrito Federal, Município, modalidade de licitação, critério, julgamento, proposta de licitação, planejamento, compra, obra pública, serviços de engenharia, licitação internacional, habilitação (Licitação), contratação direta, inexigibilidade de licitação, dispensa de licitação, registro cadastral, alienação, contrato administrativo, execução do contrato, rescisão do contrato,  nulidade, impugnação, recurso administrativo. 
_Revogação, Lei de Licitação, Lei do Pregão. _Revogação, dispositivo legal, lei federal, regime diferenciado de contratações públicas.",6814,PL,2018-06-21T10:57,Tramitando em Conjunto,Notificação de Apensação,Apense-se a este(a) o(a) PL-10415/2018.,925,504,"Prioridade (Art. 151, II, RICD)",63,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1523083,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2122766,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2122766/autores,NA,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/16526,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1523083,NA,http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2122766,Prioridade,Plenário
