prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,evento,local
46249,camara,2016-06-22T00:00:00Z,129,"Designado Relator, Dep. Luiz Nishimori (PR-PR)",PL629902,320,NA,designado_relator,CCJC
46249,camara,2016-06-22T09:40:00Z,125,Encaminhado à(ao) CCP através da guia de Remessa (GR/CCJC) nº 540/2016.,CCJC,180,NA,NA,CCJC
46249,camara,2016-06-22T09:44:00Z,126,"Recebimento pela CCP, com as proposições PL-2495/2000, PL-3125/2000, PL-5852/2001, PL-5884/2005, PL-6189/2005, PL-1567/2011, PL-1779/2011, PL-3063/2011, PL-4166/2012, PL-1687/2015, PL-3200/2015, PL-3649/2015, PL-4933/2016 apensadas.",CCP,500,NA,NA,CCJC
46249,camara,2016-06-22T11:09:00Z,127,Encaminhado à(ao) PL629902 através da guia de Remessa (GR/CCP) nº 6851/2016.,CCP,180,NA,NA,CCJC
46249,camara,2016-06-22T11:16:00Z,128,"Recebimento pela PL629902, com as proposições PL-2495/2000, PL-3125/2000, PL-5852/2001, PL-5884/2005, PL-6189/2005, PL-1567/2011, PL-1779/2011, PL-3063/2011, PL-4166/2012, PL-1687/2015, PL-3200/2015, PL-3649/2015, PL-4933/2016 apensadas.",PL629902,500,NA,comissao_especial,Comissão Especial
46249,camara,2016-06-27T17:01:00Z,130,"Apresentação do Requerimento de Audiência Pública n. 35/2016, pelo Deputado Nilto Tatto (PT-SP), que: ""Requer realização de audiência pública para debater a produção agrícola orgânica e agroecológica em larga escala, sendo convidados os Srs. Pedro Paulo Diniz, proprietário da Fazenda Toca; e Ernest Gotsch, especialista em produção agroecológica"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-06-28T17:05:00Z,131,"Apresentação do Requerimento de Audiência Pública n. 36/2016, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, para debater o gerenciamento de riscos químicos ocupacionais, sendo convidado o Oncologista Paulo Hoff"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-07-04T11:10:00Z,132,"Apresentação do Requerimento n. 37/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Solicita ao Ministério da Saúde que se encaminhem todas as informações em relação a reuniões, atas e deliberações que ocorreram sobre a Consulta Pública nº 87 da Agência Nacional de Vigilância Sanitária (ANVISA), publicada no D.O.U. de 5 de outubro de 2015, a qual abria prazo para que fossem apresentadas críticas e sugestões relativas à proposta de Resolução que dispõe sobre os critérios e exigências para avaliação toxicológica de agrotóxicos, componentes e afins"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-07-04T11:11:00Z,133,"Apresentação do Requerimento n. 38/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Solicita ao Ministério do Meio Ambiente todas as informações sobre o processo de reavaliação do ingrediente ativo Tiametoxam e cópia integral do respectivo processo"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-07-05T14:30:00Z,134,"Aprovado requerimento do Sr. Nilto Tatto que requer realização de audiência pública para debater a produção agrícola orgânica e agroecológica em larga escala, sendo convidados os Srs. Pedro Paulo Diniz, proprietário da Fazenda Toca; e Ernest Gotsch, especialista em produção agroecológica.",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-07-05T14:30:00Z,135,"Aprovado requerimento da Sra. Tereza Cristina que requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, para debater o gerenciamento de riscos químicos ocupacionais, sendo convidado o Oncologista Paulo Hoff. ",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-07-05T14:30:00Z,136,"Aprovado requerimento do Sr. Luiz Nishimori que solicita ao Ministério da Saúde que se encaminhem todas as informações em relação a reuniões, atas e deliberações que ocorreram sobre a Consulta Pública nº 87 da Agência Nacional de Vigilância Sanitária (ANVISA), publicada no D.O.U. de 5 de outubro de 2015, a qual abria prazo para que fossem apresentadas críticas e sugestões relativas à proposta de Resolução que dispõe sobre os critérios e exigências para avaliação toxicológica de agrotóxicos, componentes e afins.",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-07-05T14:30:00Z,137,Aprovado requerimento do Sr. Luiz Nishimori que solicita ao Ministério do Meio Ambiente todas as informações sobre o processo de reavaliação do ingrediente ativo Tiametoxam e cópia integral do respectivo processo.,PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-07-06T09:44:00Z,138,"Apresentação do Requerimento de Participação ou Realização de Eventos fora da Câmara n. 39/2016, pelo Deputado Dilceu Sperafico (PP-PR), que: ""Requer a realização de Seminário na cidade de Toledo/PR, para debater os PLs nº 6299 de 2002 e o Projeto de Lei nº 3200 de 2015"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-07-14T15:45:00Z,139,"Apresentação do Requerimento de Audiência Pública n. 40/2016, pelo Deputado Patrus Ananias (PT-MG), que: ""Requer realização de audiência pública para debater o 'Atlas de nossa agricultura envenenada', sendo convidada a Sra. Larissa Mies Bombardi, Professora no Departamento de Geografia da USP"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-08-01T20:21:00Z,140,"Apresentação do Requerimento de Audiência Pública n. 41/2016, pelo Deputado Luiz Carlos Hauly (PSDB-PR), que: ""Solicita realização de Audiência Pública, com a presença do Dr. Anselmo Henrique Cordeiro Lopes"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-08-23T15:37:00Z,141,"Apresentação do Requerimento de Participação ou Realização de Eventos fora da Câmara n. 42/2016, pelo Deputado Evandro Roman (PSD-PR), que: ""Requer a realização de Seminário, na cidade de Cascavel, Paraná, para debater os Projetos de Lei nº 6299, de 2002 e o de nº 3200, de 2015"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-10-06T00:00:00Z,142,À CESP cópia do  Ofício nº956/CE/CNS/GM/MS do Conselho Nacional de Saúde.,CCP,1005,NA,NA,Comissão Especial
46249,camara,2016-11-22T18:01:00Z,143,"Apresentação do Requerimento de Audiência Pública n. 43/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer a realização de reuniões externas para debater os principais eixos que integram o Plano de Trabalho da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6.299, de 2002, e a seus apensados"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-11-22T18:13:00Z,144,"Apresentação do Requerimento de Audiência Pública n. 44/2016, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3200, de 2015, para tratar do atual contexto de culturas cujo suporte fitossanitário se encontra insuficiente, sendo convidados Daniel Kunkel, Ph.D., Diretor Associado do Projeto IR-4, focado em soluções para o manejo de pragas em pequenas culturas ('minor crops'), vinculado à Universidade Estadual de New Jersey; e Manjeet Sethi, Ph.D., Diretor Executivo do Centro de Manejo de Pragas do Departamento de Agricultura e Agro Alimentos do Canadá (AAFC)"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2016-11-29T18:02:00Z,145,"Apresentação do Requerimento de Audiência Pública n. 45/2016, pelo Deputado Alessandro Molon (REDE-RJ), que: ""Requer a realização de Audiência Pública para debater propostas relativas à Regulamentação de Defensivos Fitossanitários (agrotóxicos), sendo convidados Wanderley Pignati, Professor da UFMT; João Suender, Membro da Campanha Nacional contra os Agrotóxicos; Fernando Carneiro, Diretor da Fiocruz Ceará; Iara Campos, Ministério da Saúde; e Representante do Instituto Nacional de Câncer (INCA)"".",PL629902,194,NA,requerimento_audiencia_publica,Comissão Especial
46249,camara,2016-12-08T17:32:00Z,146,"Apresentação do Requerimento de Apensação n. 5687/2016, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 958, de 2015, do Senhor Padre João, ao PL nº 6299, de 2002, para que tramitem em conjunto"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2016-12-13T14:30:00Z,147,"Aprovado requerimento do Sr. Patrus Ananias que requer realização de audiência pública para debater o ""Atlas de nossa agricultura envenenada"", sendo convidada a Sra. Larissa Mies Bombardi, Professora no Departamento de Geografia da USP.",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-12-13T14:30:00Z,148,"Aprovado requerimento do Sr. Luiz Carlos Hauly que solicita realização de Audiência Pública, com a presença do Dr. Anselmo Henrique Cordeiro Lopes. ",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-12-13T14:30:00Z,149,"Aprovado requerimento do Sr. Evandro Roman que requer a realização de Seminário, na cidade de Cascavel, Paraná, para debater os Projetos de Lei nº 6299, de 2002 e o de nº 3200, de 2015.",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-12-13T14:30:00Z,150,"Aprovado requerimento do Sr. Luiz Nishimori que requer a realização de reuniões externas para debater os principais eixos que integram o Plano de Trabalho da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6.299, de 2002, e a seus apensados.",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-12-13T14:30:00Z,151,"Aprovado requerimento do Sr. Luiz Nishimori que requer realização de audiência pública no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3200, de 2015, para tratar do atual contexto de culturas cujo suporte fitossanitário se encontra insuficiente, sendo convidados Daniel Kunkel, Ph.D., Diretor Associado do Projeto IR-4, focado em soluções para o manejo de pragas em pequenas culturas (""minor crops""), vinculado à Universidade Estadual de New Jersey; e Manjeet Sethi, Ph.D., Diretor Executivo do Centro de Manejo de Pragas do Departamento de Agricultura e Agro Alimentos do Canadá (AAFC).",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-12-13T14:30:00Z,152,"Aprovado requerimento do Sr. Alessandro Molon que requer a realização de Audiência Pública para debater propostas relativas à Regulamentação de Defensivos Fitossanitários (agrotóxicos), sendo convidados Wanderley Pignati, Professor da UFMT; João Suender, Membro da Campanha Nacional contra os Agrotóxicos; Fernando Carneiro, Diretor da Fiocruz Ceará; Iara Campos, Ministério da Saúde; e Representante do Instituto Nacional de Câncer (INCA).",PL629902,195,NA,NA,Comissão Especial
46249,camara,2016-12-20T00:00:00Z,153,"Deferido o Requerimento n. 5.687/2016, conforme despacho de seguinte teor: ""Defiro o Requerimento n. 5.687/2016, nos termos dos artigos 142 e 143, II, ""b"", ambos do Regimento Interno da Câmara dos Deputados, porquanto os Projetos de Lei n. 958/2015 e n. 6.299/2002 tratam de matérias correlatas. Apense-se, pois, o Projeto de Lei n. 958/2015 ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se"".",MESA,504,NA,NA,Comissão Especial
46249,camara,2016-12-21T16:30:00Z,154,"Apresentação do Requerimento de Apensação n. 5748/2016, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 6670, de 2016, da Comissão de Legislação Participativa, ao PL nº 6299 de 2002, para que tramitem em conjunto"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2017-01-05T16:23:00Z,155,Apensação do PL 958/2015 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-02-09T11:33:00Z,156,"Apresentação do Requerimento de Audiência Pública n. 46/2017, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer realização de audiência pública no âmbito desta Comissão Especial, para debater o registro de defensivos para 'minor crops', sendo convidado Alan Norden, Diretor Executivo de Registro e Avaliações da Autoridade Australiana de Pesticidas e Medicamentos Veterinários"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2017-02-15T14:30:00Z,157,"Aprovado requerimento da Sra. Tereza Cristina que requer realização de audiência pública no âmbito desta Comissão Especial, para debater o registro de defensivos para ""minor crops"", sendo convidado Alan Norden, Diretor Executivo de Registro e Avaliações da Autoridade Australiana de Pesticidas e Medicamentos Veterinários.",PL629902,195,NA,NA,Comissão Especial
46249,camara,2017-03-16T14:11:00Z,158,"Apresentação do Requerimento n. 47/2017, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer realização de reunião interna no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, para debater o gerenciamento de avaliação de risco"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2017-03-16T14:11:00Z,159,"Apresentação do Requerimento n. 48/2017, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer realização de reunião interna no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299, de 2002, para debater a lei nº 10.603/02 - Que dispõe sobre Proteção de Dados"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2017-03-16T14:11:00Z,160,"Apresentação do Requerimento n. 49/2017, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer realização de reunião interna no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299 de 2002, para debater o controle de preço de defensivos agrícolas"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2017-03-16T14:11:00Z,161,"Apresentação do Requerimento n. 50/2017, pelo Deputado Luiz Nishimori (PR-PR), que: ""Requer realização de reunião interna no âmbito da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 6299 de 2002, que permite a Importação Direta de defensivos agrícolas"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2017-06-06T10:30:00Z,162,"Apresentação do Requerimento de Apensação n. 6660/2017, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do Projeto de Lei nº 7.710/2017, que 'Altera a Lei nº 8.629, de 25 de fevereiro de 1993, que ''Dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal'', para tornar passível de desapropriação a propriedade rural que utilizar defensivos agrícolas proibidos no Brasil', ao Projeto de Lei nº 6.299/2002, que 'Altera os arts 3º e 9º da Lei nº 7.802, de 11 de julho de 1989, que dispõe sobre a pesquisa, a experimentação, a produção, a embalagem e rotulagem, o transporte, o armazenamento, a comercialização, a propaganda comercial, a utilização, a importação, a exportação, o destino final dos resíduos e embalagens, o registro, a classificação, o controle, a inspeção e a fiscalização de agrotóxicos, seus componentes e afins, e dá outras providências'"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2017-06-27T00:00:00Z,163,"Deferido o Requerimento n. 6.660/2017, conforme despacho do seguinte teor:” Defiro o Requerimento n. 6.660/2017, nos termos dos artigos 142 e 143, II, “a”, ambos do Regimento Interno da Câmara dos Deputados, porquanto os Projetos de Lei n. 7.710/2017 e n. 6.299/2002 tratam de matérias correlatas. Apense-se, pois, o Projeto de Lei n. 7.710/2017 ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se.”",MESA,504,NA,NA,Comissão Especial
46249,camara,2017-06-29T18:49:00Z,164,Apensação do PL 7710/2017 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-08-08T14:25:00Z,168,"Apresentação do Requerimento de Apensação n. 6945/2017, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 8026/2017, ao PL nº 6299 de 2002, para que tramitem em conjunto"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2017-08-08T14:26:00Z,166,"Apresentação do Requerimento de Apensação n. 6947/2017, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 713/1999, ao PL nº 6299 de 2002, para que tramitem em conjunto"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2017-08-08T14:26:00Z,167,"Apresentação do Requerimento de Apensação n. 6946/2017, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 6042/2016, ao PL nº 6299 de 2002, para que tramitem em conjunto"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2017-08-08T14:27:00Z,165,"Apresentação do Requerimento de Apensação n. 6948/2017, pela Deputada Tereza Cristina (PSB-MS), que: ""Requer a apensação do PL nº 5131/2016, ao PL nº 6299 de 2002, para que tramitem em conjunto"".",PLEN,194,Pronta para Pauta,requerimento_apensacao,Comissão Especial
46249,camara,2017-08-23T00:00:00Z,169,"Deferido o Requerimento n. 6.945/2017, conforme despacho do seguinte teor: “Defiro os Requerimentos n. 6.945, 6.946, 6.947 e 6.948, todos de 2017, nos termos dos arts. 142, caput, e 143, II, “a”, do RICD. Apensem-se os Projetos de Lei n. 8.026/2017, 6.042/2016, 713/1999 e seus apensos e 5.131/2016 ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se.”.",MESA,504,NA,NA,Comissão Especial
46249,camara,2017-08-23T00:00:00Z,170,"Deferido o Requerimento n. 6.946/2017, conforme despacho do seguinte teor: “Defiro os Requerimentos n. 6.945, 6.946, 6.947 e 6.948, todos de 2017, nos termos dos arts. 142, caput, e 143, II, “a”, do RICD. Apensem-se os Projetos de Lei n. 8.026/2017, 6.042/2016, 713/1999 e seus apensos e 5.131/2016 ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se.”.",MESA,504,NA,NA,Comissão Especial
46249,camara,2017-08-23T00:00:00Z,171,"Deferido o Requerimento n. 6.947/2017, conforme despacho do seguinte teor: “Defiro os Requerimentos n. 6.945, 6.946, 6.947 e 6.948, todos de 2017, nos termos dos arts. 142, caput, e 143, II, “a”, do RICD. Apensem-se os Projetos de Lei n. 8.026/2017, 6.042/2016, 713/1999 e seus apensos e 5.131/2016 ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se.”.",MESA,504,NA,NA,Comissão Especial
46249,camara,2017-08-23T00:00:00Z,172,"Deferido o Requerimento n. 6.948/2017, conforme despacho do seguinte teor: “Defiro os Requerimentos n. 6.945, 6.946, 6.947 e 6.948, todos de 2017, nos termos dos arts. 142, caput, e 143, II, “a”, do RICD. Apensem-se os Projetos de Lei n. 8.026/2017, 6.042/2016, 713/1999 e seus apensos e 5.131/2016 ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se.”.",MESA,504,NA,NA,Comissão Especial
46249,camara,2017-08-30T19:27:00Z,173,Apensação do PL 713/1999 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-08-30T19:28:00Z,174,Apensação do PL 5131/2016 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-09-01T16:34:00Z,175,Apensação do PL 6042/2016 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-09-01T16:40:00Z,176,Apensação do PL 8026/2017 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-09-12T00:00:00Z,177,"Despacho exarado no Requerimento n. 7.105/2017, conforme o seguinte teor: ""Não conheço do Requerimento n. 7.105/2017, tendo em vista o despacho exarado em 23 de agosto de 2017, que apensou o Projeto de Lei n. 6.042/2016 ao Projeto de Lei n. 6.299/2002, já distribuído à Comissão de Meio Ambiente e Desenvolvimento Sustentável. Publique-se. Oficie-se. Arquive-se"".",MESA,203,NA,distribuicao,Comissão Especial
46249,camara,2017-10-26T09:16:00Z,178,Apense-se a este(a) o(a) PL-8892/2017.,MESA,504,NA,NA,Comissão Especial
46249,camara,2017-10-26T16:33:00Z,179,Apense-se a este(a) o(a) PL-8892/2017.,MESA,504,NA,NA,Comissão Especial
46249,camara,2017-10-30T16:25:00Z,180,Apensação do PL 8892/2017 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2017-11-28T15:29:00Z,181,"Apresentação do Requerimento de Desapensação n. 7751/2017, pelo Deputado Covatti Filho (PP-RS), que: ""Requer o desapensação do PL nº 8.892, de 2017, do PL nºRequer o desapensação do PL nº 8.892, de 2017, do PL nº 6.299, de 2002"".",PLEN,194,Pronta para Pauta,NA,Comissão Especial
46249,camara,2017-12-11T00:00:00Z,182,"Indeferido o Requerimento n. 7751/2017, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 7.751/2017, nos termos do art. 142, caput, do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei n. 8.892/2017 e 6.299/2002 tratam de matérias correlatas. Publique-se. Oficie-se"".",MESA,203,NA,NA,Comissão Especial
46249,camara,2017-12-22T10:17:00Z,183,Apense-se a este(a) o(a) PL-9271/2017.,MESA,504,NA,NA,Comissão Especial
46249,camara,2018-01-08T15:55:00Z,184,Apensação do PL 9271/2017 a esta proposição.,PL629902,504,NA,NA,Comissão Especial
46249,camara,2018-04-24T14:32:00Z,185,"Apresentação do Parecer do Relator n. 1 PL629902, pelo Deputado Luiz Nishimori (PR-PR).",PL629902,501,NA,NA,Comissão Especial
46249,camara,2018-04-24T14:32:00Z,186,"Parecer do Relator, Dep. Luiz Nishimori (PR-PR), pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela aprovação deste e dos PL's nºs 2.495/2000, 3.125/2000, 5.852/2001, 5.884/2005, 6.189/2005, 1.567/2011, 1.779/2011, 4.166/2012, 3.200/2015, 3.649/2015, 6.042/2016 e 8.892/2017, apensados, com Substitutivo; e pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição dos PL's nºs 713/1999, 1.388/1999, 7.564/2006, 3.063/2011, 4.412/2012, 49/2015, 371/2015, 461/2015, 958/2015, 1.687/2015, 2.129/2015, 4.933/2016, 5.218/2016, 5.131/2016, 7.710/2017, 8.026/2017 e 9.217/2017.",PL629902,322,NA,parecer_pela_adequacao_financeira_e_orcamentaria,Comissão Especial
46249,camara,2018-05-08T10:36:00Z,187,"Apresentação do Requerimento n. 51/2018, pelo Deputado Nilto Tatto (PT-SP), que: ""Requeiro a V. Exª nos termos do art. 24, XIV, do Regimento Interno, ouvido o plenário desta comissão, a realização de audiência pública com a presença de representantes dos Ministérios da Saúde, da Agricultura, Pecuária e Abastecimento, e Ministério de Meio Ambiente, com a finalidade de discutir o Substitutivo do Relator ao PL 6299/02, que regula defensivos fitossanitários, e apensados"".",PL629902,194,NA,NA,Comissão Especial
46249,camara,2018-05-08T14:30:00Z,188,Não Deliberado ,PL629902,1008,NA,NA,Comissão Especial
46249,camara,2018-05-09T11:00:00Z,189,"Vista conjunta aos Deputados Alessandro Molon, Bohn Gass, Covatti Filho, João Daniel, Luis Carlos Heinze e Nilto Tatto.",PL629902,420,NA,pedido_de_vista,Comissão Especial
46249,camara,2018-05-15T00:00:00Z,194,Prazo de Vista Encerrado,PL629902,600,NA,NA,Comissão Especial
46249,camara,2018-05-15T17:18:00Z,190,"Apresentação do Voto em Separado n. 1 PL629902, pelos Deputados Nilto Tatto (PT-SP) e outros.",PL629902,431,NA,voto_em_separado,Comissão Especial
46249,camara,2018-05-15T20:03:00Z,192,"Apresentação do Requerimento de Desapensação n. 8642/2018, pelo Deputado Padre João (PT-MG), que: ""Requer a desapensação do Projeto de Lei nº.  461 de 2015,  apensado ao PL 6299, de 2002"".",PLEN,194,Pronta para Pauta,NA,Comissão Especial
46249,camara,2018-05-15T20:04:00Z,191,"Apresentação do Requerimento de Desapensação n. 8643/2018, pelo Deputado Padre João (PT-MG), que: ""Requer a desapensação do Projeto de Lei nº 958 de 2015,  apensado ao PL 6299, de 2002"".",PLEN,194,Pronta para Pauta,NA,Comissão Especial
46249,camara,2018-05-15T20:11:00Z,195,"Apresentação do Requerimento de Audiência Pública n. 721/2018, pelo Deputado Jorge Solla (PT-BA), que: ""Requer a realização reunião de audiência pública para debater propostas relativas à regulamentação dos agrotóxicos (PL 6299/02)"".",CSSF,194,NA,NA,Comissão Especial
46249,camara,2018-05-15T20:35:00Z,193,"Apresentação do Requerimento de Desapensação n. 8647/2018, pelo Deputado Paulo Teixeira (PT-SP), que: ""Requer a desapensação do PL 4412, de 2012 apensado ao PL 6299, de 2002"".",PLEN,194,Pronta para Pauta,NA,Comissão Especial
46249,camara,2018-05-16T12:00:00Z,196,Apresentado Requerimento de Inversão da Ordem dos Trabalhos (OD - A - Expediente).Encaminhou favoravelmente: Dep. Valdir Colatto.Encaminhou contrariamente: Dep. Alessandro Molon.Requerida Verificação de votação.Requerimento aprovado. Sim: 14; Não: 0; Abstenção: 1.,PL629902,194,NA,NA,Comissão Especial
46249,camara,2018-05-16T12:00:00Z,197,Apresentado Requerimento de Inclusão Extrapauta do Requerimento 51/2018.Encaminhou favoravelmente: Dep. Alessandro Molon.Requerimento Rejeitado. Sim: 0; Não: 15.,PL629902,194,NA,NA,Comissão Especial
46249,camara,2018-05-16T12:00:00Z,198,Apresentado Requerimento de Retirada de Pauta do PL 6299/02.Encaminhou favoravelmente: Dep. Alessandro Molon.Encaminhou contrariamente: Dep. Marcos Montes.Requerida Verificação de Votação.Requerimento Rejeitado. Sim: 0; Não: 15.,PL629902,194,NA,NA,Comissão Especial
46249,camara,2018-05-16T12:00:00Z,199,Prejudicados os Requerimentos de Adiamento de Discussão.,PL629902,1263,NA,NA,Comissão Especial
46249,camara,2018-05-16T12:00:00Z,200,Não deliberado o parecer.,PL629902,1008,NA,NA,Comissão Especial
46249,camara,2018-05-16T13:13:00Z,201,"Apresentação do Voto em Separado n. 2 PL629902, pelos Deputados Chico Alencar (PSOL-RJ) e outros.",PL629902,431,NA,voto_em_separado,Comissão Especial
46249,camara,2018-05-16T13:28:00Z,202,"Apresentação do Voto em Separado n. 3 PL629902, pela Deputada Jandira Feghali (PCdoB-RJ).",PL629902,431,NA,voto_em_separado,Comissão Especial
46249,camara,2018-05-22T00:00:00Z,203,"Indeferidos os Requerimentos ns. 8642/2018 e 8643/2018, conforme despacho do seguinte teor: ""Indefiro os Requerimentos n. 8.642/2018 e 8.643/2018, nos termos do art. 142, caput, do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei n. 461/2015 e 958/2015 tratam de matérias correlatas ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se"". ",MESA,203,NA,NA,Comissão Especial
46249,camara,2018-05-22T00:00:00Z,204,"Indeferido o Requerimento n. 8642/2018, conforme despacho do seguinte teor: ""Indefiro os Requerimentos n. 8.642/2018 e 8.643/2018, nos termos do art. 142, caput, do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei n. 461/2015 e 958/2015 tratam de matérias correlatas ao Projeto de Lei n. 6.299/2002. Publique-se. Oficie-se"".",MESA,203,NA,NA,Comissão Especial
46249,camara,2018-05-23T09:00:00Z,205,Aprovado requerimento do Sr. Jorge Solla que requer a realização reunião de audiência pública para debater propostas relativas à regulamentação dos agrotóxicos (PL 6299/02).,CSSF,195,NA,NA,Comissão Especial
46249,camara,2018-06-11T00:00:00Z,206,"Indeferido o Requerimento n. 8.647/2018, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 8.647/2018, nos termos do art. 142 do Regimento Interno da Câmara dos Deputados, porquanto os Projetos de Lei n. 4.412/2012 e 6.299/2002 tratam de matérias correlatas. Publique-se. Oficie-se.""",MESA,203,NA,NA,Comissão Especial
46249,camara,2018-06-18T09:28:00Z,207,"Apresentação do Parecer do Relator, PRL 2 PL629902, pelo Dep. Luiz Nishimori",PL629902,501,NA,NA,Comissão Especial
