prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,evento,local
2160860,camara,2018-04-17T14:00:00Z,40,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,CD-MESA-PLEN
2160860,camara,2018-04-17T20:07:00Z,41,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,CD-MESA-PLEN
2160860,camara,2018-04-18T13:00:00Z,42,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,CD-MESA-PLEN
2160860,camara,2018-04-18T16:33:00Z,43,Votação em turno único.,PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,44,"Votação do Requerimento da Deputada Maria do Rosário (PT-RS), que solicita votação nominal para o Requerimento de retirada de pauta deste Projeto de Lei Complementar.  ",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,45,Encaminhou a Votação a Dep. Maria do Rosário (PT-RS).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,46,"Verificação da votação, solicitada pelos Deputados Covatti Filho, na qualidade de Líder do Bloco Parlamentar PP, PODE, AVANTE e PEN; e Ságuas Moraes, na qualidade de Líder do PT, em razão do resultado proclamado pela Mesa: ""Rejeitado o Requerimento"", passando-se à votação pelo processo nominal.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,47,Rejeitado o Requerimento. Sim: 14; não: 279; abstenção: 1; total: 294.,PLEN,197,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,48,"Votação do Requerimento do Dep. Ivan Valente (PSOL-SP), que solicita a retirada de pauta deste Projeto de Lei Complementar.  ",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,49,Encaminhou a Votação o Dep. Ivan Valente (PSOL-SP).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,50,Rejeitado o Requerimento. Sim: 38; não: 230; abstenção: 1; total: 269.,PLEN,197,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,51,"Votação do Requerimento do Dep. Paulo Pimenta (PT-RS), que solicita votação da matéria artigo por artigo.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,52,Encaminhou a Votação o Dep. Ságuas Moraes (PT-MT).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,53,Rejeitado o Requerimento. Sim: 18; não: 241; abstenção: 1; total: 260.,PLEN,197,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,54,"Parecer Reformulado de Plenário pelo Relator, Dep. Walter Ihoshi (PSD-SP), pela constitucionalidade, juridicidade e técnica legislativa; pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela aprovação do PLP nº 441/2017, na forma do Substitutivo Reformulado apresentado. Quanto às Emendas de Plenário, pela constitucionalidade, juridicidade e técnica legislativa; pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela rejeição de todas as Emendas.",PLEN,322,Pronta para Pauta,parecer_pela_aprovacao_com_substitutivo,Plenário
2160860,camara,2018-04-18T16:33:00Z,55,"Encaminharam a Votação: Dep. Erika Kokay (PT-DF), Dep. Pauderney Avelino (DEM-AM), Dep. Glauber Braga (PSOL-RJ) e Dep. Fabio Garcia (DEM-MT).",PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,56,"Votação do Requerimento do Dep. Aguinaldo Ribeiro (PP-PB), que solicita a votação em globo da admissibilidade dos destaques simples.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,57,Encaminhou a Votação a Dep. Alice Portugal (PCdoB-BA).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,58,"Verificação da votação, solicitada pelos Deputados Erika Kokay, na qualidade de Líder do PT; e Covatti Filho, na qualidade de Líder do Bloco Parlamentar PP, PODE, AVANTE e PEN, em razão do resultado proclamado pela Mesa: ""Aprovado o Requerimento"", passando-se à sua votação pelo processo nominal.  ",PLEN,245,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,59,Aprovado o Requerimento. Sim: 279; não: 37; abstenção: 3; total: 319.,PLEN,244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,60,"Votação do Requerimento do Dep.Ságuas Moraes, na qualidade de Líder do PT, que solicita quebra do interstício de uma hora, para verificação da votação da admissibilidade em globo dos destaques simples  - nos termos do §4º do artigo 185 do RICD.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,61,Encaminhou a Votação o Dep. Ságuas Moraes (PT-MT).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,62,Prejudicado o Requerimento.,PLEN,198,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,63,"Votação, em globo, da admissibilidade dos destaques simples",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,64,"Retirados os destaques simples, pelos autores. Em consequência, fica prejudicada a votação da admissibilidade dos referidos destaques.",PLEN,200,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-18T16:33:00Z,65,Adiada a continuação da votação em face do encerramento da Sessão.,PLEN,234,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-19T00:00:00Z,66,"Encaminhada à publicação. Parecer Reformulado e Parecer Reformulado às Emendas de Plenário  publicados em avulso e no DCD de 20/04/2018, Letra C.",CCP,604,NA,NA,Plenário
2160860,camara,2018-04-19T16:17:00Z,67,"Apresentação do Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD) n. 301/2018, pela Deputada Erika Kokay (PT-DF), que: ""Recorre, corn base no art. 95, § 8º, do Regimento Interno da Camara dos Deputados, da decisão do Presidente na Questão  de Ordem nº 414/2018."".",PLEN,192,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-24T14:00:00Z,68,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-24T19:34:00Z,69,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-25T09:00:00Z,70,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-04-25T17:00:00Z,71,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-02T13:00:00Z,72,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-08T13:55:00Z,73,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-08T18:38:00Z,74,Matéria não apreciada em face do encerramento da Sessão.,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T00:00:00Z,79,"Parecer Reformulado de Plenário pelo Relator, Dep. Walter Ihoshi (PSD-SP), pela Comissão Especial, para modificações no Substitutivo apresentado.",PLEN,322,Pronta para Pauta,parecer_pela_aprovacao_com_substitutivo,Plenário
2160860,camara,2018-05-09T13:00:00Z,75,Continuação da votação em turno único.,PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,76,"Votação do Requerimento do Dep. Paulo Pimenta (PT - RS), que solicita a retirada de pauta deste Projeto de Lei Complementar.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,77,"Verificação da votação, solicitada pelos Deputados Jorge Solla, na qualidade de Líder do PT, e Baleia Rossi, Líder do PMDB, em razão do resultado proclamado pela Mesa: ""Rejeitado"", passando-se à votação pelo processo nominal.",PLEN,245,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,78,Rejeitado o Requerimento. Sim: 11; não: 245; abstenção: 2; total: 258.,PLEN,197,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,80,Encaminharam a Votação: Dep. Ságuas Moraes (PT-MT) e Dep. Rodrigo Martins (PSB-PI).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,81,"Votação, em globo, da admissibilidade dos destaques simples.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,82,Encaminhou a Votação o Dep. Ságuas Moraes (PT-MT).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,83,"Prejudicados os destaques simples. Em consequência, fica prejudicada a votação da admissibilidade dos referidos destaques.",PLEN,198,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,84,"Votação, quanto ao mérito, em turno único.",PLEN,231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,85,"Aprovado o Substitutivo Reformulado em Plenário pelo Relator da Comissão Especial apresentado ao Projeto de Lei Complementar nº 441, de 2017, ressalvados os destaques. Sim: 273; não: 150; abstenção: 1; total: 424.",PLEN,244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T13:00:00Z,86,Adiada a continuação da votação em face do encerramento da Sessão.,PLEN,234,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T19:25:00Z,87,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-09T19:28:00Z,88,Matéria não apreciada em face do encerramento da Sessão. ,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-10T00:00:00Z,89,"Encaminhada à publicação. Parecer Reformulado de Plenário, publicado em avulso e no DCD de 11/05/2018, Letra D.",CCP,604,NA,NA,Plenário
2160860,camara,2018-05-15T19:00:00Z,90,Matéria não apreciada em face do encerramento da Sessão.,PLEN,5,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-16T13:30:00Z,91,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-16T18:25:00Z,92,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-22T13:00:00Z,93,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-22T18:38:00Z,94,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-23T13:30:00Z,95,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-23T18:31:00Z,96,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-23T18:52:00Z,97,Matéria não apreciada em face do encerramento da Ordem do Dia.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-28T16:00:00Z,98,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-05-28T21:19:00Z,99,Matéria não apreciada em face do cancelamento da Ordem do Dia.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-05T14:00:00Z,100,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-05T19:22:00Z,101,Matéria não apreciada em face do encerramento da Ordem do Dia.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-06T09:31:00Z,102,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-06T18:29:00Z,103,Matéria não apreciada em face do encerramento da Ordem do Dia.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-12T14:00:00Z,104,Matéria não apreciada em face do encerramento da Ordem do Dia.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T13:00:00Z,105,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T18:00:00Z,106,Continuação da votação em turno único.,PLEN,1231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T18:00:00Z,107,"Votação do Requerimento do Dep. Wadih Damous (PT-RJ), que solicita a retirada de pauta deste Projeto de Lei Complementar.",PLEN,1232,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T18:00:00Z,108,Encaminhou a Votação o Dep. Carlos Zarattini (PT-SP).,PLEN,219,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T18:00:00Z,109,"Verificação da votação, solicitada pelos Deputados Ivan Valente, na qualidade de Líder do PSOL; Arthur Lira, Líder do PP; Betinho Gomes, na qualidade de Líder do PSDB, em razão do resultado proclamado pela Mesa: ""Rejeitado o Requerimento"", passando-se à votação pelo processo nominal.",PLEN,1239,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T18:00:00Z,110,Rejeitado o Requerimento. Sim: 64; não: 206; abstenção: 1; total: 271.,PLEN,1236,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-13T18:00:00Z,111,Adiada a continuação da votação em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-19T13:30:00Z,112,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-19T18:10:00Z,113,Matéria não apreciada em face do encerramento da Ordem do Dia.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-20T09:31:00Z,114,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-20T15:34:00Z,115,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-25T16:00:00Z,116,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-25T20:00:00Z,117,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-06-26T09:00:00Z,118,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-07-04T13:30:00Z,119,Matéria não apreciada em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
2160860,camara,2018-07-11T09:00:00Z,120,Continuação da votação em turno único.,PLEN,1231,Pronta para Pauta,NA,Plenário
2160860,camara,2018-07-11T09:00:00Z,121,"Votação do Requerimento do Dep. Paulo Pimenta (PT-RS), que solicita a retirada de pauta deste Projeto de Lei Complementar.",PLEN,1232,Pronta para Pauta,NA,Plenário
2160860,camara,2018-07-11T09:00:00Z,122,"Verificação da votação, solicitada pelos Deputados Ságuas Moraes, na qualidade de Líder do PT e Fábio Trad, na qualidade de Líder do PSD, em razão do resultado proclamado pela Mesa: ""Rejeitado o Requerimento"", passando-se à votação pelo processo nominal.",PLEN,1239,Pronta para Pauta,NA,Plenário
2160860,camara,2018-07-11T09:00:00Z,123,Rejeitado o Requerimento. Sim: 19; não: 269; total: 288.,PLEN,1236,Pronta para Pauta,NA,Plenário
2160860,camara,2018-07-11T09:00:00Z,124,Adiada a continuação da votação em face do encerramento da Sessão.,PLEN,1244,Pronta para Pauta,NA,Plenário
