prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,origem_tramitacao_local_nome_casa_local,destino_tramitacao_local_nome_casa_local,id_principal
135064,senado,2019-08-26T00:00:00Z,1,Devolução à SEXPE.,ATRSGM,NA,NA,,Senado Federal,Senado Federal,135064
135064,senado,2019-08-23T00:00:00Z,1,"A pedido.
      
      
      À ATRSGM",SEXPE,NA,NA,,Senado Federal,Senado Federal,135064
135064,senado,2019-08-19T00:00:00Z,1,"Em 16-08-2019 esgotou-se o prazo previsto no § 11 do art. 62 da Constituição Federal sem edição de decreto legislativo que discipline as relações jurídicas decorrentes da presente Medida Provisória, cuja vigência encerrou-se em 18-06-2019, com a publicação da Lei nº 13.844, de 2019, sancionada na mesma data (§ 12 do art. 62 da Constituição Federal).
      
      É extinta a Comissão Mista destinada a apreciar a matéria (§ 3º do art. 11 da Resolução nº 1,de 2002-CN).
      
      Será feita comunicação à Câmara dos Deputados.
      
      À Secretaria de Expediente e, posteriormente, ao Arquivo. 
      
      (Comunicação publicada no Diário do Congresso Nacional – DCN – de 22-08-2019).",SLCN,NA,NA,,Senado Federal,Senado Federal,135064
135064,senado,2019-07-08T00:00:00Z,1,"Juntados os seguintes ofícios:
      - Ofício nº 31, de 2019, da Câmara Municipal de Chapecó, o qual encaminha a Moção nº 10, de 2019, de autoria do Vereador Cleber Ceccon (fls. 2859 a 2861); e
      - Ofício nº 17, de 2019, da Assembleia Legislativa do Estado de Santa Catarina, encaminhando a Moção nº 0022.0/2019, de autoria do Deputado Fabiano da Luz (fls. 2862 a 2864).",SLCN,NA,NA,,Senado Federal,Senado Federal,135064
135064,senado,2019-06-19T00:00:00Z,1,"Matéria aguardando edição de decreto legislativo (art. 62, §11, da Constituição Federal) até 30/08/2019.
      ************* Retificado em 17/07/2019*************
      Matéria aguardando edição de decreto legislativo (art. 62, §11, da Constituição Federal) até 16/08/2018 (prazo alterado em virtude da não interrupção da Sessão Legislativa, nos termos do § 2º do art. 57 da Constituição Federal).",SLCN,NA,NA,,Senado Federal,Senado Federal,135064
135064,senado,2019-06-18T00:00:00Z,1,"(PR) PRESIDÊNCIA DA REPÚBLICA.
      SANCIONADA. LEI 13.844 DE 2019. (vetada parcialmente: vide MSG 254 de 2019).
      DOUE (Diário Oficial da União - Edição Extra) - 18/06/2019 - Seção I - págs. 4 e 16.
      Sancionada em 18/06/2019.
      
      À SLCN.",SEXPE,92,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,,Senado Federal,Senado Federal,135064
135064,senado,2019-05-30T00:00:00Z,1,"Remetido Ofício CN nº 189 , de 29/05/19, ao Ministro de Estado Chefe da Casa Civil, encaminhando a Mensagem CN nº 26/19 ao Excelentíssimo Senhor Presidente da República, submetendo à sanção presidencial autógrafos do Projeto (fls. 2791 a 2842).
      
      Remetido Ofício CN nº 190, de 29/05/19, à Primeira-Secretária da Câmara dos Deputados, comunicando que o Projeto foi encaminhado à sanção presidencial (fl. 2843  ).",SEXPE,57,REMETIDA À SANÇÃO,,Senado Federal,Senado Federal,135064
135064,senado,2019-05-29T00:00:00Z,1,Anexado o texto revisado (fls. 2741 a 2790).,SEXPE,NA,NA,,Senado Federal,Senado Federal,135064
135064,senado,2019-05-28T00:00:00Z,1,"Encaminhado à publicação o PLV 10, de 2019, proveniente da presente medida provisória. (Matéria recebida da Câmara dos Deputados)
      Aprovado o Projeto de Lei de Conversão nº 10, de 2019, com emenda de redação. (Votação nominal) 
      Rejeitados os dispositivos destacados. 
      Aprovada a redação final da matéria.
      À sanção.
      ************* Retificado em 29/05/2019*************
      Encaminhado à publicação o PLV 10, de 2019, proveniente da presente medida provisória. (Matéria recebida da Câmara dos Deputados)
      Aprovado o Projeto de Lei de Conversão nº 10, de 2019, com emenda de redação, ressalvados os destaques. (Votação nominal) 
      Mantido o texto da Câmara dos Deputados quanto aos dispositivos destacados. 
      À sanção.
      ***DETALHAMENTO DA AÇÃO LEGISLATIVA***
      Encaminhado à publicação o PLV 10, de 2019, proveniente da presente medida provisória. (Matéria recebida da Câmara dos Deputados)
      A Presidência inclui a proposição na Ordem do Dia de hoje.
      Encaminhada à publicação a Emenda nº 1-PLEN, de redação, de autoria do Senador  Randolfe Rodrigues.
      Proferido pelo Senador Fernando Bezerra Coelho o Parecer nº 160, de 2019-PLEN/SF, sobre a Emenda nº 1-PLEN, de redação, concluindo favoravelmente.
      Aprovados os pressupostos constitucionais de relevância e urgência, de adequação financeira e orçamentária e a pertinência temática.
      Encaminhados à publicação os seguintes requerimentos:
      - Requerimento nº 464, de 2019, do Líder do PODE, Senador Alvaro Dias, solicitando, nos termos do art. 312, II, do RISF, destaque para votação em separado da redação original do art. 38, VII, da MPV, em decorrência da redação dada pelo art. 72 do PLV;
      - Requerimento nº 465, de 2019 do Líder da REDE, Senador Randolfe Rodrigues, solicitando, nos termos do art. 312, II, e parágrafo único, do RISF, destaque para votação em separado do art. 72 do PLV, com objetivo de resgatar o texto original da MPV; e
      - Requerimento nº 466, de 2019, subscrito pelo Senador Telmário Mota, pela liderança do PROS, solicitando, nos termos do art. 312, II, c/c parágrafo único, do RISF, destaque para votação em separado do art. 72 do PLV, com objetivo de reinserção dos arts. 38, VII e 72 da MPV.
      Deferidos os Requerimentos nºs 464 a 466, de 2019.
      Aprovado o Projeto de Lei de Conversão nº 10, de 2019, com a Emenda nº 1-PLEN, de redação, ressalvados os destaques, com o seguinte resultado: Sim 70, Não 4, Presidente 1, Total 75. (Verificação de votação solicitada pelo Senador Fernando Bezerra Coelho, com apoiamento regimental)
      Mantido o texto da Câmara dos Deputados quanto aos dispositivos destacados pelos Requerimentos nºs 464 a 466, de 2019, com os votos contrários dos Senadores Rodrigo Cunha, Jorge Kajuru, Fabiano Contarato, Randolfe Rodrigues, Omar Aziz, Angelo Coronel,  Plínio Valério, Otto Alencar, Rodrigo Cunha, Telmário Mota, Eduardo Girão, Reguffe, Flávio Arns, Dário Berger, Simone Tebet, Alvaro Dias, Styvenson Valentim, Lasier Martins,  Jorginho Mello, Oriovisto Guimarães, Marcos do Val, Alessandro Vieira, Leila Barros, Rose de Freitas, Antonio Anastasia, Carlos Viana, Sérgio Petecão, Luiz do Carmo e Esperidião Amim.
      Prejudicadas a medida provisória e as emendas a ela apresentadas.
      À sanção.
      Será feita a devida comunicação à Câmara dos Deputados.
      (O Senador Arolde de Oliveira também manifesta voto contrário à manutenção do texto da Câmara dos Deputados quanto aos dispositivos destacados pelos Requerimentos nºs 464 a 466, de 2019)",PLEN,122,APROVADO O PROJETO DE LEI DE CONVERSÃO,,Senado Federal,Senado Federal,135064
135064,senado,2019-05-24T00:00:00Z,2,Aguardando leitura no Senado Federal.,PLEN,13,AGUARDANDO LEITURA,,Senado Federal,Senado Federal,135064
