id_ext,casa,id_autor,tipo_autor,nome_autor,partido,uf,tipo_generico,sigla_local,qtd_de_documentos,is_important,id_senado,apelido,tema
541857,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Parecer,CSPCCO,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74537,deputado,Claudio Cajado,PP,BA,Parecer,CREDN,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74537,deputado,Claudio Cajado,PP,BA,Requerimento,PL372212,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141417,deputado,Edio Lopes,PL,RR,Requerimento,PL372212,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141516,deputado,Paulo Abi-Ackel,PSDB,MG,Requerimento,PLEN,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160511,deputado,Alessandro Molon,PSB,RJ,Requerimento,PL372212,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160545,deputado,Alexandre Leite,DEM,SP,Proposição Apensada,CCP,2,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160651,deputado,Rogério Peninha Mendonça,MDB,SC,Proposição Apensada,MESA,2,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Requerimento,PL372212,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Requerimento,PLEN,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178829,deputado,Capitão Augusto,PL,SP,Proposição Apensada,MESA,2,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204416,deputado,Ubiratan Sanderson,PSL,RS,Requerimento,PLEN,2,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204456,deputado,Gutemberg Reis,MDB,RJ,Proposição Apensada,CCP,2,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204548,deputado,Heitor Freire,PSL,CE,Proposição Apensada,CCP,2,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,66179,deputado,Norma Ayub,DEM,ES,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,66828,deputado,Fausto Pinato,PP,SP,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,66828,deputado,Fausto Pinato,PP,SP,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,73531,deputado,Ivan Valente,PSOL,SP,Requerimento,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74044,deputado,Wilson Santiago,PTB,PB,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74156,deputado,Leonardo Monteiro,PT,MG,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74161,deputado,Reginaldo Lopes,PT,MG,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74366,deputado,João Campos,PRB,GO,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74537,deputado,Claudio Cajado,PP,BA,Voto em Separado,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,74585,deputado,Lincoln Portela,PL,MG,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,92346,deputado,Eduardo Bolsonaro,PSL,SP,Requerimento,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,116379,deputado,Darci De Matos,PSD,SC,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,134812,deputado,Edmilson Rodrigues,PSOL,PA,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,136811,deputado,Afonso Hamm,PP,RS,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,137070,deputado,Vicentinho Júnior,PL,TO,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141411,deputado,Dagoberto Nogueira,PDT,MS,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141417,deputado,Edio Lopes,PL,RR,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141417,deputado,Edio Lopes,PL,RR,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141464,deputado,José Airton Cirilo,PT,CE,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141488,deputado,Paulo Teixeira,PT,SP,Requerimento,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141516,deputado,Paulo Abi-Ackel,PSDB,MG,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,141555,deputado,Vinicius Carvalho,PRB,SP,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,151208,deputado,Laercio Oliveira,PP,SE,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160511,deputado,Alessandro Molon,PSB,RJ,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160511,deputado,Alessandro Molon,PSB,RJ,Voto em Separado,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160518,deputado,Weliton Prado,PROS,MG,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160545,deputado,Alexandre Leite,DEM,SP,Parecer,CSPCCO,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160545,deputado,Alexandre Leite,DEM,SP,Requerimento,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160559,deputado,Alceu Moreira,MDB,NA,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160559,deputado,Alceu Moreira,MDB,NA,Requerimento,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160598,deputado,Flávia Morais,PDT,GO,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160598,deputado,Flávia Morais,PDT,GO,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160601,deputado,Pr. Marco Feliciano,PODE,SP,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160651,deputado,Rogério Peninha Mendonça,MDB,SC,Proposição Apensada,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160667,deputado,Guilherme Mussi,PP,SP,Requerimento,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,160667,deputado,Guilherme Mussi,PP,SP,Voto em Separado,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,162332,deputado,Luiz Nishimori,PL,PR,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,164359,deputado,Delegado Waldir,PSL,GO,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,166402,deputado,Magda Mofatto,PL,GO,Requerimento,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Voto em Separado,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178829,deputado,Capitão Augusto,PL,SP,Requerimento,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178829,deputado,Capitão Augusto,PL,SP,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178829,deputado,Capitão Augusto,PL,SP,Voto em Separado,PL372212,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178881,deputado,Aluisio Mendes,PODE,MA,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178908,deputado,Delegado Éder Mauro,PSD,PA,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178908,deputado,Delegado Éder Mauro,PSD,PA,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178948,deputado,Beto Rosado,PP,RN,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178948,deputado,Beto Rosado,PP,RN,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178953,deputado,Expedito Netto,PSD,RO,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178953,deputado,Expedito Netto,PSD,RO,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178954,deputado,Lucio Mosquini,MDB,RO,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178964,deputado,Heitor Schuch,PSB,RS,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178964,deputado,Heitor Schuch,PSB,RS,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,178993,deputado,Carlos Henrique Gaguim,DEM,TO,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,194260,deputado,Nivaldo Albuquerque,PTB,AL,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204355,deputado,Da Vitoria,CIDADANIA,ES,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204356,deputado,Amaro Neto,PRB,ES,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204368,deputado,Fabio Schiochet,PSL,SC,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204388,deputado,Bibo Nunes,PSL,RS,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204388,deputado,Bibo Nunes,PSL,RS,Requerimento,PLEN,1,TRUE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204391,deputado,José Nelto,PODE,GO,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204416,deputado,Sanderson,PSL,RS,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204416,deputado,Sanderson,PSL,RS,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204416,deputado,Ubiratan Sanderson,PSL,RS,Requerimento,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204420,deputado,Julian Lemos,PSL,PB,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204441,deputado,Otoni De Paula,PSC,RJ,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204472,deputado,José Medeiros,PODE,MT,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204511,deputado,David Soares,DEM,SP,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204512,deputado,Delegado Marcelo Freitas,PSL,MG,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204529,deputado,Policial Katia Sastre,PL,SP,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204531,deputado,Guilherme Derrite,PP,NA,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204550,deputado,Júnior Mano,PL,CE,Proposição Apensada,CCP,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
541857,camara,204576,deputado,João Roma,PRB,BA,Proposição Apensada,MESA,1,FALSE,NA,Revogação do Estatuto do Desarmamento,Agenda Nacional
546383,camara,73701,deputado,Benedita Da Silva,PT,RJ,Parecer,CSSF,2,TRUE,NA,Trabalho infantil artístico,Direitos Humanos
546383,camara,204425,deputado,Silvio Costa Filho,PRB,PE,Requerimento,PLEN,1,TRUE,NA,Trabalho infantil artístico,Direitos Humanos
604557,camara,160511,deputado,Alessandro Molon,PSB,RJ,Parecer,CMADS,4,TRUE,NA,PNCMar,Meio Ambiente
604557,camara,160511,deputado,Alessandro Molon,PSB,RJ,Parecer,CCJC,2,TRUE,NA,PNCMar,Meio Ambiente
604557,camara,160511,deputado,Alessandro Molon,PSB,RJ,Requerimento,PLEN,2,TRUE,NA,PNCMar,Meio Ambiente
604557,camara,74459,deputado,Átila Lira,PSB,PI,Requerimento,CMADS,1,TRUE,NA,PNCMar,Meio Ambiente
604557,camara,160511,deputado,Alessandro Molon,PSB,RJ,Proposição Apensada,PLEN,1,TRUE,NA,PNCMar,Meio Ambiente
604557,camara,178871,deputado,Evair De Melo,PP,ES,Requerimento,CAPADR,1,TRUE,NA,PNCMar,Meio Ambiente
604557,camara,178871,deputado,Evair De Melo,PP,ES,Voto em Separado,CAPADR,1,TRUE,NA,PNCMar,Meio Ambiente
604888,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Requerimento,SEPUB(SGM),2,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,141488,deputado,Paulo Teixeira,PT,SP,Parecer,CCJC,2,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,204526,deputado,Luiz Philippe De Orleans e Bragança,PSL,SP,Requerimento,PLEN,2,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Proposição Apensada,MESA,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,74419,deputado,Gonzaga Patriota,PSB,PE,Requerimento,PLEN,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,74585,deputado,Lincoln Portela,PL,MG,Proposição Apensada,PLEN,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,74585,deputado,Lincoln Portela,PL,MG,Requerimento,SEPUB(SGM),1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,141450,deputado,Hugo Leal,PSD,RJ,Proposição Apensada,CCP,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,141470,deputado,José Guimarães,PT,CE,Proposição Apensada,MESA,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160511,deputado,Alessandro Molon,PSB,RJ,Emenda,CCJC,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160511,deputado,Alessandro Molon,PSB,RJ,Parecer,CCJC,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160511,deputado,Alessandro Molon,PSB,RJ,Requerimento,MESA,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160512,deputado,Aureo,SOLIDARIEDADE,RJ,Proposição Apensada,CCP,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160598,deputado,Flávia Morais,PDT,GO,Emenda,PLEN,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160653,deputado,Roberto De Lucena,PODE,SP,Requerimento,PLEN,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,160655,deputado,Ricardo Izar,PP,SP,Proposição Apensada,CCJC,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,178881,deputado,Aluisio Mendes,PODE,MA,Emenda,PLEN,1,TRUE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,204377,deputado,Paula Belmonte,CIDADANIA,DF,Proposição Apensada,CCP,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,204488,deputado,Célio Studart,PV,CE,Proposição Apensada,CCP,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,204526,deputado,Luiz Philippe de Orleans e Bragança,PSL,SP,Proposição Apensada,MESA,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,204526,deputado,Luiz Philippe De Orleans e Bragança,PSL,SP,Proposição Apensada,MESA,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
604888,camara,204530,deputado,Rodrigo Agostinho,PSB,SP,Proposição Apensada,CCP,1,FALSE,96813,Assinatura eletrônica em Leis de Iniciativa Popular,Integridade e Transparência
606722,camara,178947,deputado,Sóstenes Cavalcante,DEM,RJ,Emenda,PL718014,14,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74366,deputado,João Campos,PRB,GO,Emenda,PL718014,13,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178947,deputado,Sóstenes Cavalcante,DEM,RJ,Requerimento,PL718014,7,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,69871,deputado,Bacelar,PODE,BA,Requerimento,PL718014,5,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204478,deputado,Vinicius Farah,MDB,RJ,Requerimento,PLEN,3,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Emenda,PL718014,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Requerimento,PL718014,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74366,deputado,João Campos,PRB,GO,Requerimento,PLEN,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74585,deputado,Lincoln Portela,PL,MG,Requerimento,PL718014,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,92346,deputado,Eduardo Bolsonaro,PSL,SP,Requerimento,PL718014,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160558,deputado,Paulo Freire,PL,SP,Requerimento,PL718014,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160575,deputado,Erika Kokay,PT,DF,Outros,CCP,2,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160575,deputado,Erika Kokay,PT,DF,Requerimento,PL718014,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178836,deputado,Alan Rick,DEM,AC,Proposição Apensada,MESA,2,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178929,deputado,Diego Garcia,PODE,PR,Parecer,CE,2,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,69871,deputado,Bacelar,PODE,BA,Emenda,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,69871,deputado,Bacelar,PODE,BA,Requerimento,PLEN,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,69871,deputado,Bacelar,PODE,BA,Voto em Separado,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,73441,deputado,Celso Russomanno,PRB,SP,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,73531,deputado,Ivan Valente,PSOL,SP,Voto em Separado,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74057,deputado,Alice Portugal,PCdoB,BA,Requerimento,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74057,deputado,Alice Portugal,PCdoB,BA,Voto em Separado,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74366,deputado,João Campos,PRB,GO,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,74366,deputado,João Campos,PRB,GO,Requerimento,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,92776,deputado,Stefano Aguiar,PSD,MG,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,134812,deputado,Edmilson Rodrigues,PSOL,PA,Voto em Separado,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,141411,deputado,Dagoberto Nogueira,PDT,MS,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160531,deputado,Jhonatan De Jesus,PRB,RR,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160531,deputado,Jhonatan De Jesus,PRB,RR,Requerimento,PLEN,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160575,deputado,Erika Kokay,PT,DF,Voto em Separado,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160601,deputado,Pr. Marco Feliciano,PODE,SP,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160601,deputado,Pr. Marco Feliciano,PODE,SP,Requerimento,PLEN,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160640,deputado,Eros Biondini,PROS,MG,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160641,deputado,Professora Marcivania,PCdoB,AP,Voto em Separado,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160642,deputado,Pastor Eurico,PATRIOTA,PE,Proposição Apensada,CCP,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,160642,deputado,Pastor Eurico,PATRIOTA,PE,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,164359,deputado,Delegado Waldir,PSL,GO,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,164359,deputado,Delegado Waldir,PSL,GO,Requerimento,PLEN,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178884,deputado,Hildo Rocha,MDB,MA,Requerimento,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178910,deputado,Joaquim Passarinho,PSD,PA,Requerimento,PL718014,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178929,deputado,Diego Garcia,PODE,PR,Requerimento,PLEN,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178945,deputado,Rosangela Gomes,PRB,RJ,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178947,deputado,Sóstenes Cavalcante,DEM,RJ,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,178977,deputado,Eduardo Cury,PSDB,SP,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,193726,deputado,Paulo Eduardo Martins,PSC,PR,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204369,deputado,Caroline De Toni,PSL,SC,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204374,deputado,Bia Kicis,PSL,DF,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204374,deputado,Bia Kicis,PSL,DF,Requerimento,PLEN,1,TRUE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204376,deputado,Coronel Armando,PSL,SC,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204400,deputado,Aline Sleutjes,PSL,PR,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204411,deputado,Filipe Barros,PSL,PR,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204420,deputado,Julian Lemos,PSL,PB,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204441,deputado,Otoni De Paula,PSC,RJ,Proposição Apensada,CCP,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204442,deputado,Gurgel,PSL,RJ,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204444,deputado,Helio Lopes,PSL,RJ,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204449,deputado,Nelson Barbudo,PSL,MT,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204453,deputado,Natália Bonavides,PT,RN,Proposição Apensada,CCP,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204460,deputado,Carlos Jordy,PSL,RJ,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204462,deputado,Chris Tonietto,PSL,RJ,Proposição Apensada,MESA,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Proposição Apensada,CCP,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
606722,camara,204503,deputado,Alexandre Padilha,PT,SP,Proposição Apensada,CCP,1,FALSE,NA,Escola Sem Partido,Agenda Nacional
