id_autor,nome,cod_tipo,tipo,uri,id_documento,casa,email,forma_de_tratamento,indicador_outros_autores,nome_autor,nome_completo,num_ordem_autor,sexo,sigla_partido,sigla_tipo_autor,uf_autor,uf_parlamentar,url_foto,url_pagina
-1,ADYLSON MOTTA,10000,Deputado,NA,14927,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73653,Welinton Fagundes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73653,15175,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73544,KOYU IHA,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73544,15184,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73431,Antonio Carlos Pannunzio,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73431,15204,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73443,Cunha Bueno,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73443,15432,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74741,JOSE SANTANA DE VASCONCELLOS,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74741,15708,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73459,Dr. Rosinha,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73459,15764,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73990,Fioravante,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73990,15799,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73654,Agnelo Queiroz,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73654,15946,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73780,Max Rosenmann,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73780,16031,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74841,Fernando Gabeira,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74841,16326,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74841,Fernando Gabeira,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74841,16328,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73441,Celso Russomanno,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73441,16472,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73559,Salvador Zimbaldi,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73559,16474,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Maurício Requião,10000,Deputado,NA,16627,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73776,José Janene,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73776,16655,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74072,Anivaldo Vale,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74072,16677,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Maurício Requião,10000,Deputado,NA,16693,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Maurício Requião,10000,Deputado,NA,16695,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73910,Paulo Paim,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73910,16751,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73783,Padre Roque,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73783,16770,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16799,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16801,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16803,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16805,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16807,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16809,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16814,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16818,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16820,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16822,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74838,EDSON EZEQUIEL,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74838,16825,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73492,Antonio Carlos Biscaia,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73492,16853,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74364,Marcos Afonso,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74364,17123,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74295,Inácio Arruda,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74295,17372,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73989,Telmo Kirst,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73989,17485,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73448,Eduardo Jorge,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73448,17525,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73448,Eduardo Jorge,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73448,17527,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,ANTONIO BALHMANN,10000,Deputado,NA,17825,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,ANTONIO BALHMANN,10000,Deputado,NA,17827,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,ANTONIO BALHMANN,10000,Deputado,NA,17830,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,ANTONIO BALHMANN,10000,Deputado,NA,17832,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,ANTONIO BALHMANN,10000,Deputado,NA,17833,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,ANTONIO BALHMANN,10000,Deputado,NA,17835,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74449,Pedro Fernandes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74449,18086,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73471,Fernando Coruja,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73471,18199,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Senado Federal - Roberto Requião,40000,Órgão do Poder Legislativo,NA,18236,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Senado Federal - Roberto Requião,40000,Órgão do Poder Legislativo,NA,18238,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73666,Jovair Arantes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73666,18250,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73889,Augusto Nardes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73889,18291,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,AUGUSTO CARVALHO,10000,Deputado,NA,18372,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74676,Bispo Rodrigues,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74676,18398,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74357,Vanessa Grazziotin,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74357,18776,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73889,Augusto Nardes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73889,19008,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74010,Valdir Colatto,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74010,19128,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73483,Luis Carlos Heinze,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73483,19141,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73486,Pompeo de Mattos,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,19298,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74450,Adolfo Marinho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74450,19320,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,EMERSON OLAVO PIRES,10000,Deputado,NA,19440,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73446,Duilio Pisaneschi,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73446,19596,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73644,WELSON GASPARINI,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73644,19913,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74851,José Carlos Coutinho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74851,20131,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Senado Federal - Pedro Simon,40000,Órgão do Poder Legislativo,NA,20133,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73569,Jorge Pinheiro,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73569,20221,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74851,José Carlos Coutinho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74851,20226,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74674,Ricardo Ferraço,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74674,20255,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73443,Cunha Bueno,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73443,20311,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73778,Luiz Carlos Hauly,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73778,20706,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Jackson Pereira,10000,Deputado,NA,20852,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74592,Ronaldo Vasconcellos,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74592,26098,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74754,Paulo Delgado,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74754,27746,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73466,Rubens Bueno,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73466,42480,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73466,Rubens Bueno,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73466,54841,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74357,Vanessa Grazziotin,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74357,56230,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74851,José Carlos Coutinho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74851,56262,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Senado Federal - OSMAR DIAS,40000,Órgão do Poder Legislativo,NA,56386,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73490,Ricarte de Freitas,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73490,99375,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73776,José Janene,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73776,104362,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74449,Pedro Fernandes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74449,104421,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73459,Dr. Rosinha,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73459,104448,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73492,Antonio Carlos Biscaia,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73492,104799,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73486,Pompeo de Mattos,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73486,105006,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73651,Rogério Silva,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73651,110230,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74702,Bispo Wanderval,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74702,111576,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74027,Dr. Ribamar Alves,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74027,116758,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74381,Dra. Clair,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74381,122145,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74171,Chico Alencar,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,126021,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74485,Mariângela Duarte,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74485,126309,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74392,Zonta,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74392,131687,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,"Comissão de Trabalho, de Administração e Serviço P",2,COMISSÃO PERMANENTE,NA,132708,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74285,Carlos Abicalil,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74285,133035,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74161,Reginaldo Lopes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74161,138081,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73994,Júlio Redecker,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73994,142057,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73982,Luciano Castro,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73982,142105,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,"Comissão de Trabalho, de Administração e Serviço P",2,COMISSÃO PERMANENTE,NA,143019,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74298,José Pimentel,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74298,167621,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73934,Carlos Souza,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73934,182202,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74366,João Campos,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74366,250470,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Finanças e Tributação,2,COMISSÃO PERMANENTE,NA,251558,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74146,Anderson Adauto,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74146,251950,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74858,Lindberg Farias,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74858,253493,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73928,Ann Pontes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73928,260606,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73825,Carlos Nader,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73825,261491,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74550,João Leão,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74550,263840,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74298,José Pimentel,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74298,264558,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73933,Zequinha Marinho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73933,265999,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74563,Jorge Alberto,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74563,266007,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74550,João Leão,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74550,269063,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Finanças e Tributação,2,COMISSÃO PERMANENTE,NA,269088,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74771,Feu Rosa,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74771,272259,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Legislação Participativa,2,COMISSÃO PERMANENTE,NA,274348,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Seguridade Social e Família,2,COMISSÃO PERMANENTE,NA,280830,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74343,Dr. Benedito Dias,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74343,280830,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73943,Perpétua Almeida,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,282485,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Paulo Paim,20000,Senador,NA,284850,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74298,José Pimentel,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74298,284851,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74548,Jaques Wagner,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74548,284852,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74548,Jaques Wagner,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74548,284853,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74548,Jaques Wagner,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74548,284854,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73532,Jair Meneguelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73532,284912,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73532,Jair Meneguelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73532,284913,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73532,Jair Meneguelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73532,284914,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73532,Jair Meneguelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73532,284916,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73532,Jair Meneguelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73532,284918,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Constituição e Justiça e de Cidadania,2,COMISSÃO PERMANENTE,NA,285454,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74274,José Eduardo Cardozo,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74274,285696,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Constituição e Justiça e de Cidadania,2,COMISSÃO PERMANENTE,NA,285840,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73492,Antonio Carlos Biscaia,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73492,285840,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74274,José Eduardo Cardozo,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74274,286899,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,Comissão de Constituição e Justiça e de Cidadania,2,COMISSÃO PERMANENTE,NA,287960,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73492,Antonio Carlos Biscaia,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73492,287960,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74153,Ivo José,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74153,290325,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73569,Jorge Pinheiro,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73569,292591,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74800,Lino Rossi,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74800,299862,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73595,Chico Sardelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73595,300186,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73427,Alberto Goldman,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73427,306980,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73553,Nelson Marquezelli,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73553,306980,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73592,Kátia Abreu,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/73592,306980,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74265,Dimas Ramalho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74265,306980,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74269,Enéas,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74269,306980,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74693,Rodrigo Maia,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74693,306980,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74563,Jorge Alberto,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74563,313361,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74343,Dr. Benedito Dias-Pres. da CSSF,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74343,318155,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74692,Paulo Baltazar,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74692,318677,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74692,Paulo Baltazar,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74692,318678,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74263,Cláudio Magrão,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74263,320386,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74210,Sarney Filho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74210,320641,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74283,Vicentinho,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,321907,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137983,Francisco Escórcio,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/137983,323656,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74162,Iriny Lopes,10000,Deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/74162,326199,camara,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
