id_leggo,id_autor_parlametria,id_ext,casa,id_autor,nome_autor,partido,uf,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
429,174848,2242188,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
429,1204379,2242188,camara,204379,Acácio Favacho,PROS,AP,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1,FALSE,governo
429,1204487,2242188,camara,204487,Capitão Wagner,PROS,CE,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1,FALSE,governo
429,1204503,2242188,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,oposição
429,1204503,2242188,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
429,172442,2242188,camara,72442,Felipe Carreras,PSB,PE,Deputado,camara,Prop. Original / Apensada,CCP,0.16666666666666666,1,FALSE,oposição
429,1141508,2242188,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Prop. Original / Apensada,CCP,0.16666666666666666,1,FALSE,oposição
429,1160528,2242188,camara,160528,Danilo Cabral,PSB,PE,Deputado,camara,Prop. Original / Apensada,CCP,0.16666666666666666,1,FALSE,oposição
429,1178931,2242188,camara,178931,Luciano Ducci,PSB,PR,Deputado,camara,Prop. Original / Apensada,CCP,0.16666666666666666,1,FALSE,oposição
429,1204542,2242188,camara,204542,Denis Bezerra,PSB,CE,Deputado,camara,Prop. Original / Apensada,CCP,0.16666666666666666,1,FALSE,oposição
429,1204561,2242188,camara,204561,Bira Do Pindaré,PSB,MA,Deputado,camara,Prop. Original / Apensada,CCP,0.16666666666666666,1,FALSE,oposição
429,173531,2242188,camara,73531,Ivan Valente,PSOL,SP,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
429,174784,2242188,camara,74784,Luiza Erundina,PSOL,SP,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
429,1134812,2242188,camara,134812,Edmilson Rodrigues,PSOL,PA,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
429,1204407,2242188,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
429,1204464,2242188,camara,204464,Talíria Petrone,PSOL,RJ,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
429,1204535,2242188,camara,204535,Sâmia Bomfim,PSOL,SP,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
429,1205548,2242188,camara,205548,David Miranda,PSOL,RJ,Deputado,camara,Prop. Original / Apensada,CCP,0.14285714285714285,1,FALSE,oposição
733,1204386,2242198,camara,204386,Jose Mario Schreiner,DEM,GO,Deputado,camara,Requerimento,NAJUR(SGM),2,2,FALSE,governo
733,1204386,2242198,camara,204386,Jose Mario Schreiner,DEM,GO,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,governo
310,1204433,2242201,camara,204433,Marcelo Calero,CIDADANIA,RJ,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,governo
976,1160532,2242213,camara,160532,Eli Corrêa Filho,DEM,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
976,1160535,2242213,camara,160535,Marcon,PT,RS,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,oposição
544,1178829,2242217,camara,178829,Capitão Augusto,PL,SP,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
544,1178829,2242217,camara,178829,Capitão Augusto,PL,SP,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
295,1204468,2242218,camara,204468,Joenia Wapichana,REDE,RR,Deputado,camara,Parecer,PLEN,13,13,TRUE,oposição
295,1204561,2242218,camara,204561,Bira Do Pindaré,PSB,MA,Deputado,camara,Requerimento,NAJUR(SGM),2.5,4,FALSE,oposição
295,174043,2242218,camara,74043,Wellington Roberto,PL,PB,Deputado,camara,Emenda,MESA,2,2,FALSE,governo
295,1204495,2242218,camara,204495,Airton Faleiro,PT,PA,Deputado,camara,Requerimento,MESA,1.25,2,FALSE,oposição
295,174043,2242218,camara,74043,Wellington Roberto,PL,PB,Deputado,camara,Requerimento,PLEN,1,1,TRUE,governo
295,174160,2242218,camara,74160,Patrus Ananias,PT,MG,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
295,174693,2242218,camara,74693,Rodrigo Maia,DEM,RJ,Deputado,camara,Outros,MESA,1,1,FALSE,governo
295,1141470,2242218,camara,141470,José Guimarães,PT,CE,Deputado,camara,Requerimento,PLEN,1,1,TRUE,oposição
295,1141508,2242218,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
295,1204426,2242218,camara,204426,Carlos Veras,PT,PE,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
295,1204467,2242218,camara,204467,Professora Rosa Neide,PT,MT,Deputado,camara,Requerimento,NAJUR(SGM),1,2,FALSE,oposição
295,1204467,2242218,camara,204467,Professora Rosa Neide,PT,MT,Deputado,camara,Requerimento,PLEN,1,1,TRUE,oposição
295,1204468,2242218,camara,204468,Joenia Wapichana,REDE,RR,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
295,1204535,2242218,camara,204535,Sâmia Bomfim,PSOL,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,2,FALSE,oposição
295,1204467,2242218,camara,204467,Professora Rosa Neide,PT,MT,Deputado,camara,Requerimento,MESA,0.75,2,FALSE,oposição
295,174057,2242218,camara,74057,Alice Portugal,PCdoB,BA,Deputado,camara,Requerimento,NAJUR(SGM),0.5,1,FALSE,oposição
295,1160528,2242218,camara,160528,Danilo Cabral,PSB,PE,Deputado,camara,Requerimento,NAJUR(SGM),0.5,1,FALSE,oposição
295,1164360,2242218,camara,164360,Carmen Zanotto,CIDADANIA,SC,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,governo
295,1204407,2242218,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Requerimento,NAJUR(SGM),0.5,1,FALSE,oposição
295,174439,2242218,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Emenda,MESA,0.25,1,FALSE,oposição
295,1204359,2242218,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Emenda,MESA,0.25,1,FALSE,governo
295,1204393,2242218,camara,204393,Frei Anastacio Ribeiro,PT,PB,Deputado,camara,Emenda,MESA,0.25,1,FALSE,oposição
295,1204464,2242218,camara,204464,Talíria Petrone,PSOL,RJ,Deputado,camara,Requerimento,MESA,0.25,1,FALSE,oposição
295,1204468,2242218,camara,204468,Joenia Wapichana,REDE,RR,Deputado,camara,Requerimento,MESA,0.25,1,FALSE,oposição
295,1204556,2242218,camara,204556,Marcelo Ramos,PL,AM,Deputado,camara,Emenda,MESA,0.25,1,FALSE,governo
295,174160,2242218,camara,74160,Patrus Ananias,PT,MG,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1134812,2242218,camara,134812,Edmilson Rodrigues,PSOL,PA,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1164360,2242218,camara,164360,Carmen Zanotto,CIDADANIA,SC,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,governo
295,1204407,2242218,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1204453,2242218,camara,204453,Natália Bonavides,PT,RN,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1204495,2242218,camara,204495,Airton Faleiro,PT,PA,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1204503,2242218,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1204530,2242218,camara,204530,Rodrigo Agostinho,PSB,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1204534,2242218,camara,204534,Tabata Amaral,PDT,SP,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
295,1204555,2242218,camara,204555,José Ricardo,PT,AM,Deputado,camara,Prop. Original / Apensada,MESA,0.1,1,FALSE,oposição
837,173486,2242225,camara,73486,Pompeo De Mattos,PDT,RS,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,oposição
837,173486,2242225,camara,73486,Pompeo De Mattos,PDT,RS,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
837,1160532,2242225,camara,160532,Eli Corrêa Filho,DEM,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
525,1141555,2242230,camara,141555,Vinicius Carvalho,REPUBLICANOS,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
525,1160532,2242230,camara,160532,Eli Corrêa Filho,DEM,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
525,1204352,2242230,camara,204352,Camilo Capiberibe,PSB,AP,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,oposição
525,1139285,2242230,camara,139285,Lídice Da Mata,PSB,BA,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,oposição
525,1141508,2242230,camara,141508,Mauro Nazif,PSB,RO,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,oposição
525,1178931,2242230,camara,178931,Luciano Ducci,PSB,PR,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,oposição
525,1204352,2242230,camara,204352,Camilo Capiberibe,PSB,AP,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,oposição
525,1204525,2242230,camara,204525,Rosana Valle,PSB,SP,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,oposição
525,1204542,2242230,camara,204542,Denis Bezerra,PSB,CE,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,oposição
525,1205535,2242230,camara,205535,Patricia Ferraz,PODE,AP,Deputado,camara,Prop. Original / Apensada,PLEN,0.14285714285714285,1,TRUE,governo
545,1178829,2242234,camara,178829,Capitão Augusto,PL,SP,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
545,1178829,2242234,camara,178829,Capitão Augusto,PL,SP,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
541,1191923,2242235,camara,191923,Flávio Nogueira,PDT,PI,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,oposição
541,1191923,2242235,camara,191923,Flávio Nogueira,PDT,PI,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
316,1204379,2242237,camara,204379,Acácio Favacho,PROS,AP,Deputado,camara,Parecer,PLEN,8,8,TRUE,governo
316,1132504,2242237,camara,132504,Enio Verri,PT,PR,Deputado,camara,Emenda,PLEN,3,3,TRUE,oposição
316,1204407,2242237,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Emenda,PLEN,2,2,TRUE,oposição
316,174693,2242237,camara,74693,Rodrigo Maia,DEM,RJ,Deputado,camara,Outros,MESA,1,1,FALSE,governo
316,1160511,2242237,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
316,1160531,2242237,camara,160531,Jhonatan De Jesus,REPUBLICANOS,RR,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
316,1178879,2242237,camara,178879,Lucas Vergilio,SOLIDARIEDADE,GO,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
316,1178884,2242237,camara,178884,Hildo Rocha,MDB,MA,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
316,1178987,2242237,camara,178987,Orlando Silva,PCdoB,SP,Deputado,camara,Emenda,PLEN,1,1,TRUE,oposição
316,1204379,2242237,camara,204379,Acácio Favacho,PROS,AP,Deputado,camara,Emenda,CTASP,1,1,TRUE,governo
316,1204436,2242237,camara,204436,Isnaldo Bulhões Jr.,MDB,AL,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
316,1205476,2242237,camara,205476,Charles Fernandes,PSD,BA,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
316,1141422,2242237,camara,141422,Efraim Filho,DEM,PB,Deputado,camara,Requerimento,PLEN,0.5,1,TRUE,governo
316,1160527,2242237,camara,160527,Aguinaldo Ribeiro,PP,PB,Deputado,camara,Requerimento,PLEN,0.5,1,TRUE,governo
630,1204541,2242247,camara,204541,Eduardo Bismarck,PDT,CE,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,oposição
630,1204541,2242247,camara,204541,Eduardo Bismarck,PDT,CE,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
630,1204541,2242247,camara,204541,Eduardo Bismarck,PDT,CE,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
530,1178857,2242256,camara,178857,Jorge Solla,PT,BA,Deputado,camara,Requerimento,PLEN,1,1,TRUE,oposição
530,1132504,2242256,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,oposição
530,1160541,2242256,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,governo
975,1160532,2242262,camara,160532,Eli Corrêa Filho,DEM,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
975,1178925,2242262,camara,178925,Rejane Dias,PT,PI,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,oposição
548,1204548,2242267,camara,204548,Heitor Freire,PSL,CE,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
314,1195866,2242269,camara,195866,Vaidon Oliveira,PROS,CE,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
758,1204549,2242290,camara,204549,Aj Albuquerque,PP,CE,Deputado,camara,Parecer,PLEN,7,7,TRUE,governo
758,174693,2242290,camara,74693,Rodrigo Maia,DEM,RJ,Deputado,camara,Outros,MESA,1,1,FALSE,governo
758,1204549,2242290,camara,204549,Aj Albuquerque,PP,CE,Deputado,camara,Prop. Original / Apensada,CEDI,1,1,FALSE,governo
757,1204537,2242292,camara,204537,Enrico Misasi,PV,SP,Deputado,camara,Parecer,PLEN,6,6,TRUE,governo
757,174693,2242292,camara,74693,Rodrigo Maia,DEM,RJ,Deputado,camara,Outros,MESA,1,1,FALSE,governo
757,1160570,2242292,camara,160570,Jerônimo Goergen,PP,RS,Deputado,camara,Emenda,MESA,1,1,FALSE,governo
757,1160570,2242292,camara,160570,Jerônimo Goergen,PP,RS,Deputado,camara,Requerimento,NATEC(SGM),1,1,FALSE,governo
757,1178959,2242292,camara,178959,Hiran Gonçalves,PP,RR,Deputado,camara,Emenda,PLEN,1,1,TRUE,governo
757,1204537,2242292,camara,204537,Enrico Misasi,PV,SP,Deputado,camara,Prop. Original / Apensada,CEDI,1,1,FALSE,governo
757,1204530,2242292,camara,204530,Rodrigo Agostinho,PSB,SP,Deputado,camara,Emenda,MESA,0.8333333333333333,3,FALSE,oposição
757,174439,2242292,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Emenda,MESA,0.5,2,FALSE,oposição
757,1132504,2242292,camara,132504,Enio Verri,PT,PR,Deputado,camara,Emenda,MESA,0.5,2,FALSE,oposição
757,1160511,2242292,camara,160511,Alessandro Molon,PSB,RJ,Deputado,camara,Emenda,MESA,0.5,2,FALSE,oposição
757,1160518,2242292,camara,160518,Weliton Prado,PROS,MG,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
757,1160640,2242292,camara,160640,Eros Biondini,PROS,MG,Deputado,camara,Emenda,PLEN,0.5,1,TRUE,governo
757,1141518,2242292,camara,141518,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Deputado,camara,Emenda,MESA,0.3333333333333333,1,FALSE,governo
757,1160512,2242292,camara,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ,Deputado,camara,Emenda,MESA,0.3333333333333333,1,FALSE,governo
540,1204352,2242294,camara,204352,Camilo Capiberibe,PSB,AP,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,oposição
540,1204352,2242294,camara,204352,Camilo Capiberibe,PSB,AP,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,oposição
540,1204429,2242294,camara,204429,João H. Campos,PSB,PE,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,oposição
439,173466,2242301,camara,73466,Rubens Bueno,CIDADANIA,PR,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
527,1204359,2242304,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,governo
527,1204450,2242304,camara,204450,Dr. Luiz Antonio Teixeira Jr.,PP,RJ,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,governo
527,1164360,2242304,camara,164360,Carmen Zanotto,CIDADANIA,SC,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,governo
527,1204359,2242304,camara,204359,Léo Moraes,PODE,RO,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,governo
527,1204503,2242304,camara,204503,Alexandre Padilha,PT,SP,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
527,1205535,2242304,camara,205535,Patricia Ferraz,PODE,AP,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,governo
434,1204414,2242340,camara,204414,Aroldo Martins,REPUBLICANOS,PR,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
434,1204414,2242340,camara,204414,Aroldo Martins,REPUBLICANOS,PR,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
301,1178951,2242351,camara,178951,Rafael Motta,PSB,RN,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,oposição
401,1204448,2242354,camara,204448,Luiz Antônio Corrêa,PL,RJ,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
438,1204353,2242359,camara,204353,Aline Gurgel,REPUBLICANOS,AP,Deputado,camara,Prop. Original / Apensada,CCP,1,1,FALSE,governo
535,1204353,2242360,camara,204353,Aline Gurgel,REPUBLICANOS,AP,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
535,1204353,2242360,camara,204353,Aline Gurgel,REPUBLICANOS,AP,Deputado,camara,Requerimento,MESA,1,1,FALSE,governo
535,1204372,2242360,camara,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
292,1160512,2242361,camara,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,governo
292,1204353,2242361,camara,204353,Aline Gurgel,REPUBLICANOS,AP,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
292,1178832,2242361,camara,178832,Leandre,PV,PR,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1,TRUE,governo
292,1204353,2242361,camara,204353,Aline Gurgel,REPUBLICANOS,AP,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1,TRUE,governo
518,173433,2242365,camara,73433,Arlindo Chinaglia,PT,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
518,1132504,2242365,camara,132504,Enio Verri,PT,PR,Deputado,camara,Requerimento,COAPP(SGM),0.6666666666666666,2,FALSE,oposição
518,1160541,2242365,camara,160541,Arthur Lira,PP,AL,Deputado,camara,Requerimento,COAPP(SGM),0.6666666666666666,2,FALSE,governo
518,173943,2242365,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1,FALSE,oposição
518,174439,2242365,camara,74439,Wolney Queiroz,PDT,PE,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1,FALSE,oposição
518,1160575,2242365,camara,160575,Erika Kokay,PT,DF,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1,FALSE,oposição
518,1178857,2242365,camara,178857,Jorge Solla,PT,BA,Deputado,camara,Requerimento,COAPP(SGM),0.16666666666666666,1,FALSE,oposição
520,1204450,2242371,camara,204450,Dr. Luiz Antonio Teixeira Jr.,PP,RJ,Deputado,camara,Requerimento,COAPP(SGM),1,1,FALSE,governo
520,1164360,2242371,camara,164360,Carmen Zanotto,CIDADANIA,SC,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,governo
520,1164360,2242371,camara,164360,Carmen Zanotto,CIDADANIA,SC,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,governo
520,1204406,2242371,camara,204406,Pedro Westphalen,PP,RS,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1,FALSE,governo
520,1204406,2242371,camara,204406,Pedro Westphalen,PP,RS,Deputado,camara,Requerimento,MESA,0.5,1,FALSE,governo
520,181297,2242371,camara,81297,Dra. Soraya Manato,PSL,ES,Deputado,camara,Requerimento,SEPRO,0.3333333333333333,1,FALSE,governo
520,1164360,2242371,camara,164360,Carmen Zanotto,CIDADANIA,SC,Deputado,camara,Requerimento,SEPRO,0.3333333333333333,1,FALSE,governo
520,1204406,2242371,camara,204406,Pedro Westphalen,PP,RS,Deputado,camara,Requerimento,SEPRO,0.3333333333333333,1,FALSE,governo
309,173486,2242378,camara,73486,Pompeo De Mattos,PDT,RS,Deputado,camara,Prop. Original / Apensada,PLEN,1,1,TRUE,oposição
536,1204550,2242379,camara,204550,Júnior Mano,PL,CE,Deputado,camara,Prop. Original / Apensada,MESA,1,1,FALSE,governo
536,1204550,2242379,camara,204550,Júnior Mano,PL,CE,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,governo
303,1204407,2242384,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Requerimento,MESA,2,2,FALSE,oposição
303,1204407,2242384,camara,204407,Fernanda Melchionna,PSOL,RS,Deputado,camara,Requerimento,NAJUR(SGM),1.1111111111111112,2,FALSE,oposição
303,173943,2242384,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
303,1141470,2242384,camara,141470,José Guimarães,PT,CE,Deputado,camara,Requerimento,PLEN,1,1,TRUE,oposição
303,1204354,2242384,camara,204354,Flávia Arruda,PL,DF,Deputado,camara,Parecer,PLEN,1,1,TRUE,governo
303,1204572,2242384,camara,204572,Capitão Alberto Neto,REPUBLICANOS,AM,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
303,173531,2242384,camara,73531,Ivan Valente,PSOL,SP,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,174784,2242384,camara,74784,Luiza Erundina,PSOL,SP,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,176874,2242384,camara,76874,Marcelo Freixo,PSOL,RJ,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,1134812,2242384,camara,134812,Edmilson Rodrigues,PSOL,PA,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,1152605,2242384,camara,152605,Glauber Braga,PSOL,RJ,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,1204509,2242384,camara,204509,Áurea Carolina,PSOL,MG,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,1204535,2242384,camara,204535,Sâmia Bomfim,PSOL,SP,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
303,1205548,2242384,camara,205548,David Miranda,PSOL,RJ,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1,FALSE,oposição
519,173943,2242385,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,MESA,1,1,FALSE,oposição
519,173943,2242385,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
519,173801,2242385,camara,73801,Renildo Calheiros,PCdoB,PE,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
519,173943,2242385,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
519,174848,2242385,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
519,1160641,2242385,camara,160641,Professora Marcivania,PCdoB,AP,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
308,173943,2242386,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,oposição
308,173943,2242386,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
308,173943,2242386,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1,TRUE,oposição
308,174848,2242386,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1,TRUE,oposição
308,1160641,2242386,camara,160641,Professora Marcivania,PCdoB,AP,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1,TRUE,oposição
526,173943,2242388,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
526,1160532,2242388,camara,160532,Eli Corrêa Filho,DEM,SP,Deputado,camara,Requerimento,NAJUR(SGM),1,1,FALSE,governo
526,173801,2242388,camara,73801,Renildo Calheiros,PCdoB,PE,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
526,173943,2242388,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
526,174848,2242388,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
526,1160641,2242388,camara,160641,Professora Marcivania,PCdoB,AP,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1,TRUE,oposição
546,173943,2242389,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
546,173943,2242389,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Prop. Original / Apensada,CCP,0.3333333333333333,1,FALSE,oposição
546,174848,2242389,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Prop. Original / Apensada,CCP,0.3333333333333333,1,FALSE,oposição
546,1160641,2242389,camara,160641,Professora Marcivania,PCdoB,AP,Deputado,camara,Prop. Original / Apensada,CCP,0.3333333333333333,1,FALSE,oposição
547,173943,2242390,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Requerimento,SEPRO,1,1,FALSE,oposição
547,173801,2242390,camara,73801,Renildo Calheiros,PCdoB,PE,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
547,173943,2242390,camara,73943,Perpétua Almeida,PCdoB,AC,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
547,174848,2242390,camara,74848,Jandira Feghali,PCdoB,RJ,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1,FALSE,oposição
