prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2116304,camara,2016-11-08T16:20:00Z,1,"Apresentação do Requerimento de Audiência Pública n. 6/2016, pelo Deputado Flavinho (PSB-SP), que: ""Requer a realização de Audiência Pública destinada a debater o Projeto de Lei n º 7.180/2014. Convidados: Fernando Schüler - professor do INSPER - SP/RS; Flavia Piovesan - Secretária de Direitos Humanos - MJ; Diego Casagrande - jornalista - RS; Lucien Muñoz - representante no Brasil da Unesco; Reinaldo Azevedo - jornalista - SP; Toni Reis - professor e ativista"".",PL718014,100,Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1505630,2116304
2116304,camara,2016-11-30T14:30:00Z,2,Aprovado por unanimidade,PL718014,241,Arquivada,NA,2116304
2116304,camara,2017-02-07T00:00:00Z,3,Audiência Pública realizada com Toni Reis - Professor.,PL718014,1005,Arquivada,NA,2116304
2116304,camara,2019-01-15T00:00:00Z,4,Arquivada,PL718014,502,Arquivada,NA,2116304
2116304,camara,2019-01-15T00:00:00Z,5,Arquivada,PL718014,502,Arquivada,NA,2116304
