prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
374468,camara,2007-10-30T16:26:00Z,1,Apresentação do Projeto de Lei pelo Deputado Edio Lopes (PMDB-RR).,PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=518172,374468
374468,camara,2007-10-30T17:33:00Z,2,Recebimento pela SEPRO.,SEPRO,500,NA,NA,374468
374468,camara,2007-10-30T17:33:00Z,3,"Encaminhado  à SINOPSE (Revisão da Ementa, Explicação da Ementa e Indexação)",SINOPSE,1003,NA,NA,374468
374468,camara,2007-10-30T17:33:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,374468
374468,camara,2007-10-31T10:33:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 1340/2007.,SEPRO,180,NA,NA,374468
374468,camara,2007-10-31T11:02:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,374468
374468,camara,2007-11-06T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=520290,374468
374468,camara,2007-11-08T00:00:00Z,10,Apense-se à(ao) PL-490/2007.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Regime de Tramitação: Ordinária,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=520290,374468
374468,camara,2007-11-08T10:03:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,374468
374468,camara,2007-11-08T10:04:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,374468
374468,camara,2007-11-08T11:19:00Z,12,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 413/2007.,SECAP(SGM),180,NA,NA,374468
374468,camara,2007-11-08T11:20:00Z,11,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,374468
374468,camara,2007-11-08T11:37:00Z,13,Recebimento pela CCP.,CCP,500,NA,NA,374468
374468,camara,2007-11-09T00:00:00Z,14,Encaminhada à publicação. Publicação Inicial no DCD de 10/11/07 PÁG 60506 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=583260,374468
374468,camara,2007-11-16T09:57:00Z,15,Apensação desta proposição ao PL-490/2007.,CCP,106,NA,NA,374468
374468,camara,2007-11-16T09:59:00Z,16,"Recebimento pela CCP, apensado ao PL-490/2007",CCP,500,NA,NA,374468
374468,camara,2007-11-19T14:25:00Z,17,"Recebimento pela CAPADR, apensado ao PL-490/2007",CAPADR,500,NA,NA,374468
374468,camara,2008-07-03T10:10:00Z,18,"Recebimento pela CDHM, apensado ao PL-490/2007",CDHM,500,NA,NA,374468
374468,camara,2009-08-07T16:16:00Z,19,"Recebimento pela CCJC, apensado ao PL-490/2007",CCJC,500,Tramitando em Conjunto,NA,374468
374468,camara,2011-01-31T00:00:00Z,20,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados. Publicação no DCD do dia 01/02/2011 - Suplemento ao nº 14.,MESA,502,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=850547,374468
374468,camara,2011-02-15T19:19:00Z,21,"Apresentação do Requerimento de Desarquivamento de Proposições n. 348/2011, pelo Deputado Edio Lopes (PMDB-RR), que: ""Requer o desarquivamento de proposições"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=840289,374468
374468,camara,2011-02-16T15:19:00Z,22,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-228/2011.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=840251,374468
374468,camara,2011-02-16T15:19:00Z,23,Reentrada na comissão por motivo de desarquivamento,SECAP(SGM),630,NA,NA,374468
374468,camara,2011-02-16T15:19:00Z,24,Reentrada na comissão por motivo de desarquivamento,SECAP(SGM),630,NA,NA,374468
374468,camara,2011-02-17T15:19:00Z,25,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-348/2011.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=840831,374468
374468,camara,2012-05-31T11:51:00Z,26,Apense-se a este(a) o(a) PL-3896/2012.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=996677,374468
374468,camara,2012-06-11T17:02:00Z,27,Apensação do PL 3896/2012 a esta proposição.,CCJC,504,Tramitando em Conjunto,NA,374468
374468,camara,2012-11-06T15:28:00Z,28,"Apresentação do Requerimento de Desapensação n. 6281/2012, pelo Deputado Padre Ton (PT-RO), que: ""Requer a desapensação do Projeto de Lei nº 3.896, de 2012, do Projeto de Lei nº 2.311, de 2007"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1036341,374468
374468,camara,2012-11-19T00:00:00Z,29,"Indeferido o REQ n. 6.281/2012, conforme despacho do seguinte teor: ""Indefiro o pedido de desapensação contido no Requerimento n. 6.281/2012, porquanto o Projeto de Lei n. 3.896/2012 e o Projeto de Lei n. 2.311/2007 tratam de matéria correlata, nos termos do art. 142 do RICD. Publique-se. Oficie-se."".",MESA,203,NA,NA,374468
374468,camara,2015-01-31T00:00:00Z,30,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,MESA,502,NA,NA,374468
374468,camara,2015-02-10T09:40:00Z,31,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-205/2015.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1298894,374468
374468,camara,2015-02-10T09:40:00Z,32,Reentrada na comissão por motivo de desarquivamento,NAJUR(SGM),630,NA,NA,374468
374468,camara,2015-04-10T16:25:00Z,33,Apense-se a este(a) o(a) PL-1003/2015.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1317535,374468
374468,camara,2015-04-14T19:01:00Z,34,"Apresentação do Requerimento de Desapensação n. 1421/2015, pelo Deputado Edio Lopes (PMDB-RR), que: ""Requer a desapensação do Projeto de Lei nº 1.003, de 2015, do Projeto de Lei nº 2.311, de 2007"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1320842,374468
374468,camara,2015-04-17T11:37:00Z,35,Apensação do PL 1003/2015 a esta proposição.,CCJC,504,Tramitando em Conjunto,NA,374468
374468,camara,2015-04-22T00:00:00Z,36,"Indeferido o Requerimento n. 1.421/2015, conforme despacho do seguinte teor: ""Indefiro o Requerimento n. 1.421/2015, nos termos do art. 142 do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei de números 1.003/2015, 2.311/2007 e 490/2007 tratam de matéria correlata. Publique-se. Oficie-se.""",MESA,203,NA,NA,374468
374468,camara,2019-01-31T00:00:00Z,37,Arquivado nos termos do Artigo 105 do Regimento Interno da Câmara dos Deputados.,MESA,502,NA,NA,374468
374468,camara,2019-02-12T17:07:00Z,38,"Apresentação do Requerimento de Desarquivamento de Proposições n. 332/2019, pelo Deputado Edio Lopes (PR-RR), que: ""Requer o desarquivamento das proposições que menciona"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1709712,374468
374468,camara,2019-02-19T20:26:00Z,39,"Desarquivado nos termos do Artigo 105 do RICD, em conformidade com o despacho exarado no REQ-114/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711860,374468
374468,camara,2019-02-19T20:26:00Z,40,Reentrada na comissão por motivo de desarquivamento,SECAD(SGM),630,NA,NA,374468
374468,camara,2019-02-21T11:46:00Z,41,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-332/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713037,374468
374468,camara,2019-02-22T18:27:00Z,43,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-269/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713670,374468
374468,camara,2019-02-22T18:30:00Z,42,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-269/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713670,374468
374468,camara,2019-02-22T19:05:00Z,44,"Devido a desarquivamento desta proposição em requerimento anterior, foi declarada prejudicada a solicitação de desarquivamento constante do REQ-269/2019.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1714081,374468
