prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2192352,camara,2019-02-19T15:48:00Z,1,"Apresentação do Projeto de Lei n. 881/2019, pelo Poder Executivo, que: ""Altera a Lei nº 4.737, de 15 de julho de 1965 - Código Eleitoral, para criminalizar o uso de caixa dois em eleições"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1712087,2192352
2192352,camara,2019-02-19T15:48:00Z,3,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,2192352
2192352,camara,2019-02-19T15:49:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,2192352
2192352,camara,2019-02-19T16:00:00Z,2,"Apresentação da Mensagem n. 52/2019, pelo Poder Executivo, que: ""Submete à  deliberação do Congresso Nacional o texto do projeto de lei que 'Altera a Lei nº 4.737, de 15 de julho de 1965- Código Eleitoral, para criminalizar o uso de caixa dois em eleições'"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1712128,2192352
2192352,camara,2019-02-19T16:39:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 98/2019.,SEPRO,180,NA,NA,2192352
2192352,camara,2019-02-19T16:47:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,2192352
2192352,camara,2019-02-21T00:00:00Z,7,"Apresentação do Requerimento n. 557/2019, pela Deputado Delegado Waldir PSL, que:""Requer a apensação do Projeto de Lei nº 881, de 2019, ao Projeto de Lei nº 882, de 2019"".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1713189,2192352
2192352,camara,2019-03-19T00:00:00Z,8,"Indeferido o Requerimento n. 557/2019, conforme  despacho do seguinte teor: ""Indefiro o pedido contido no Requerimento n. 557/2019, nos termos do artigo 142, caput, do Regimento Interno da Câmara dos Deputados, haja vista que os Projetos de Lei n. 881/2019 e n. 882/2019 não tratam de matérias correlatas. Publique-se. Oficie-se"".",MESA,1005,NA,NA,2192352
2192352,camara,2019-03-25T00:00:00Z,9,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723327,2192352
2192352,camara,2019-03-26T00:00:00Z,17,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 27/03/19 PÁG 598.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1735099,2192352
2192352,camara,2019-03-26T09:51:00Z,10,Despacho Chancelado,SECAP(SGM),180,NA,NA,2192352
2192352,camara,2019-03-26T09:51:00Z,11,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,2192352
2192352,camara,2019-03-26T09:54:00Z,12,"Apense-se à(ao) PL-9171/2017. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723327,2192352
2192352,camara,2019-03-26T09:54:00Z,13,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2192352
2192352,camara,2019-03-26T10:03:00Z,14,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 59/2019.,SECAP(SGM),180,NA,NA,2192352
2192352,camara,2019-03-26T10:18:00Z,15,Recebimento pela CCP.,CCP,500,NA,NA,2192352
2192352,camara,2019-03-26T15:11:00Z,16,Encaminhado à(ao) CFT através da guia de Remessa (GR/CCP) nº 991/2019.,CCP,180,NA,NA,2192352
2192352,camara,2019-03-26T16:16:00Z,18,"Apresentação do Requerimento de Inclusão na Ordem do Dia n. 947/2019, pelo Deputado Rodrigo Coelho (PSB-SC), que: ""Requer a inclusão na Ordem do Dia do Plenário do PL nº  881/2019."".",PLEN,194,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1723836,2192352
2192352,camara,2019-03-27T16:48:00Z,19,Recebimento pela CFT.,CFT,500,Tramitando em Conjunto,NA,2192352
2192352,camara,2019-03-29T09:31:00Z,20,Apensação desta proposição ao PL 9171/2017.,CFT,106,Tramitando em Conjunto,NA,2192352
2192352,camara,2019-04-02T00:00:00Z,21,"Indeferido o Requerimento n. 947/2019, conforme despacho do seguinte teor: ""Com fundamento no art. 128 do Regimento Interno da Câmara dos Deputados, indefiro o Requerimento n. 947/2019. Publique-se. Oficie-se."".",MESA,203,NA,NA,2192352
2192352,camara,2019-04-05T14:12:00Z,22,Apense-se a este(a) o(a) PL-1286/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1727898,2192352
2192352,camara,2019-04-08T17:01:00Z,23,Apensação do PL 1286/2019 a esta proposição.,CFT,504,Tramitando em Conjunto,NA,2192352
2192352,camara,2019-05-30T13:30:00Z,24,"Apresentação do Requerimento de Informação n. 669/2019, pelo Deputado Marcelo Freixo (PSOL/RJ), que ""Requer seja solicitada ao Senhor Ministro de Estado da Justiça e Segurança Pública a estimativa do impacto orçamentário e financeiro decorrente dos Projetos listados"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757659,2192352
