prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
493415,camara,2011-02-24T00:00:00Z,3,Publicação inicial no DCD do dia 25/02/11 PÁG 9472 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=938410,493415
493415,camara,2011-02-24T00:00:00Z,1,"Apresentação do Recurso contra declaração de prejudicialidade. (Art. 164, § 2º, RICD) n. 12/2011, pelo Deputado Antonio Balhmann (PSB-CE), que: ""Requer apreciação de Recurso contra declaração de prejudicialidade de Projeto de lei"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=844557,493415
493415,camara,2011-02-24T13:47:00Z,2,Recebimento pela SEPRO -  - Maria Lucia Rodrigues.,SEPRO,500,NA,NA,493415
493415,camara,2011-02-25T08:42:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 173/2011.,SEPRO,180,NA,NA,493415
493415,camara,2011-02-25T16:13:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,493415
493415,camara,2011-03-02T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=845892,493415
493415,camara,2011-03-14T00:00:00Z,13,Publicação do despacho no DCD do dia 15/03/11 PAG 11181 COL 02.,CCP,605,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=938732,493415
493415,camara,2011-03-14T11:15:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,493415
493415,camara,2011-03-14T11:15:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,493415
493415,camara,2011-03-14T11:17:00Z,9,"Submeta-se ao Plenário, após ter sido ouvida a Comissão de Constituição e Justiça e de Cidadania, nos termos do art. 164, § 2º, do Regimento Interno. Publique-se.Proposição Sujeita à Apreciação do Plenário",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=845892,493415
493415,camara,2011-03-14T11:17:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 87/2011.,SECAP(SGM),180,NA,NA,493415
493415,camara,2011-03-14T11:17:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,493415
493415,camara,2011-03-14T11:43:00Z,12,Recebimento pela CCP.,CCP,500,NA,NA,493415
493415,camara,2011-04-05T00:00:00Z,14,Relatório de Conferência de Assinaturas do REC 12/11.,MESA,1042,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=855493,493415
493415,camara,2011-04-05T14:39:00Z,15,Encaminhado à(ao) CCJC através da guia de Remessa (GR/CCP) nº 473/2011.,CCP,180,NA,NA,493415
493415,camara,2011-04-06T17:27:00Z,16,Recebimento pela CCJC.,CCJC,500,Aguardando Designação de Relator,NA,493415
493415,camara,2011-04-27T00:00:00Z,17,"Designado Relator, Dep. Fabio Trad (PMDB-MS)",CCJC,320,Aguardando Designação de Relator,NA,493415
493415,camara,2011-05-12T16:05:00Z,18,"Apresentação do Parecer do Relator n. 1 CCJC, pelo Deputado Fabio Trad (PMDB-MS).",CCJC,501,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=871028,493415
493415,camara,2011-05-12T16:05:00Z,19,"Parecer do Relator, Dep. Fabio Trad (PMDB-MS), pelo provimento.",CCJC,322,Aguardando Designação de Relator,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=871028,493415
