prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
490964,camara,2011-02-03T00:00:00Z,6,Publicação inicial no DCD do dia 04/02/2011,SEPUB(SGM),604,NA,NA,490964
490964,camara,2011-02-03T14:42:00Z,1,"Apresentação do Requerimento de Desarquivamento de Proposições n. 16/2011, pelo Deputado Luiz Carlos Hauly (PSDB-PR), que: ""Requer o desarquivamento das proposições que menciona"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=836797,490964
490964,camara,2011-02-03T15:46:00Z,2,Recebimento pela SEPRO.,SEPRO,500,NA,NA,490964
490964,camara,2011-02-03T15:47:00Z,3,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SEPRO) nº 15/2011.,SEPRO,180,NA,NA,490964
490964,camara,2011-02-03T15:47:00Z,4,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SEPRO) nº 16/2011.,SEPRO,180,NA,NA,490964
490964,camara,2011-02-03T17:59:00Z,5,Recebimento pela NAJUR(SGM).,NAJUR(SGM),500,NA,NA,490964
490964,camara,2011-02-11T00:00:00Z,7,Despacho a Confirmar.,MESA,110,Tramitação do Requerimento Finalizada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=839399,490964
490964,camara,2011-02-14T00:00:00Z,16,Publicação do despacho no DCD do dia 15/02/11 PAG 6446 COL 01.,SEPUB(SGM),605,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=931893,490964
490964,camara,2011-02-14T00:00:00Z,12,Realizar o Encaminhamento para CCP,SECAP(SGM),910,NA,NA,490964
490964,camara,2011-02-14T16:04:00Z,8,Novo Despacho,SECAP(SGM),171,NA,NA,490964
490964,camara,2011-02-14T16:05:00Z,9,Despacho Chancelado,SGMGAB,180,NA,NA,490964
490964,camara,2011-02-14T16:05:00Z,11,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,490964
490964,camara,2011-02-14T16:05:00Z,10,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,Tramitação do Requerimento Finalizada,NA,490964
