prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2189467,camara,2018-12-12T17:58:00Z,1,"Apresentação do Projeto de Lei n. 11200/2018, pelo Deputado Vinicius Carvalho (PRB-SP), que: ""Altera a Lei nº 8.666/93 - lei de licitações, para considerar nos projetos básicos e executivos de obras em vias públicas prazo para o reestabelecimento da via em condições adequadas"".",PLEN,100,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1700409,2189467
2189467,camara,2018-12-12T17:58:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,2189467
2189467,camara,2018-12-12T17:58:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,2189467
2189467,camara,2018-12-13T09:36:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 6536/2018.,SEPRO,180,NA,NA,2189467
2189467,camara,2018-12-13T09:44:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,2189467
2189467,camara,2018-12-18T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1701870,2189467
2189467,camara,2018-12-18T19:04:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,2189467
2189467,camara,2018-12-18T19:04:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,2189467
2189467,camara,2018-12-18T19:05:00Z,9,"Apense-se à(ao) PL-1292/1995. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Prioridade (Art. 151, II, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1701870,2189467
2189467,camara,2018-12-18T19:06:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2189467
2189467,camara,2018-12-18T21:24:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 1683/2018.,SECAP(SGM),180,NA,NA,2189467
2189467,camara,2018-12-19T09:43:00Z,12,Recebimento pela CCP.,CCP,500,NA,NA,2189467
2189467,camara,2019-02-04T00:00:00Z,13,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 05/02/19 PÁG 918 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1719842,2189467
