prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
358514,camara,2007-07-04T18:13:00Z,1,Apresentação do Projeto de Lei pelo Deputado Edgar Moury (PMDB-PE).,PLEN,100,Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=479056,358514
358514,camara,2007-07-04T19:45:00Z,2,Recebimento pela SEPRO.,SEPRO,500,NA,NA,358514
358514,camara,2007-07-04T19:45:00Z,3,"Encaminhado  à SINOPSE (Revisão da Ementa, Explicação da Ementa e Indexação)",SINOPSE,1003,NA,NA,358514
358514,camara,2007-07-04T19:45:00Z,4,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,358514
358514,camara,2007-07-05T08:59:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 697/2007.,SEPRO,180,NA,NA,358514
358514,camara,2007-07-05T09:25:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,358514
358514,camara,2007-07-12T00:00:00Z,7,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=483399,358514
358514,camara,2007-07-12T00:00:00Z,11,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=483493,358514
358514,camara,2007-07-12T18:20:00Z,8,Despacho Chancelado,SECAP(SGM),180,NA,NA,358514
358514,camara,2007-07-12T18:20:00Z,9,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,358514
358514,camara,2007-07-12T19:29:00Z,10,Novo Despacho,SECAP(SGM),171,NA,NA,358514
358514,camara,2007-07-12T19:30:00Z,12,Despacho Chancelado,SECAP(SGM),180,NA,NA,358514
358514,camara,2007-07-12T19:31:00Z,15,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 248/2007.,SECAP(SGM),180,NA,NA,358514
358514,camara,2007-07-12T19:31:00Z,13,Apense-se à(ao) PL-1587/2003.Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Prioridade,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=483493,358514
358514,camara,2007-07-12T19:31:00Z,14,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,358514
358514,camara,2007-07-13T10:31:00Z,16,Recebimento pela CCP.,CCP,500,NA,NA,358514
358514,camara,2007-07-16T00:00:00Z,17,Realizar o Encaminhamento para CCJC,CCP,910,NA,NA,358514
358514,camara,2007-07-16T12:30:00Z,18,Encaminhado à(ao) CCJC através da guia de Remessa (GR/CCP) nº 1898/2007.,CCP,180,NA,NA,358514
358514,camara,2007-07-17T00:00:00Z,19,Encaminhada à publicação. Publicação Inicial no DCD de 18/07/07 PÁG 36615 COL 01.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=555957,358514
358514,camara,2007-07-27T15:10:00Z,20,Recebimento pela CCJC.,CCJC,500,NA,NA,358514
358514,camara,2007-08-07T00:00:00Z,22,"Designado Relator, Dep. José Eduardo Cardozo (PT-SP)",CCJC,320,NA,NA,358514
358514,camara,2007-08-07T14:19:00Z,21,Apensação desta proposição ao PL 1587/2003.,CCJC,106,NA,NA,358514
358514,camara,2011-02-14T15:48:00Z,23,Indeferido o pedido de desarquivamento desta proposição constante do REQ-1/2011 => PL-7404/2010por não se tratar de matéria sujeita ao arquivamento previsto no artigo 105 do RICD.,MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=837853,358514
358514,camara,2018-03-23T10:29:00Z,24,"Recebimento pela CCP, apensado ao PL-1587/2003",CCP,500,NA,NA,358514
358514,camara,2018-03-23T10:43:00Z,25,"Recebimento pela PL129295, apensado ao PL-1587/2003",PL129295,500,NA,NA,358514
358514,camara,2018-12-05T18:01:00Z,26,"Recebimento pela CCP, apensado ao PL-1587/2003",CCP,500,NA,NA,358514
