prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2137656,camara,2017-05-16T17:16:00Z,1,"Apresentação do Requerimento de Desapensação n. 6457/2017, pelo Deputado Toninho Pinheiro (PP-MG), que: ""Requer a desapensação da Projeto de Lei nº 4.114, de 2012, do Projeto de Lei 1.292, de 1995"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1559047,2137656
2137656,camara,2017-05-16T17:16:00Z,2,Realizar o Encaminhamento para NAJUR(SGM),SEPRO,910,NA,NA,2137656
2137656,camara,2017-05-16T21:15:00Z,3,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SEPRO) nº 4328/2017.,SEPRO,180,NA,NA,2137656
2137656,camara,2017-05-17T10:54:00Z,4,Recebimento pelo NAJUR(SGM).,NAJUR(SGM),500,NA,NA,2137656
2137656,camara,2017-05-17T11:08:00Z,5,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/NAJUR(SGM)) nº 762/2017.,NAJUR(SGM),180,NA,NA,2137656
2137656,camara,2017-05-17T11:11:00Z,6,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,2137656
2137656,camara,2017-05-24T08:33:00Z,7,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SECAP(SGM)) nº 1049/2017.,SECAP(SGM),180,NA,NA,2137656
2137656,camara,2017-05-24T13:47:00Z,8,Recebimento pelo NAJUR(SGM).,NAJUR(SGM),500,NA,NA,2137656
2137656,camara,2017-05-30T00:00:00Z,9,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1564561,2137656
2137656,camara,2017-05-30T00:00:00Z,15,Publicação inicial no DCD do dia 31/05/2017,PLEN,605,NA,NA,2137656
2137656,camara,2017-05-30T00:00:00Z,16,Realizar o Encaminhamento para CCP,MESA,910,NA,NA,2137656
2137656,camara,2017-05-30T20:31:00Z,12,Notificação à Sinopse de Despacho Chancelado,MESA,1005,NA,NA,2137656
2137656,camara,2017-05-30T20:31:00Z,13,"Indefiro o Requerimento n. 6.457/2017, nos termos do art. 142, caput, do Regimento Interno da Câmara dos Deputados, porque os Projetos de Lei n. 1.292/1995 e n. 4.114/2012 tratam de matérias correlatas. Publique-se. Oficie-se.",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1564561,2137656
2137656,camara,2017-05-30T20:31:00Z,10,Despacho Chancelado,SGMGAB,180,Aguardando Recebimento,NA,2137656
2137656,camara,2017-05-30T20:31:00Z,11,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,NA,NA,2137656
2137656,camara,2017-05-30T20:31:00Z,14,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2137656
2137656,camara,2017-05-30T20:41:00Z,17,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 627/2017.,MESA,180,NA,NA,2137656
2137656,camara,2017-05-31T17:44:00Z,18,Recebimento pela CCP.,CCP,500,Tramitação do Requerimento Finalizada,NA,2137656
2137656,camara,2017-06-01T17:34:00Z,19,Encaminhado à(ao) SGMGAB através da guia de Remessa (GR/NAJUR(SGM)) nº 787/2017.,NAJUR(SGM),180,NA,NA,2137656
