prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2191277,camara,2019-02-06T11:21:00Z,1,"Apresentação do Requerimento n. 186/2019, pela Deputadoa Vicentinho PT, que:""Requer o desarquivamento de proposições."".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1708000,2191277
2191277,camara,2019-02-08T00:00:00Z,2,Realizar o Encaminhamento para NAJUR(SGM),SEPRO,910,NA,NA,2191277
2191277,camara,2019-02-08T14:25:00Z,3,Encaminhado à(ao) NAJUR(SGM) através da guia de Remessa (GR/SEPRO) nº 34/2019.,SEPRO,180,NA,NA,2191277
2191277,camara,2019-02-08T15:02:00Z,4,Recebimento pelo NAJUR(SGM).,NAJUR(SGM),500,Aguardando Análise,NA,2191277
2191277,camara,2019-02-19T00:00:00Z,5,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711929,2191277
2191277,camara,2019-02-20T00:00:00Z,11,Publicação inicial no DCD do dia 21/02/2019,PLEN,605,NA,NA,2191277
2191277,camara,2019-02-20T19:59:00Z,6,Despacho Chancelado,SGMGAB,180,NA,NA,2191277
2191277,camara,2019-02-20T19:59:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAD(SGM),1005,NA,NA,2191277
2191277,camara,2019-02-20T19:59:00Z,9,"Nos termos do parágrafo único do art. 105 do RICD, DEFIRO o pedido de desarquivamento das seguintes proposições: PL 1821/2003, PL 1981/2003, PL 2134/2003, PL 1591/2003, PL 2381/2003, PL 3640/2004, PL 4512/2004, PL 1298/2007, PL 4593/2004, PL 4954/2005, PRC 55/1995, PRC 156/1997, PRC 166/2001, PRC 251/2002, PRC 113/2003, PRC 134/2004, PRC 177/2004, PRC 240/2005, PRC 243/2005, PRC 244/2005, PRC 44/2007, PRC 53/2007, PRC 77/2007, PRC 138/2008, PL 6356/2005, PL 6504/2006, PL 6756/2006, PL 3018/2004, PL 3431/2004, PL 4014/2004, PL 4583/2004, PL 5325/2005, PL 5619/2005, PL 6605/2006, PL 6867/2006, PL 7122/2006, PL 7167/2006, PL 514/2007, PL 550/2007, PL 953/2007, PL 1052/2007, PL 2157/2007, PEC 56/2007, PEC 101/2007, PEC 23/2011, PL 2279/2007, PL 3854/2008, PL 3878/2008, PEC 318/2008, PL 3372/1997, PL 1970/2003, PL 3802/2004, PL 4229/2008, PL 2252/2007, PL 6725/2016, PL 5309/2009, PL 3559/2015, PL 5466/2009, PL 6060/2009, PL 6142/2009, PL 6104/2009, PL 6257/2009, PL 6518/2009, PL 5107/2016, PL 14/1999, PL 1417/2007, PL 6163/2016, PL 7190/2010, PL 2760/2011, PL 8331/2017, PL 3246/2015, PL 7720/2010, PL 3788/2008, PL 4358/2008, PL 5340/2009, PL 6099/2009, PL 474/2011, PL 876/2011, PL 1139/2011, PL 1613/2011, PL 7990/2010, PL 1609/2011, PL 2576/2011, PL 2731/2011, PL 4849/2012, PL 5116/2013, PL 6184/2013, PL 2062/2011, PEC 526/2010, PEC 573/2006, PEC 14/2007, PEC 266/2008, PEC 309/2008, PEC 529/2010, PL 353/2011, PL 2139/2011, PL 6784/2013, PL 2708/2007, PL 5003/2009, PL 5932/2009, PL 1186/2011, PL 3600/2012, PL 4799/2012, PL 4965/2013, PL 5610/2013, PL 5910/2013, PL 6087/2013, PL 6571/2013, PL 1585/2015, PL 1785/2015, PL 6781/2013, PL 425/2015, PL 884/2011, PL 1261/2011, PL 1770/2011, PL 2056/2011, PL 2411/2011, PL 5231/2013, PL 3452/2012, PL 3024/2008, PL 5431/2013, PL 6787/2013, PL 7133/2014, PRC 243/2014, PL 7824/2014, PL 191/2015, PL 1046/2015, PL 1231/2015, PL 6366/2016, PL 6709/2016, PL 9959/2018, PL 1343/2015, PL 2082/2015, PL 2395/2015, PL 2967/2015, PEC 59/1995, PEC 281/1995, PEC 365/1996, PEC 566/1997, PEC 95/1999, PEC 183/2003, PEC 307/2008, PEC 95/2011, PEC 186/2016, PEC 251/2016, PEC 289/2016, PEC 406/1996, PEC 374/2001, PEC 16/2007, PEC 288/2008, PEC 355/2013, PEC 147/2015, PL 3145/2015, PL 3266/2015, PL 3883/2015, PL 7811/2017, PL 4304/2016, PEC 187/2016, PEC 343/2017, PEC 231/2016, PL 5824/2016, PL 4264/2001, PL 5196/2001, PL 5208/2001, PL 5275/2001, PL 7299/2002, PL 5049/2009, PL 2293/2011, PL 749/2015, PL 6175/2013, PL 6126/2016, PL 9333/2017, PL 748/2015, PL 8882/2017, PL 6413/2016, PEC 317/2017, PL 7544/2017, PFC 134/2017, PL 1804/2015, PL 6793/2017, PL 8854/2017, PL 9048/2017, PL 8941/2017, PL 9398/2017, REC 284/2018 => PL 6142/2009, REC 285/2018 => PL 6356/2005, PL 9787/2018, PL 10634/2018, PL 10772/2018 e PL 10941/2018, . DECLARO PREJUDICADO o pedido de desarquivamento das seguintes proposições: PLP 19/2003, PLP 175/2004, PLP 319/2005, PLP 45/2007, PLP 89/2007, PLP 433/2008, PLP 197/2004, PLP 233/2005, PLP 322/2005, PLP 78/2007, PLP 135/2007, PLP 252/2007, PLP 564/2010, PLP 180/2012, PLP 339/2017, PLP 263/2007, PL 434/1999, PL 3099/2000, PL 5433/2001, PL 6472/2002, PL 3508/2004, PL 5620/2005, PL 584/2007, PL 3925/2008, PL 2340/2011, PL 3286/2012, PL 3420/2012, PL 4453/2012, PL 8073/2014, PL 3322/2015, PL 5020/2016, PL 11184/2018, PL 4778/2005, PL 6256/2005, PL 601/2007, PL 816/2007, PL 2642/2007, PL 6736/2010, PL 2580/2015, PL 3716/2015, PL 5689/2009, PL 10483/2018, PL 1866/1999, PL 3147/2000, PL 5293/2001, PL 7225/2014, PL 4802/2016, PL 10000/2018, PL 6213/2002, PL 5882/2005, PL 2697/2007, PL 7485/2014, PL 9771/2018, PL 10516/2018, PL 1714/2015, PL 8909/2017, PL 2598/2007, PL 3265/2008, PL 4474/2008, PL 6050/2009, PL 6103/2009, PL 6482/2009, PL 6550/2009, PL 2592/2011, PL 5449/2013, PL 8056/2014, PL 937/2015, PL 1129/2015, PL 7694/2010, PL 248/2011, PL 1963/2011, PL 4346/2012, PL 5577/2013, PL 5998/2013, PL 6029/2013, PL 1977/2015, PL 7988/2010, PL 326/2011, PL 3820/2012, PL 4616/2012, PL 7732/2017, PL 2146/2011, PL 4620/2012, PRC 150/2012, PRC 162/2013, PL 3670/2004, PL 1606/2007, PL 7321/2010, PL 5147/2016, PL 1125/2011, PL 7232/2014, PL 9156/2017, PL 1666/2015, PEC 295/2008, PEC 109/2011, PEC 437/2014, PEC 115/2015, PEC 121/2015, PEC 126/2015, PL 699/2011, PL 3880/2012, PL 1598/2015, PL 3287/2015, PL 3712/2015, PL 6633/2016, PL 568/2015, PL 1145/2015, PL 3872/2015, PL 4100/2015, PL 6263/2016, PL 8209/2017, PL 8704/2017, PL 9574/2018, PL 9946/2018, PL 2097/2011, PL 2542/2011, PL 8113/2014, PL 2717/2015, PL 3326/2015, PL 3907/2015, PL 3958/2015, PL 10507/2018, PL 3968/1997, PL 5298/2001, PL 6136/2002, PL 2290/2003, PL 3333/2004, PL 4811/2005, PL 5105/2005, PL 5831/2005, PL 5902/2005, PL 5943/2005, PL 6226/2005, PL 6231/2005, PL 752/2007, PL 793/2007, PL 860/2007, PL 1550/2007, PL 3829/2008, PL 7325/2010, PL 7833/2010, PL 1574/2011, PL 2082/2011, PL 2471/2011, PL 2939/2011, PL 3364/2012, PL 4556/2012, PL 7679/2014, PL 2436/2015, PL 7080/2017, PL 8469/2017, PL 5830/2005, PL 5148/2009, PL 5204/2009, PL 1290/2011, PL 1766/2011, PL 3526/2012, PL 4975/2013, PL 6039/2013, PL 6247/2013, PL 1004/2015, PL 1111/2015, PL 1608/2015, PL 3387/2015, PL 3773/2015, PL 3882/2015, PL 6181/2016, PL 9469/2018, PL 1051/2011, PL 400/2015, PL 2796/2015, PL 3974/2015, PL 4187/2015, PL 4276/2016, PL 4376/2016, PL 4482/2016, PL 4603/2016, PL 4686/2016, PL 4757/2016, PL 4771/2016, PL 4872/2016, PL 5047/2016, PL 6409/2016, PL 10757/2018, PL 879/2015, PL 1149/2015, PL 1995/2015, PL 3244/2015, PL 4926/2016, PL 4705/2016, PL 3965/2012, PL 4199/2012, PL 4997/2013, PL 5471/2013, PL 5534/2013, PL 5698/2013, PL 5902/2013, PL 6494/2013, PL 6687/2013, PL 6829/2013, PL 6928/2013, PL 7344/2014, PL 7788/2014, PL 2403/2015, PL 4743/2016, PL 5161/2016, PL 5640/2016, PL 8869/2017, PL 4294/2012, PL 6269/2013, PL 1466/2015, PL 1639/2015, PL 4871/2016, PL 6802/2017, PL 8787/2017, PL 11066/2018, PL 6385/2016, PL 7638/2017, PL 10557/2018, PL 10853/2018 e PL 11090/2018, haja vista a(s) proposição(ões) já se encontrar(em) desarquivada(s).Publique-se.",MESA,640,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1711929,2191277
2191277,camara,2019-02-20T19:59:00Z,7,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,NA,NA,2191277
