prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
2140116,camara,2017-06-01T10:13:00Z,1,"Apresentação do Requerimento n. 6649/2017, pela Comissão Parlamentar de Inquérito destinada a investigar fatos relativos à Fundação Nacional do Índio (FUNAI) e ao Instituto Nacional de Colonização e Reforma Agrária (INCRA) nos termos que especifica, que: ""Requer, quando da inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 215/2000, que as emendas de plenário anexas sejam apresentadas em nome da CPI FUNAI E INCRA 2"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1565709,2140116
2140116,camara,2017-06-01T10:13:00Z,2,Realizar o Encaminhamento para SGMGAB,SEPRO,910,NA,NA,2140116
2140116,camara,2017-06-02T12:03:00Z,3,Encaminhado à(ao) SGMGAB através da guia de Remessa (GR/SEPRO) nº 4421/2017.,SEPRO,180,NA,NA,2140116
2140116,camara,2017-06-12T00:00:00Z,4,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1568337,2140116
2140116,camara,2017-06-12T00:00:00Z,10,Publicação inicial no DCD do dia 13/06/2017,PLEN,605,NA,NA,2140116
2140116,camara,2017-06-12T00:00:00Z,11,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1568399,2140116
2140116,camara,2017-06-12T00:00:00Z,16,Realizar o Encaminhamento para CCP,MESA,910,NA,NA,2140116
2140116,camara,2017-06-12T14:32:00Z,7,Notificação à Sinopse de Despacho Chancelado,MESA,1005,NA,NA,2140116
2140116,camara,2017-06-12T14:32:00Z,5,Despacho Chancelado,SGMGAB,180,Aguardando Encaminhamento,NA,2140116
2140116,camara,2017-06-12T14:32:00Z,6,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,NA,NA,2140116
2140116,camara,2017-06-12T14:32:00Z,8,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2140116
2140116,camara,2017-06-12T16:56:00Z,12,Despacho Chancelado,SGMGAB,180,Aguardando Encaminhamento,NA,2140116
2140116,camara,2017-06-12T16:56:00Z,13,Encaminhamento de Chancela de Requerimento de Informações à SEPUB(SGM) para publicação.,MESA,604,NA,NA,2140116
2140116,camara,2017-06-12T16:57:00Z,14,"Devolva-se o Requerimento n. 6.649/2017 aos autores, nos termos do 137, § 1º, II, c, do RICD. Publique-se. Oficie-se.",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1568399,2140116
2140116,camara,2017-06-12T16:57:00Z,15,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,2140116
2140116,camara,2017-06-12T16:58:00Z,17,Encaminhado à(ao) CCP através da guia de Remessa (GR/MESA) nº 680/2017.,MESA,180,NA,NA,2140116
2140116,camara,2017-06-12T17:40:00Z,18,Recebimento pela CCP.,CCP,500,Tramitação do Requerimento Finalizada,NA,2140116
2140116,camara,2017-08-02T10:55:00Z,19,"Apresentação da Reclamação n. 8/2017, pelos Deputados Nilto Tatto (PT-SP) e outros, que: ""Reclamação, com base nos artigos 37 da Constituição Federal e do Regimento Interno desta Casa, para contestar a produção de efeitos do relatório aprovado pela Comissão Parlamentar de Inquérito Funai e Incra 2 (CPI - Funai e Incra 2), antes de sua publicação no Diário da Câmara dos Deputados"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1583700,2140116
2140116,camara,2017-08-08T00:00:00Z,20,"Indeferida a Reclamação n. 8/2017, conforme despacho do seguinte teor: ""Indefiro a Reclamação, porque inexiste regra regimental que condicione a validade ou a eficácia dos atos de apresentação de proposições pelas Comissões Parlamentares de Inquérito à publicação dos respectivos relatórios finais no Diário da Câmara dos Deputados. Publique-se. Oficie-se. Arquive-se.""",MESA,203,NA,NA,2140116
