2212109,camara,2019-07-12T12:43:00Z,1,"Apresentação do Requerimento n. 1960/2019, pelo Deputado Afonso Motta (PDT/RS), que ""Requer a prorrogação de prazo para apresentação de emendas na Comissão Especial da PEC 45-19 (Reforma Tributária)"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1778688,2212109
2212109,camara,2019-07-12T12:43:00Z,2,Realizar o Encaminhamento para SGMGAB,SEPRO,910,NA,NA,2212109
2212109,camara,2019-07-15T10:54:00Z,3,Encaminhado à(ao) SGMGAB através da guia de Remessa (GR/SEPRO) nº 1027/2019.,SEPRO,180,NA,NA,2212109
