CdProposition,NumberItemProposition,Distance
2204580,7,0.0224878697669473
2204580,10,0.023931088818579322
2204580,11,0.02660660331961348
2204580,16,0.027511568183910557
2204580,17,0.02162423248450033
2204580,18,0.021702809966147804
2204580,19,0.020150121685161792
2204580,20,0.023753902834446287
2204580,21,0.02337690161398584
2204580,22,0.01883147472158538
2204580,23,0.02264786611516306
2204580,25,0.022745653628807736
2204580,26,0.023158364707851972
2204580,27,0.02149315843199895
2204580,28,0.02040716262500756
2204580,29,0.02099080454629524
2204580,30,0.022688332804934857
2204580,34,0.020777560741603016
2204580,35,0.02015339132768947
2204580,39,0.0213153671484312
2204580,40,0.01979095709104847
2204580,41,0.024432548101133413
2204580,42,0.021037801651313054
2204580,44,0.022179427526013252
2204580,45,0.02386386882689049
2204580,46,0.02507418721817602
2204580,47,0.022567902402530267
2204580,48,0.023392618445542128
2204580,49,0.025201671617244552
2204580,50,0.020179112332734526
2204580,51,0.01881687201371965
2204580,52,0.02237136787735583
2204580,53,0.02592320135468231
2204580,54,0.0228723915037411
2204580,55,0.019940064401352688
2204580,57,0.02336956739428255
2204580,58,0.02208840112488126
2204580,62,0.020770196554433264
2204580,63,0.020839639947158733
2204580,66,0.023204650082558054
2204580,69,0.022312704831918953
2204580,71,0.02153792183735291
2204580,72,0.02310431192246632
2204580,74,0.021523933064815776
2204580,75,0.023743431082261846
2204580,77,0.020022029892404845
2204580,78,0.020016570105477204
2204580,80,0.02296131258700879
2204580,82,0.02239735421431121
2204580,84,0.019477729706113167
2204580,86,0.026946920372924798
2204580,87,0.021728111317473615
2204580,88,0.02192669036896629
2204580,89,0.023986794290476652
2204580,90,0.022732363372605785
2204580,91,0.022278965162801246
2204580,92,0.019641993511606105
2204580,93,0.024144561765316618
2204580,95,0.022596570486342074
2204580,96,0.02135169736038508
2204580,97,0.022841661386992965
2204580,98,0.023677207156711927
2204580,100,0.02354999686371854
2204580,101,0.02417754420172689
2204580,102,0.019761614870361117
2204580,104,0.021028813808549828
2204580,105,0.024106298817082643
2204580,106,0.023647886289069064
2204580,107,0.021017736098607832
2204580,108,0.022935813405456865
2204580,110,0.021604375707394163
2204580,111,0.020667771066982504
2204580,113,0.020042150540797565
2204580,114,0.022205032803578384
2204580,115,0.022342946694186128
2204580,118,0.02051282093381755
2204580,119,0.019180667281407247
2204580,121,0.0173435771272862
2204580,122,0.022037159077528852
2204580,123,0.019895055829015806
2204580,125,0.022672114301995335
2204580,126,0.021113471096914943
2204580,127,0.021554102808725224
2204580,130,0.025515993403425148
2204580,131,0.02484419997058511
2204580,132,0.022090602058170417
2204580,134,0.02421761876330569
