CdProposition,NumberItemProposition,Distance
2204957,7,21.59025232419883
2204957,10,22.06978131953018
2204957,11,24.283016004948895
2204957,16,27.913015633271716
2204957,17,21.289495561593117
2204957,18,20.187662042701508
2204957,19,20.88468084420036
2204957,20,23.519806290538746
2204957,21,23.197786596973465
2204957,22,19.628571260713237
2204957,23,22.77470672132038
2204957,25,22.88560161874058
2204957,26,22.998615816442467
2204957,27,22.083537926057943
2204957,28,21.311822087768327
2204957,29,20.860108325225177
2204957,30,22.47068646401607
2204957,34,21.134689069829513
2204957,35,18.59012468588481
2204957,39,22.568667919941593
2204957,40,19.231429211168148
2204957,41,23.848822197600814
2204957,42,20.96817814986894
2204957,44,21.66232598859412
2204957,45,22.647889892835455
2204957,46,25.361213919750647
2204957,47,22.56973316571216
2204957,48,21.985657212414285
2204957,49,24.717805592220383
2204957,50,20.09837905957218
2204957,51,18.092363027577527
2204957,52,21.727402745971105
2204957,53,24.593266982317086
2204957,54,22.808187744040367
2204957,55,19.851047537025817
2204957,57,23.0318859108994
2204957,58,21.849130133735276
2204957,62,21.26109396262385
2204957,63,21.17527055428868
2204957,66,23.29166758966715
2204957,69,22.353533819902474
2204957,71,22.916292367596196
2204957,72,24.185711047805228
2204957,74,21.661186772080672
2204957,75,24.143494968350108
2204957,77,18.331747733966207
2204957,78,18.768148513610544
2204957,80,22.54128826295761
2204957,82,22.735919981003583
2204957,84,20.49500380932112
2204957,86,26.190599260331346
2204957,87,21.776408043515616
2204957,88,22.268675534647404
2204957,89,24.180825355489198
2204957,90,22.932356284685977
2204957,91,21.010052819324073
2204957,92,19.566215488115095
2204957,93,23.12331429249186
2204957,95,22.56390494349999
2204957,96,20.375297004045258
2204957,97,23.161497779756324
2204957,98,24.526296890024497
2204957,100,23.340067233828112
2204957,101,23.86587862693443
2204957,102,20.337739681489673
2204957,104,20.88564096945712
2204957,105,24.115454189068362
2204957,106,23.929997177755634
2204957,107,21.17652547757493
2204957,108,23.17773179082265
2204957,110,22.54477521012925
2204957,111,20.15995278956868
2204957,113,21.273568473871318
2204957,114,21.395412833843583
2204957,115,22.605133802172258
2204957,118,22.14446936612657
2204957,119,20.409984575073633
2204957,121,17.79789647869413
2204957,122,22.462895443286637
2204957,123,20.73460912195025
2204957,125,23.692794226664887
2204957,126,20.452673155547952
2204957,127,21.589285115702783
2204957,130,24.71061840209033
2204957,131,25.015642485677308
2204957,132,22.553582859358315
2204957,134,22.978721120764153
2204957,135,23.54572618371176
2204957,136,19.728731255098218
2204957,137,20.215212889827033
2204957,139,21.662921835530796
2204957,140,21.105688477847096
2204957,141,21.177457094897658
2204957,142,21.79366198764092
2204957,143,19.094946109772543
2204957,145,24.22301165637636
2204957,146,21.028641399752157
2204957,147,22.516586860116618
2204957,148,22.740808441074275
2204957,149,23.782796123885802
2204957,150,24.91903810484141
2204957,151,22.687389886141272
2204957,152,24.178161112464288
2204957,153,20.369924692569086
2204957,156,22.756599004270978
2204957,157,21.82672428618818
2204957,158,20.89425518294652
2204957,159,24.131287048907044
2204957,160,22.978721120764153
2204957,161,23.90699706959251
2204957,162,22.778100103964206
2204957,163,23.974578538421536
2204957,164,20.4188199662667
2204957,166,22.515793725929473
2204957,167,21.444697643719227
2204957,168,23.55497038261495
2204957,169,19.7786914312068
2204957,170,21.37069077531216
2204957,171,23.23734365345661
2204957,172,21.246905888472995
2204957,173,23.23734365345661
2204957,176,24.268599536969415
2204957,177,23.160827388914914
2204957,178,21.085324074121853
2204957,179,21.612793598354187
2204957,181,22.978721120764153
2204957,182,21.949504238403794
2204957,183,21.802998798610254
2204957,186,21.0581870696467
2204957,187,20.284988731646397
2204957,188,21.75891763479923
2204957,189,20.19682307673006
2204957,190,19.805163068837455
2204957,191,22.25426756362701
2204957,193,22.758193375320797
2204957,194,18.367959792880708
2204957,195,22.292035846293533
2204957,196,21.551879665670356
2204957,197,19.870436242209266
2204957,201,21.809304822341243
2204957,202,22.2824429340526
2204957,203,22.36132916166442
2204957,204,20.483382504244446
