id_emenda,num_linha_proposicao,Distance
7721359,9,19.23045484646246
7721359,11,21.18695425156993
7721359,17,20.286774080633897
7721359,27,22.316473282214925
7721359,35,20.922546355680936
7721359,53,19.79429822145829
7721359,55,20.163097288079236
7721359,65,20.286774080633897
7721359,67,19.772445800446377
7721359,79,22.494241167684113
7721359,81,22.56806056200235
7721359,85,21.05883677654274
7721359,87,19.39493238766214
7721359,89,19.58113615671417
7721359,101,23.936851295647827
7721359,103,22.33502062925659
7721359,107,22.506141471609446
7721359,109,19.604274699997625
7721359,111,21.044662292639337
7721359,113,20.286774080633897
7721359,121,19.857435329428334
7721359,125,21.79613637506167
7721359,127,19.944935785402574
7721359,129,20.38322096059754
7721359,131,20.439432262829495
7721359,133,20.56551588176527
7721359,135,20.286774080633897
7721359,143,24.57395594249475
7721359,145,20.29003499081581
7721359,147,20.64052908401492
7721359,149,20.096946771839065
7721359,151,21.580866049652087
7721359,153,21.34474755122787
7721359,155,20.286774080633897
7721359,163,21.996595891804493
7721359,165,20.637091091718993
7721359,167,19.250326901682826
7721359,182,18.880345966019078
7721359,186,20.286774080633897
7721359,194,23.156891931675666
7721359,200,21.73539313842937
7721359,202,23.08072989774022
7721359,206,20.92921120582478
7721359,214,22.750854705184267
7721359,216,21.497054359568228
7721359,218,21.022744509414007
7721359,220,20.226226406861915
7721359,222,22.470910930794872
7721359,230,20.286774080633897
7721359,238,22.172039985442346
7721359,240,20.473494914018055
7721359,242,20.843210962487102
7721359,244,24.828126704786836
7721359,246,21.47190921462553
7721359,248,22.569865958515532
7721359,250,20.45761156566144
7721359,252,20.161185139272682
7721359,254,20.402082971970263
7721359,256,20.375543115539347
7721359,258,23.8524015960592
7721359,262,20.286774080633897
7721359,270,22.599417287758595
7721359,272,20.556141309923134
7721359,276,22.57297022883561
7721359,278,20.185381302605258
7721359,280,23.9954110484881
7721359,282,22.16959925016767
7721359,284,21.282106027330325
7721359,286,20.286774080633897
7721359,294,20.657426074039968
7721359,300,22.155319081468956
7721359,302,21.5788727400182
7721359,304,21.50656549333153
7721359,306,22.715634367173383
7721359,308,21.479217938527896
7721359,310,22.44615148626922
7721359,312,21.087815112175647
7721359,314,17.649817111018134
7721359,316,20.286774080633897
7721359,324,22.97341216711886
7721359,328,21.941643021013977
7721359,332,20.789726111929188
7721359,334,19.0278185847707
7721359,336,19.43826526622442
7721359,338,20.878097077138797
7721359,340,18.903189418595627
7721359,342,20.284062276756043
7721359,344,20.286774080633897
7721359,354,21.87990705950445
7721359,356,20.186661784959032
7721359,358,20.630208397444996
7721359,362,21.298734633787628
7721359,364,20.72146328250269
7721359,366,21.83194946241418
7721359,368,18.646867056707283
7721359,370,20.526756457993375
7721359,374,20.286774080633897
7721359,382,21.119917922830087
7721359,384,18.827135348891204
7721359,388,22.296451855667083
7721359,390,20.37472215440178
7721359,392,20.66968706694883
7721359,394,20.588153569442063
7721359,400,22.859441230213676
7721359,402,21.116353407863254
7721359,406,20.286774080633897
7721359,414,23.647646221158137
7721359,416,20.031148034735367
7721359,418,21.020869979262677
7721359,420,23.1060664911893
7721359,422,20.47920092225355
7721359,424,21.331636894187678
7721359,426,19.63797421698311
7721359,428,21.36633307749934
7721359,430,20.22681982503397
7721359,432,20.650321847767984
7721359,434,20.355812211573017
7721359,438,20.286774080633897
7721359,450,20.89376431583025
7721359,452,21.083750542413192
7721359,456,24.411605600864938
7721359,458,19.754307807238373
7721359,460,24.16922775920248
7721359,462,19.74833857158289
7721359,464,21.625329354569864
7721359,466,21.490208534448637
7721359,468,22.097619538683237
7721359,470,21.77270851355558
7721359,474,20.286774080633897
7721359,493,20.99787425074168
7721359,495,19.028145790115797
7721359,497,21.103179272808745
7721359,499,23.585860779755563
7721359,501,19.975831290492177
7721359,503,23.011271275303635
7721359,505,22.75999114371224
7721359,507,24.537420263174802
7721359,509,23.95083744904322
7721359,513,20.50490680362505
7721359,517,20.286774080633897
7721359,531,20.231345785370777
7721359,533,20.04215323818086
7721359,535,19.283620525879243
7721359,537,21.048506530967767
7721359,539,19.966003939597126
7721359,541,21.581230122412997
7721359,543,18.504410537537616
7721359,545,20.286774080633897
7721359,553,20.43078219512325
7721359,555,23.639769315998254
7721359,557,19.370961956112993
7721359,559,21.629142039930258
7721359,561,22.107876723089824
7721359,563,19.4581097678111
7721359,565,22.53621139128346
7721359,567,20.660346197388883
7721359,569,19.75277919868916
7721359,571,20.286774080633897
7721359,579,22.49461134461055
7721359,581,20.51754390955044
7721359,583,19.311728903305184
7721359,585,21.25581554643152
7721359,587,21.07635367636365
7721359,589,18.941567289003306
7721359,591,21.074568205343077
7721359,593,21.135567470725736
7721359,595,19.55419062182616
7721359,599,20.286774080633897
7721359,607,22.31804640762478
7721359,609,22.72727058206364
7721359,611,19.754982330546387
7721359,623,20.45470342818927
7721359,625,23.677294807759527
7721359,627,22.836748322939705
7721359,629,20.207424020552423
7721359,631,18.672316062777195
7721359,633,21.374151215429116
7721359,637,20.286774080633897
7721359,651,20.1242770424987
7721359,653,21.720326598165357
7721359,655,21.691642763922033
7721359,657,20.913466170407975
7721359,659,19.574966427567738
7721359,661,19.59713131560118
7721359,663,22.08351369258937
7721359,665,26.59650549271828
7721359,667,23.681652270117514
7721359,669,21.77917245599286
7721359,671,22.18598872611064
7721359,673,25.221855069996337
7721359,677,20.286774080633897
7721359,685,22.741853388777304
7721359,687,21.49655738312101
7721359,689,20.474995954492755
7721359,701,19.621655212216186
7721359,703,20.956559821452043
7721359,705,20.163835186941256
7721359,707,20.905794103463226
7721359,709,20.55888702559866
7721359,713,20.286774080633897
7721359,721,21.882590085793183
7721359,725,19.968855453515193
7721359,727,20.64406667791668
7721359,731,22.184407738156647
7721359,733,20.580565769458516
7721359,735,17.619948986846516
7721359,737,21.129892024334026
7721359,750,22.827452354016426
7721359,752,20.286774080633897
7721359,760,21.019846658168834
7721359,762,22.007431889660037
7721359,764,20.96330254435789
7721359,766,19.66762765857966
7721359,768,19.289094996344843
7721359,770,19.600160932863044
7721359,772,20.509941295240534
7721359,774,21.894560799211444
7721359,776,17.986665560871216
7721359,778,20.286774080633897
7721359,786,22.201796669803826
7721359,788,21.475509118852298
7721359,790,22.314572168121938
7721359,792,23.197534535983134
7721359,796,21.845659744640727
7721359,798,21.114569722973524
7721359,800,19.77337348066593
7721359,802,22.067138036492796
7721359,804,18.601937424163186
7721359,806,17.852324365018486
7721359,810,20.286774080633897
7721359,822,20.673923049096004
7721359,824,23.691221939718872
7721359,828,19.24828697219934
7721359,830,22.922185823423426
7721359,832,19.73501533678757
7721359,834,21.74141566352627
7721359,836,20.16984091356342
7721359,840,20.286774080633897
7721359,848,20.92379994599498
7721359,860,21.117957282111266
7721359,862,22.036278510194435
7721359,864,19.99515117131539
7721359,866,21.957715487409047
7721359,868,21.512734420194086
7721359,870,21.313323299803365
7721359,878,20.286774080633897
7721359,892,22.226529888539282
7721359,894,30.16842752774873
7721359,896,22.261970900208507
7721359,898,21.350460330343008
7721359,900,21.644526420782043
7721359,902,21.268068768623124
7721359,904,19.78641141411745
7721359,908,20.286774080633897
7721359,916,19.47872996242129
7721359,918,20.85711880207505
7721359,920,23.887944021515555
7721359,924,21.03513216317597
7721359,926,22.79855031921433
