id_emenda,num_linha_proposicao,Distance
2115825,0,25.343977824989597
2115825,16,20.911401868018807
2115825,26,17.82002734252727
2115825,30,19.097291398766068
2115825,32,22.549879412137834
2115825,34,20.608161953222087
2115825,36,21.10218398899381
2115825,38,22.417801683562367
2115825,40,20.697748788726468
2115825,42,18.034749121399344
2115825,44,18.179316724970345
2115825,46,18.678051034672635
2115825,48,19.72689499901495
2115825,50,18.32600163128036
2115825,54,18.477261204003998
2115825,56,20.87208119983759
2115825,58,18.851952975224716
2115825,60,19.50672300953788
2115825,62,20.768248601564316
2115825,64,21.063815832180815
2115825,66,19.894273050901084
2115825,68,20.292809098863277
2115825,70,20.789879407721845
2115825,74,18.110911310331804
2115825,76,19.882779416872143
2115825,80,19.490218399954117
2115825,82,17.81401602950158
2115825,84,19.492254052598014
2115825,88,18.511141745925734
2115825,90,18.919941228053283
2115825,92,20.462409223292717
2115825,96,18.82711740024099
2115825,98,20.766820393952532
2115825,100,22.27574054858225
2115825,102,19.71031567192027
2115825,104,19.510132157803422
2115825,106,21.92293957842509
2115825,108,19.45092067900565
2115825,110,18.84514254790277
2115825,112,21.58727231143413
2115825,116,19.080516016073492
2115825,118,22.47698556364668
2115825,122,19.478922102279224
2115825,124,18.945009659100307
2115825,126,21.843868331849887
2115825,128,18.876391216307475
2115825,132,16.8924098923905
2115825,136,20.445349515872696
2112571,0,24.934103234816718
2112571,16,20.893996668288704
2112571,26,18.23613065026259
2112571,30,19.605152518713037
2112571,32,22.481004075840097
2112571,34,20.535120919963102
2112571,36,20.821331296207934
2112571,38,22.477008257176802
2112571,40,20.479075311674745
2112571,42,18.24263934500635
2112571,44,18.515246790607712
2112571,46,19.017380324032374
2112571,48,19.875460459208057
2112571,50,19.001526138639743
2112571,54,18.40671083105745
2112571,56,21.14711032684196
2112571,58,18.721960877572606
2112571,60,19.501454548879526
2112571,62,20.75763637629036
2112571,64,20.797929591904712
2112571,66,20.058502501283378
2112571,68,20.465380096515826
2112571,70,20.732354638627918
2112571,74,18.205036578981556
2112571,76,19.876712787754048
2112571,80,19.687158611094254
2112571,82,17.712073661012262
2112571,84,19.32822979218209
2112571,88,18.826611167831963
2112571,90,19.01194133511957
2112571,92,20.251286588265557
2112571,96,18.97862714142302
2112571,98,20.68636426301194
2112571,100,22.246965569876327
2112571,102,19.724862832304296
2112571,104,19.418163756995238
2112571,106,21.747164717943182
2112571,108,19.432957306634464
2112571,110,18.737726062957137
2112571,112,21.439065473185515
2112571,116,19.151416725461104
2112571,118,22.40376244732199
2112571,122,19.56950168856679
2112571,124,19.2163456991553
2112571,126,21.688799967711073
2112571,128,18.738409148591554
2112571,132,17.343879014835633
2112571,136,20.44941804437132
2112570,0,25.343977824989597
2112570,16,20.911401868018807
2112570,26,17.82002734252727
2112570,30,19.097291398766068
2112570,32,22.549879412137834
2112570,34,20.608161953222087
2112570,36,21.10218398899381
2112570,38,22.417801683562367
2112570,40,20.697748788726468
2112570,42,18.034749121399344
2112570,44,18.179316724970345
2112570,46,18.678051034672635
2112570,48,19.72689499901495
2112570,50,18.32600163128036
2112570,54,18.477261204003998
2112570,56,20.87208119983759
2112570,58,18.851952975224716
2112570,60,19.50672300953788
2112570,62,20.768248601564316
2112570,64,21.063815832180815
2112570,66,19.894273050901084
2112570,68,20.292809098863277
2112570,70,20.789879407721845
2112570,74,18.110911310331804
2112570,76,19.882779416872143
2112570,80,19.490218399954117
2112570,82,17.81401602950158
2112570,84,19.492254052598014
2112570,88,18.511141745925734
2112570,90,18.919941228053283
2112570,92,20.462409223292717
2112570,96,18.82711740024099
2112570,98,20.766820393952532
2112570,100,22.27574054858225
2112570,102,19.71031567192027
2112570,104,19.510132157803422
2112570,106,21.92293957842509
2112570,108,19.45092067900565
2112570,110,18.84514254790277
2112570,112,21.58727231143413
2112570,116,19.080516016073492
2112570,118,22.47698556364668
2112570,122,19.478922102279224
2112570,124,18.945009659100307
2112570,126,21.843868331849887
2112570,128,18.876391216307475
2112570,132,16.8924098923905
2112570,136,20.445349515872696
