id_emenda,num_linha_proposicao,Distance
4594449,2,22.350890930623233
4594449,6,11.818417491293816
4594449,10,14.46795559196391
4594449,12,20.783881187766774
4594449,20,24.709623762400913
4594449,22,22.27955754742154
4594449,24,24.17480569604527
4594449,28,20.16926134088705
4594449,30,18.38314526244972
4594449,38,19.554099483349127
4594449,40,21.479421379388864
4594449,42,20.234344147628555
4594449,44,19.569576944788782
4594449,46,17.548765627265265
4594449,48,22.890004782112296
4594449,50,19.103431420384638
4594449,60,17.567305675013
4594449,62,17.198774971117324
4594449,64,19.28711499891238
4594449,72,17.279026164331196
4594449,74,19.0937176668867
4594449,76,21.45832365331287
4594449,78,18.882786356308944
4594449,80,21.438045969108714
4594449,88,21.41890226284725
4594449,90,17.439315705692447
4594449,92,18.72719116959201
4594449,94,21.05402338867487
4594449,96,15.564088044436398
4594449,98,18.90977508316834
4594449,100,22.4424892972442
4594449,102,17.87687814333365
4594449,104,19.032825387666936
4594449,106,19.35036680738073
4594449,116,21.573587039254253
4594449,118,20.593504889210745
4594449,120,20.981477182952297
4594449,122,20.914714128796547
4594449,124,19.449328552571444
4594449,128,20.2817257902372
4594449,134,21.223107900778203
4594449,136,22.12706005375608
4594449,140,18.806665185274763
4594449,144,19.660223468016135
4594449,150,20.2413019865914
4594449,152,22.525312422196542
4594449,154,18.6984440681592
4594449,160,19.40900571244336
4594449,162,22.35338868120847
4594449,164,15.868443916589998
4594449,166,20.46876235334631
4594449,168,18.499318559091307
4594449,170,19.86543730039461
4594449,172,20.23816932276188
4594449,174,26.18761849958585
4594449,182,20.682944188248644
4594449,194,21.67583317349104
4594449,196,22.24394481262645
4594449,198,21.64752780302073
4594449,200,19.138567928955872
4594449,204,16.675577666856597
4594449,206,16.045534085682448
4594449,214,20.52461014943126
4594449,216,20.394587388560883
4594449,218,17.77974157247354
4594449,222,16.862380512647185
4594449,224,18.740652138687448
4594449,226,20.007979774034194
4594449,228,18.26063752442755
4594449,232,24.768536293750728
4594449,238,21.228005521521997
4594449,240,17.70241193591133
4594449,242,15.20788239553706
4594449,244,18.128909618321728
4594449,246,18.6198134930022
4594449,248,18.169402337765764
4594449,250,18.414942715612565
4594449,252,17.970141661475775
4594449,254,22.61021867776459
4594449,256,18.010025326201827
4594449,262,24.154487874078203
