id_emenda,num_linha_proposicao,Distance
7910540,9,0.05373005317372068
7910540,11,0.052432688975489666
7910540,13,0.052809732830514815
7910540,15,0.0564269044902094
7910540,31,0.05251245458490151
7910540,37,0.0564269044902094
7910540,41,0.07721424581419943
7910540,43,0.05542414704738422
7910540,45,0.04188147573605015
7910540,47,0.06104132484871528
7910540,49,0.05582180710771307
7910540,51,0.06216848326522989
7910540,53,0.04342981967357982
7910540,61,0.058840548575204175
7910540,67,0.04366811904613197
7910540,69,0.05009007280283494
7910540,71,0.05488339122141786
7910540,73,0.051782041241836656
7910540,75,0.052042879466378644
7910540,77,0.05251245458490151
7910540,79,0.06819585359805655
7910540,87,0.05115870189232275
7910540,89,0.053784573971798755
7910540,93,0.048661195780781236
7910540,95,0.053098525282280866
7910540,97,0.060589925901363646
7910540,99,0.06518478471560528
7910540,101,0.05848978860118007
7910540,103,0.058634087705011946
7910540,105,0.06160983830254125
7910540,107,0.05275116179731406
7910540,109,0.05131553231525668
7910540,113,0.05251245458490151
7910540,115,0.06706718189230579
7910540,117,0.05979231200419462
7910540,119,0.05244544130742263
7910540,121,0.05431027934936473
7910540,123,0.0547812699006861
7910540,125,0.05593370674151596
7910540,127,0.059612066171229536
7910540,129,0.05931756094532516
7910540,131,0.05841434183385872
7910540,133,0.04738842327700562
7910540,135,0.0536927230160432
7910540,137,0.05449166057759855
7910540,139,0.05662587746761727
7910540,141,0.06163387525868179
7910540,145,0.05251245458490151
7910540,147,0.05309681048054914
7910540,151,0.055112911130832686
7910540,153,0.05779858393009603
7910540,155,0.055431588770883694
7910540,163,0.054793821161545256
7910540,165,0.05652539761318291
7910540,167,0.05346404657171568
7910540,169,0.05054544715964937
7910540,173,0.0549828726860683
7910540,181,0.05306516200882953
7910540,185,0.05251245458490151
7910540,187,0.05246716840289491
7910540,189,0.055154422771042946
7910540,191,0.05480598274707367
7910540,193,0.05392411374917679
7910540,195,0.05345150105007909
7910540,197,0.054630418104672215
7910540,199,0.052430561812734595
7910540,201,0.05658406263623667
7910540,203,0.05875448204298135
7910540,205,0.06398635322263468
7910540,207,0.05948853985294695
7910540,209,0.05745594168810501
7910540,211,0.06271547362993155
7910540,215,0.05065528501515397
7910540,217,0.0615183895130044
7910540,221,0.05251245458490151
7910540,223,0.04931979849205429
7910540,225,0.051601120181569926
7910540,227,0.0582907850514392
7910540,229,0.06294985328449981
7910540,231,0.056035750239676885
7910540,233,0.0538353311702337
7910540,235,0.05323183837419621
7910540,237,0.05199606420089101
7910540,239,0.05709010401644261
7910540,241,0.061858182743887186
7910540,243,0.05322348845164181
7910540,245,0.05936387498082844
7910540,247,0.05806845017760333
7910540,251,0.06257559349063388
7910540,253,0.05251245458490151
7910540,255,0.05843380097078848
7910540,257,0.055526129962571225
7910540,259,0.047435296077065967
7910540,261,0.04872400215467851
7910540,263,0.05672368667047012
7910540,267,0.05503402482936736
7910540,269,0.05521190588181841
7910540,271,0.05443929657938602
7910540,273,0.0593015788388157
7910540,277,0.05703258286279516
7910540,279,0.052039069284061525
7910540,283,0.05464603706660894
7910540,285,0.05198752595190296
7910540,287,0.05251245458490151
7910540,289,0.06808978382217255
7910540,295,0.048152937463512555
7910540,297,0.04899528597685909
7910540,301,0.05830443348774928
7910540,303,0.06300070073523205
7910540,305,0.05011777553397781
7910540,307,0.05166329854393001
7910540,309,0.05590938265351975
7910540,311,0.049972823680048795
7910540,313,0.053306793754518335
7910540,315,0.05203870882107561
7910540,317,0.05145370740890345
7910540,319,0.05229260426735113
7910540,321,0.054880672201168684
7910540,323,0.05251245458490151
7910540,325,0.06031907928490002
7910540,327,0.05958445218770211
7910540,329,0.05432395241769383
7910540,331,0.058732235767027116
7910540,333,0.0563819465571494
7910540,335,0.053311273916281966
7910540,337,0.05146278447256997
7910540,343,0.05362911964532481
7910540,345,0.056937332650210594
7910540,347,0.05224511959423202
7910540,349,0.05042142255918664
7910540,351,0.05251245458490151
7910540,355,0.05507626565516478
7910540,357,0.054971242671964654
7910540,359,0.05624799461559024
7910540,361,0.061213313088557084
7910540,363,0.05547708779184394
7910540,365,0.055586582800257384
7910540,367,0.05603253094450236
7910540,369,0.0519453280107822
7910540,371,0.04994854424506344
7910540,373,0.049707213760623835
7910540,375,0.057595701410969063
7910540,377,0.05514993700165274
7910540,381,0.05251245458490151
7910540,383,0.06112658559333634
7910540,385,0.06369732739347254
7910540,387,0.06112694417432484
7910540,389,0.05377859126008396
7910540,391,0.050843676521337255
7910540,393,0.05156661243987458
7910540,395,0.05147439867200719
7910540,401,0.05729478068614225
7910540,409,0.05666828990336075
7910540,413,0.05370912292569459
7910540,415,0.05240108514838383
7910540,417,0.0576122002672632
7910540,419,0.05251245458490151
7910540,421,0.052665231919046415
7910540,423,0.05760289904394625
7910540,425,0.05775261267490849
7910540,427,0.053660021267475475
7910540,429,0.059126762412937836
7910540,433,0.05698069237151643
7910540,435,0.05762029465006458
7910540,441,0.06136770333504281
7910540,443,0.06066383054888974
