,comparacao,distancia
105,2172554_2120019_emenda_na_comissao_jus.txt_134,0.0
106,2172554_2120019_emenda_na_comissao_jus.txt_135,0.0
107,2172554_2120019_emenda_na_comissao_jus.txt_136,0.0
108,2172554_2120019_emenda_na_comissao_jus.txt_137,0.0
109,2172554_2120019_emenda_na_comissao_jus.txt_138,0.0
110,2172554_2120019_emenda_na_comissao_jus.txt_139,0.0
111,2172554_2120019_emenda_na_comissao_jus.txt_140,0.0
112,2172554_2120019_emenda_na_comissao_jus.txt_141,0.0
113,2172554_2120019_emenda_na_comissao_jus.txt_142,0.0
114,2172554_2120019_emenda_na_comissao_jus.txt_143,0.0
115,2172554_2120019_emenda_na_comissao_jus.txt_144,0.0
116,2172554_2120019_emenda_na_comissao_jus.txt_145,0.0
117,2172554_2120019_emenda_na_comissao_jus.txt_146,0.0
118,2172554_2120019_emenda_na_comissao_jus.txt_147,0.0
119,2172554_2120019_emenda_na_comissao_jus.txt_148,0.0
120,2172554_2120019_emenda_na_comissao_jus.txt_149,0.0
121,2172554_2120019_emenda_na_comissao_jus.txt_150,0.0
122,2172554_2120019_emenda_na_comissao_jus.txt_151,0.0
123,2172554_2120019_emenda_na_comissao_jus.txt_152,0.0
124,2172554_2120019_emenda_na_comissao_jus.txt_153,nan
125,2172554_2120019_emenda_na_comissao_jus.txt_154,0.0
126,2172554_2120019_emenda_na_comissao_jus.txt_155,0.0
127,2172554_2120019_emenda_na_comissao_jus.txt_156,0.0
128,2172554_2120019_emenda_na_comissao_jus.txt_157,0.0
129,2172554_2120019_emenda_na_comissao_jus.txt_158,0.0
130,2172554_2120019_emenda_na_comissao_jus.txt_160,0.0
131,2172554_2120019_emenda_na_comissao_jus.txt_162,0.0
132,2172554_2120019_emenda_na_comissao_jus.txt_163,0.0
133,2172554_2120019_emenda_na_comissao_jus.txt_165,0.0
134,2172554_2120019_emenda_na_comissao_jus.txt_166,0.0
135,2172554_2120019_emenda_na_comissao_jus.txt_167,0.0
136,2172554_2120019_emenda_na_comissao_jus.txt_169,0.0
137,2172554_2120019_emenda_na_comissao_jus.txt_170,0.0
138,2172554_2120019_emenda_na_comissao_jus.txt_171,0.0
139,2172554_2120019_emenda_na_comissao_jus.txt_173,0.0
140,2172554_2120019_emenda_na_comissao_jus.txt_174,0.0
141,2172554_2120019_emenda_na_comissao_jus.txt_175,0.0
142,2172554_2120019_emenda_na_comissao_jus.txt_176,0.0
143,2172554_2120019_emenda_na_comissao_jus.txt_181,0.0
144,2172554_2120019_emenda_na_comissao_jus.txt_182,0.0
145,2172554_2120019_emenda_na_comissao_jus.txt_183,0.0
146,2172554_2120019_emenda_na_comissao_jus.txt_184,0.0
147,2172554_2120019_emenda_na_comissao_jus.txt_185,0.0
148,2172554_2120019_emenda_na_comissao_jus.txt_186,0.0
149,2172554_2120019_emenda_na_comissao_jus.txt_187,0.0
150,2172554_2120019_emenda_na_comissao_jus.txt_188,0.0
151,2172554_2120019_emenda_na_comissao_jus.txt_189,0.0
152,2172554_2120019_emenda_na_comissao_jus.txt_190,0.0
153,2172554_2120019_emenda_na_comissao_jus.txt_191,0.0
154,2172554_2120019_emenda_na_comissao_jus.txt_192,0.0
155,2172554_2120019_emenda_na_comissao_jus.txt_193,0.0
156,2172554_2120019_emenda_na_comissao_jus.txt_194,0.0
157,2172554_2120019_emenda_na_comissao_jus.txt_195,0.0
158,2172554_2120019_emenda_na_comissao_jus.txt_197,0.0
159,2172554_2120019_emenda_na_comissao_jus.txt_199,0.0
160,2172554_2120019_emenda_na_comissao_jus.txt_200,0.0
161,2172554_2120019_emenda_na_comissao_jus.txt_201,0.0
162,2172554_2120019_emenda_na_comissao_jus.txt_202,0.0
163,2172554_2120019_emenda_na_comissao_jus.txt_203,0.0
164,2172554_2120019_emenda_na_comissao_jus.txt_204,0.0
165,2172554_2120019_emenda_na_comissao_jus.txt_205,0.0
166,2172554_2120019_emenda_na_comissao_jus.txt_207,0.0
167,2172554_2120019_emenda_na_comissao_jus.txt_208,0.0
168,2172554_2120019_emenda_na_comissao_jus.txt_209,0.0
169,2172554_2120019_emenda_na_comissao_jus.txt_210,0.0
170,2172554_2120019_emenda_na_comissao_jus.txt_212,0.0
171,2172554_2120019_emenda_na_comissao_jus.txt_213,0.0
172,2172554_2120019_emenda_na_comissao_jus.txt_214,0.0
173,2172554_2120019_emenda_na_comissao_jus.txt_215,0.0
174,2172554_2120019_emenda_na_comissao_jus.txt_216,0.0
175,2172554_2120019_emenda_na_comissao_jus.txt_219,0.0
176,2172554_2120019_emenda_na_comissao_jus.txt_220,0.0
177,2172554_2120019_emenda_na_comissao_jus.txt_221,0.0
178,2172554_2120019_emenda_na_comissao_jus.txt_222,0.0
179,2172554_2120019_emenda_na_comissao_jus.txt_223,0.0
180,2172554_2120019_emenda_na_comissao_jus.txt_224,0.0
181,2172554_2120019_emenda_na_comissao_jus.txt_225,0.0
182,2172554_2120019_emenda_na_comissao_jus.txt_226,0.0
183,2172554_2120019_emenda_na_comissao_jus.txt_227,0.0
184,2172554_2120019_emenda_na_comissao_jus.txt_228,0.0
185,2172554_2120019_emenda_na_comissao_jus.txt_230,0.0
186,2172554_2120019_emenda_na_comissao_jus.txt_231,0.0
187,2172554_2120019_emenda_na_comissao_jus.txt_232,0.0
188,2172554_2120019_emenda_na_comissao_jus.txt_233,0.0
189,2172554_2120019_emenda_na_comissao_jus.txt_235,0.0
190,2172554_2120019_emenda_na_comissao_jus.txt_236,0.0
191,2172554_2120019_emenda_na_comissao_jus.txt_237,0.0
192,2172554_2120019_emenda_na_comissao_jus.txt_239,0.0
193,2172554_2120019_emenda_na_comissao_jus.txt_240,0.0
194,2172554_2120019_emenda_na_comissao_jus.txt_241,0.0
195,2172554_2120019_emenda_na_comissao_jus.txt_242,0.0
196,2172554_2120019_emenda_na_comissao_jus.txt_244,0.0
197,2172554_2120019_emenda_na_comissao_jus.txt_245,0.0
198,2172554_2120019_emenda_na_comissao_jus.txt_246,0.0
199,2172554_2120019_emenda_na_comissao_jus.txt_247,0.0
200,2172554_2120019_emenda_na_comissao_jus.txt_248,0.0
201,2172554_2120019_emenda_na_comissao_jus.txt_249,0.0
202,2172554_2120019_emenda_na_comissao_jus.txt_250,0.0
203,2172554_2120019_emenda_na_comissao_jus.txt_251,0.0
204,2172554_2120019_emenda_na_comissao_jus.txt_252,0.0
205,2172554_2120019_emenda_na_comissao_jus.txt_254,0.0
206,2172554_2120019_emenda_na_comissao_jus.txt_255,0.0
207,2172554_2120019_emenda_na_comissao_jus.txt_256,0.0
208,2172554_2120019_emenda_na_comissao_jus.txt_257,0.0
209,2172554_2120019_emenda_na_comissao_jus.txt_259,0.0
210,2172554_2120019_emenda_na_comissao_jus.txt_260,0.0
211,2172554_2120019_emenda_na_comissao_jus.txt_262,0.0
212,2172554_2120019_emenda_na_comissao_jus.txt_263,0.0
213,2172554_2120019_emenda_na_comissao_jus.txt_265,0.0
214,2172554_2120019_emenda_na_comissao_jus.txt_266,0.0
215,2172554_2120019_emenda_na_comissao_jus.txt_270,0.0
216,2172554_2120019_emenda_na_comissao_jus.txt_271,0.0
217,2172554_2120019_emenda_na_comissao_jus.txt_272,0.0
218,2172554_2120019_emenda_na_comissao_jus.txt_273,0.0
219,2172554_2120019_emenda_na_comissao_jus.txt_274,0.0
220,2172554_2120019_emenda_na_comissao_jus.txt_276,0.0
221,2172554_2120019_emenda_na_comissao_jus.txt_277,0.0
222,2172554_2120019_emenda_na_comissao_jus.txt_279,0.0
223,2172554_2120019_emenda_na_comissao_jus.txt_280,0.0
224,2172554_2120019_emenda_na_comissao_jus.txt_282,0.0
225,2172554_2120019_emenda_na_comissao_jus.txt_283,0.0
226,2172554_2120019_emenda_na_comissao_jus.txt_284,0.0
227,2172554_2120019_emenda_na_comissao_jus.txt_285,0.0
228,2172554_2120019_emenda_na_comissao_jus.txt_286,0.0
229,2172554_2120019_emenda_na_comissao_jus.txt_287,0.0
230,2172554_2120019_emenda_na_comissao_jus.txt_288,0.0
231,2172554_2120019_emenda_na_comissao_jus.txt_290,0.0
232,2172554_2120019_emenda_na_comissao_jus.txt_291,0.0
233,2172554_2120019_emenda_na_comissao_jus.txt_292,0.0
234,2172554_2120019_emenda_na_comissao_jus.txt_293,0.0
235,2172554_2120019_emenda_na_comissao_jus.txt_294,0.0
236,2172554_2120019_emenda_na_comissao_jus.txt_295,0.0
237,2172554_2120019_emenda_na_comissao_jus.txt_296,0.0
238,2172554_2120019_emenda_na_comissao_jus.txt_297,0.0
239,2172554_2120019_emenda_na_comissao_jus.txt_298,0.0
240,2172554_2120019_emenda_na_comissao_jus.txt_299,0.0
241,2172554_2120019_emenda_na_comissao_jus.txt_301,0.0
242,2172554_2120019_emenda_na_comissao_jus.txt_302,0.0
243,2172554_2120019_emenda_na_comissao_jus.txt_303,0.0
244,2172554_2120019_emenda_na_comissao_jus.txt_304,0.0
245,2172554_2120019_emenda_na_comissao_jus.txt_306,0.0
246,2172554_2120019_emenda_na_comissao_jus.txt_307,0.0
247,2172554_2120019_emenda_na_comissao_jus.txt_308,0.0
248,2172554_2120019_emenda_na_comissao_jus.txt_309,0.0
249,2172554_2120019_emenda_na_comissao_jus.txt_310,0.0
250,2172554_2120019_emenda_na_comissao_jus.txt_314,0.0
251,2172554_2120019_emenda_na_comissao_jus.txt_315,0.0
252,2172554_2120019_emenda_na_comissao_jus.txt_316,0.0
253,2172554_2120019_emenda_na_comissao_jus.txt_318,0.0
254,2172554_2120019_emenda_na_comissao_jus.txt_319,0.0
255,2172554_2120019_emenda_na_comissao_jus.txt_320,0.0
256,2172554_2120019_emenda_na_comissao_jus.txt_321,0.0
257,2172554_2120019_emenda_na_comissao_jus.txt_322,0.0
258,2172554_2120019_emenda_na_comissao_jus.txt_323,0.0
259,2172554_2120019_emenda_na_comissao_jus.txt_324,0.0
260,2172554_2120019_emenda_na_comissao_jus.txt_325,0.0
261,2172554_2120019_emenda_na_comissao_jus.txt_326,0.0
262,2172554_2120019_emenda_na_comissao_jus.txt_327,0.0
263,2172554_2120019_emenda_na_comissao_jus.txt_328,0.0
264,2172554_2120019_emenda_na_comissao_jus.txt_330,0.0
265,2172554_2120019_emenda_na_comissao_jus.txt_331,0.0
266,2172554_2120019_emenda_na_comissao_jus.txt_332,0.0
267,2172554_2120019_emenda_na_comissao_jus.txt_334,0.0
268,2172554_2120019_emenda_na_comissao_jus.txt_335,0.0
269,2172554_2120019_emenda_na_comissao_jus.txt_336,0.0
270,2172554_2120019_emenda_na_comissao_jus.txt_337,0.0
271,2172554_2120019_emenda_na_comissao_jus.txt_338,0.0
272,2172554_2120019_emenda_na_comissao_jus.txt_342,0.0
273,2172554_2120019_emenda_na_comissao_jus.txt_343,0.0
274,2172554_2120019_emenda_na_comissao_jus.txt_344,0.0
275,2172554_2120019_emenda_na_comissao_jus.txt_345,0.0
276,2172554_2120019_emenda_na_comissao_jus.txt_346,0.0
277,2172554_2120019_emenda_na_comissao_jus.txt_347,0.0
278,2172554_2120019_emenda_na_comissao_jus.txt_348,0.0
279,2172554_2120019_emenda_na_comissao_jus.txt_349,0.0
280,2172554_2120019_emenda_na_comissao_jus.txt_350,0.0
281,2172554_2120019_emenda_na_comissao_jus.txt_351,0.0
282,2172554_2120019_emenda_na_comissao_jus.txt_352,0.0
283,2172554_2120019_emenda_na_comissao_jus.txt_353,0.0
284,2172554_2120019_emenda_na_comissao_jus.txt_354,0.0
285,2172554_2120019_emenda_na_comissao_jus.txt_355,0.0
286,2172554_2120019_emenda_na_comissao_jus.txt_356,0.0
287,2172554_2120019_emenda_na_comissao_jus.txt_357,0.0
288,2172554_2120019_emenda_na_comissao_jus.txt_358,0.0
289,2172554_2120019_emenda_na_comissao_jus.txt_363,0.0
290,2172554_2120019_emenda_na_comissao_jus.txt_364,0.0
291,2172554_2120019_emenda_na_comissao_jus.txt_365,0.0
292,2172554_2120019_emenda_na_comissao_jus.txt_366,0.0
293,2172554_2120019_emenda_na_comissao_jus.txt_368,0.0
294,2172554_2120019_emenda_na_comissao_jus.txt_369,0.0
295,2172554_2120019_emenda_na_comissao_jus.txt_370,0.0
296,2172554_2120019_emenda_na_comissao_jus.txt_371,0.0
297,2172554_2120019_emenda_na_comissao_jus.txt_372,0.0
298,2172554_2120019_emenda_na_comissao_jus.txt_373,0.0
299,2172554_2120019_emenda_na_comissao_jus.txt_374,0.0
300,2172554_2120019_emenda_na_comissao_jus.txt_375,0.0
301,2172554_2120019_emenda_na_comissao_jus.txt_376,0.0
302,2172554_2120019_emenda_na_comissao_jus.txt_377,0.0
303,2172554_2120019_emenda_na_comissao_jus.txt_378,0.0
304,2172554_2120019_emenda_na_comissao_jus.txt_379,0.0
305,2172554_2120019_emenda_na_comissao_jus.txt_380,0.0
306,2172554_2120019_emenda_na_comissao_jus.txt_381,0.0
307,2172554_2120019_emenda_na_comissao_jus.txt_383,0.0
308,2172554_2120019_emenda_na_comissao_jus.txt_384,0.0
309,2172554_2120019_emenda_na_comissao_jus.txt_385,0.0
310,2172554_2120019_emenda_na_comissao_jus.txt_386,0.0
311,2172554_2120019_emenda_na_comissao_jus.txt_387,0.0
312,2172554_2120019_emenda_na_comissao_jus.txt_388,0.0
313,2172554_2120019_emenda_na_comissao_jus.txt_389,0.0
314,2172554_2120019_emenda_na_comissao_jus.txt_392,0.0
315,2172554_2120019_emenda_na_comissao_jus.txt_393,0.0
316,2172554_2120019_emenda_na_comissao_jus.txt_394,0.0
317,2172554_2120019_emenda_na_comissao_jus.txt_395,0.0
318,2172554_2120019_emenda_na_comissao_jus.txt_396,0.0
319,2172554_2120019_emenda_na_comissao_jus.txt_397,0.0
320,2172554_2120019_emenda_na_comissao_jus.txt_398,0.0
321,2172554_2120019_emenda_na_comissao_jus.txt_399,0.0
322,2172554_2120019_emenda_na_comissao_jus.txt_400,0.0
323,2172554_2120019_emenda_na_comissao_jus.txt_401,0.0
324,2172554_2120019_emenda_na_comissao_jus.txt_402,0.0
325,2172554_2120019_emenda_na_comissao_jus.txt_403,0.0
326,2172554_2120019_emenda_na_comissao_jus.txt_405,0.0
327,2172554_2120019_emenda_na_comissao_jus.txt_406,0.0
328,2172554_2120019_emenda_na_comissao_jus.txt_407,0.0
329,2172554_2120019_emenda_na_comissao_jus.txt_408,0.0
330,2172554_2120019_emenda_na_comissao_jus.txt_409,0.0
331,2172554_2120019_emenda_na_comissao_jus.txt_411,0.0
332,2172554_2120019_emenda_na_comissao_jus.txt_412,0.0
333,2172554_2120019_emenda_na_comissao_jus.txt_414,0.0
334,2172554_2120019_emenda_na_comissao_jus.txt_415,0.0
335,2172554_2120019_emenda_na_comissao_jus.txt_416,0.0
336,2172554_2120019_emenda_na_comissao_jus.txt_417,0.0
337,2172554_2120019_emenda_na_comissao_jus.txt_418,0.0
338,2172554_2120019_emenda_na_comissao_jus.txt_419,0.0
339,2172554_2120019_emenda_na_comissao_jus.txt_421,0.0
340,2172554_2120019_emenda_na_comissao_jus.txt_422,0.0
341,2172554_2120019_emenda_na_comissao_jus.txt_423,0.0
342,2172554_2120019_emenda_na_comissao_jus.txt_425,0.0
343,2172554_2120019_emenda_na_comissao_jus.txt_426,0.0
344,2172554_2120019_emenda_na_comissao_jus.txt_430,0.0
345,2172554_2120019_emenda_na_comissao_jus.txt_433,0.0
346,2172554_2120019_emenda_na_comissao_jus.txt_436,0.0
347,2172554_2120019_emenda_na_comissao_jus.txt_437,0.0
348,2172554_2120019_emenda_na_comissao_jus.txt_438,0.0
349,2172554_2120019_emenda_na_comissao_jus.txt_439,0.0
350,2172554_2120019_emenda_na_comissao_jus.txt_440,0.0
351,2172554_2120019_emenda_na_comissao_jus.txt_441,0.0
352,2172554_2120019_emenda_na_comissao_jus.txt_442,0.0
353,2172554_2120019_emenda_na_comissao_jus.txt_443,0.0
354,2172554_2120019_emenda_na_comissao_jus.txt_445,0.0
355,2172554_2120019_emenda_na_comissao_jus.txt_448,0.0
356,2172554_2120019_emenda_na_comissao_jus.txt_449,0.0
357,2172554_2120019_emenda_na_comissao_jus.txt_451,0.0
358,2172554_2120019_emenda_na_comissao_jus.txt_452,0.0
359,2172554_2120019_emenda_na_comissao_jus.txt_453,0.0
360,2172554_2120019_emenda_na_comissao_jus.txt_455,0.0
361,2172554_2120019_emenda_na_comissao_jus.txt_456,0.0
362,2172554_2120019_emenda_na_comissao_jus.txt_457,0.0
363,2172554_2120019_emenda_na_comissao_jus.txt_458,0.0
364,2172554_2120019_emenda_na_comissao_jus.txt_459,0.0
365,2172554_2120019_emenda_na_comissao_jus.txt_460,0.0
366,2172554_2120019_emenda_na_comissao_jus.txt_461,0.0
367,2172554_2120019_emenda_na_comissao_jus.txt_462,0.0
368,2172554_2120019_emenda_na_comissao_jus.txt_465,0.0
369,2172554_2120019_emenda_na_comissao_jus.txt_467,0.0
370,2172554_2120019_emenda_na_comissao_jus.txt_468,0.0
371,2172554_2120019_emenda_na_comissao_jus.txt_469,0.0
372,2172554_2120019_emenda_na_comissao_jus.txt_470,0.0
373,2172554_2120019_emenda_na_comissao_jus.txt_472,0.0
374,2172554_2120019_emenda_na_comissao_jus.txt_474,0.0
375,2172554_2120019_emenda_na_comissao_jus.txt_475,0.0
376,2172554_2120019_emenda_na_comissao_jus.txt_477,0.0
377,2172554_2120019_emenda_na_comissao_jus.txt_479,0.0
378,2172554_2120019_emenda_na_comissao_jus.txt_480,0.0
379,2172554_2120019_emenda_na_comissao_jus.txt_481,0.0
380,2172554_2120019_emenda_na_comissao_jus.txt_482,0.0
381,2172554_2120019_emenda_na_comissao_jus.txt_484,0.0
382,2172554_2120019_emenda_na_comissao_jus.txt_485,0.0
383,2172554_2120019_emenda_na_comissao_jus.txt_486,0.0
384,2172554_2120019_emenda_na_comissao_jus.txt_487,0.0
385,2172554_2120019_emenda_na_comissao_jus.txt_489,0.0
386,2172554_2120019_emenda_na_comissao_jus.txt_490,0.0
387,2172554_2120019_emenda_na_comissao_jus.txt_491,0.0
388,2172554_2120019_emenda_na_comissao_jus.txt_493,0.0
389,2172554_2120019_emenda_na_comissao_jus.txt_494,0.0
390,2172554_2120019_emenda_na_comissao_jus.txt_495,0.0
391,2172554_2120019_emenda_na_comissao_jus.txt_496,0.0
392,2172554_2120019_emenda_na_comissao_jus.txt_497,0.0
393,2172554_2120019_emenda_na_comissao_jus.txt_499,0.0
394,2172554_2120019_emenda_na_comissao_jus.txt_500,0.0
395,2172554_2120019_emenda_na_comissao_jus.txt_501,0.0
396,2172554_2120019_emenda_na_comissao_jus.txt_505,0.0
397,2172554_2120019_emenda_na_comissao_jus.txt_506,0.0
398,2172554_2120019_emenda_na_comissao_jus.txt_509,0.0
399,2172554_2120019_emenda_na_comissao_jus.txt_511,0.0
400,2172554_2120019_emenda_na_comissao_jus.txt_512,0.0
401,2172554_2120019_emenda_na_comissao_jus.txt_513,0.0
402,2172554_2120019_emenda_na_comissao_jus.txt_514,0.0
403,2172554_2120019_emenda_na_comissao_jus.txt_515,0.0
404,2172554_2120019_emenda_na_comissao_jus.txt_516,0.0
405,2172554_2120019_emenda_na_comissao_jus.txt_517,0.0
406,2172554_2120019_emenda_na_comissao_jus.txt_519,0.0
407,2172554_2120019_emenda_na_comissao_jus.txt_520,0.0
408,2172554_2120019_emenda_na_comissao_jus.txt_521,0.0
409,2172554_2120019_emenda_na_comissao_jus.txt_525,0.0
410,2172554_2120019_emenda_na_comissao_jus.txt_526,0.0
411,2172554_2120019_emenda_na_comissao_jus.txt_527,0.0
412,2172554_2120019_emenda_na_comissao_jus.txt_529,0.0
413,2172554_2120019_emenda_na_comissao_jus.txt_531,0.0
414,2172554_2120019_emenda_na_comissao_jus.txt_532,0.0
415,2172554_2120019_emenda_na_comissao_jus.txt_533,0.0
416,2172554_2120019_emenda_na_comissao_jus.txt_535,0.0
417,2172554_2120019_emenda_na_comissao_jus.txt_537,0.0
418,2172554_2120019_emenda_na_comissao_jus.txt_538,0.0
419,2172554_2120019_emenda_na_comissao_jus.txt_539,0.0
420,2172554_2120019_emenda_na_comissao_jus.txt_543,0.0
421,2172554_2120019_emenda_na_comissao_jus.txt_544,0.0
422,2172554_2120019_emenda_na_comissao_jus.txt_547,0.0
423,2172554_2120019_emenda_na_comissao_jus.txt_549,0.0
424,2172554_2120019_emenda_na_comissao_jus.txt_550,0.0
425,2172554_2120019_emenda_na_comissao_jus.txt_551,0.0
426,2172554_2120019_emenda_na_comissao_jus.txt_553,0.0
427,2172554_2120019_emenda_na_comissao_jus.txt_554,0.0
428,2172554_2120019_emenda_na_comissao_jus.txt_555,0.0
429,2172554_2120019_emenda_na_comissao_jus.txt_557,0.0
430,2172554_2120019_emenda_na_comissao_jus.txt_560,0.0
431,2172554_2120019_emenda_na_comissao_jus.txt_561,0.0
432,2172554_2120019_emenda_na_comissao_jus.txt_562,0.0
433,2172554_2120019_emenda_na_comissao_jus.txt_563,0.0
434,2172554_2120019_emenda_na_comissao_jus.txt_564,0.0
435,2172554_2120019_emenda_na_comissao_jus.txt_565,0.0
436,2172554_2120019_emenda_na_comissao_jus.txt_566,0.0
