,comparacao,distancia
121,7890122_133943_emenda_jus.txt_160,0.0
122,7890122_133943_emenda_jus.txt_162,0.0
123,7890122_133943_emenda_jus.txt_163,0.0
124,7890122_133943_emenda_jus.txt_171,0.0
125,7890122_133943_emenda_jus.txt_172,0.0
126,7890122_133943_emenda_jus.txt_173,0.0
127,7890122_133943_emenda_jus.txt_174,0.0
128,7890122_133943_emenda_jus.txt_175,0.0
129,7890122_133943_emenda_jus.txt_176,0.0
130,7890122_133943_emenda_jus.txt_188,0.0
131,7890122_133943_emenda_jus.txt_200,0.0
132,7890122_133943_emenda_jus.txt_204,0.0
133,7890122_133943_emenda_jus.txt_205,0.0
134,7890122_133943_emenda_jus.txt_210,0.0
135,7890122_133943_emenda_jus.txt_212,0.0
136,7890122_133943_emenda_jus.txt_213,0.0
137,7890122_133943_emenda_jus.txt_215,0.0
138,7890122_133943_emenda_jus.txt_217,0.0
139,7890122_133943_emenda_jus.txt_218,0.0
140,7890122_133943_emenda_jus.txt_248,0.0
141,7890122_133943_emenda_jus.txt_249,0.0
142,7890122_133943_emenda_jus.txt_257,0.0
143,7890122_133943_emenda_jus.txt_258,0.0
144,7890122_133943_emenda_jus.txt_259,nan
145,7890122_133943_emenda_jus.txt_278,0.0
146,7890122_133943_emenda_jus.txt_280,0.0
147,7890122_133943_emenda_jus.txt_282,0.0
148,7890122_133943_emenda_jus.txt_285,0.0
149,7890122_133943_emenda_jus.txt_286,0.0
150,7890122_133943_emenda_jus.txt_287,0.0
151,7890122_133943_emenda_jus.txt_288,0.0
152,7890122_133943_emenda_jus.txt_289,0.0
153,7890122_133943_emenda_jus.txt_291,0.0
154,7890122_133943_emenda_jus.txt_309,nan
155,7890122_133943_emenda_jus.txt_311,0.0
156,7890122_133943_emenda_jus.txt_312,0.0
157,7890122_133943_emenda_jus.txt_316,0.0
158,7890122_133943_emenda_jus.txt_319,0.0
159,7890122_133943_emenda_jus.txt_320,0.0
160,7890122_133943_emenda_jus.txt_338,0.0
161,7890122_133943_emenda_jus.txt_345,0.0
162,7890122_133943_emenda_jus.txt_347,0.0
163,7890122_133943_emenda_jus.txt_348,0.0
164,7890122_133943_emenda_jus.txt_349,0.0
165,7890122_133943_emenda_jus.txt_350,0.0
166,7890122_133943_emenda_jus.txt_351,0.0
167,7890122_133943_emenda_jus.txt_352,0.0
168,7890122_133943_emenda_jus.txt_353,0.0
169,7890122_133943_emenda_jus.txt_355,0.0
170,7886946_133943_emenda_jus.txt_0,0.0
171,7886946_133943_emenda_jus.txt_10,0.0
172,7886946_133943_emenda_jus.txt_11,0.0
173,7886946_133943_emenda_jus.txt_15,0.0
174,7886946_133943_emenda_jus.txt_16,0.0
175,7886946_133943_emenda_jus.txt_17,0.0
176,7886946_133943_emenda_jus.txt_25,0.0
177,7886946_133943_emenda_jus.txt_32,0.0
178,7886946_133943_emenda_jus.txt_36,0.0
179,7886946_133943_emenda_jus.txt_37,0.0
180,7886946_133943_emenda_jus.txt_39,0.0
181,7886946_133943_emenda_jus.txt_40,0.0
182,7886946_133943_emenda_jus.txt_43,0.0
183,7886946_133943_emenda_jus.txt_44,0.0
184,7886946_133943_emenda_jus.txt_46,0.0
185,7886946_133943_emenda_jus.txt_47,0.0
186,7886946_133943_emenda_jus.txt_48,0.0
187,7886946_133943_emenda_jus.txt_49,0.0
188,7886946_133943_emenda_jus.txt_55,0.0
189,7886946_133943_emenda_jus.txt_58,0.0
190,7886946_133943_emenda_jus.txt_59,0.0
191,7886946_133943_emenda_jus.txt_85,0.0
192,7886946_133943_emenda_jus.txt_97,0.0
193,7886946_133943_emenda_jus.txt_101,0.0
194,7886946_133943_emenda_jus.txt_102,0.0
195,7886946_133943_emenda_jus.txt_103,0.0
196,7886946_133943_emenda_jus.txt_105,0.0
197,7886946_133943_emenda_jus.txt_115,0.0
198,7886946_133943_emenda_jus.txt_118,0.0
199,7886946_133943_emenda_jus.txt_125,0.0
200,7886946_133943_emenda_jus.txt_128,0.0
201,7886946_133943_emenda_jus.txt_137,0.0
202,7886946_133943_emenda_jus.txt_138,0.0
203,7886946_133943_emenda_jus.txt_150,0.0
204,7886946_133943_emenda_jus.txt_151,0.0
205,7886946_133943_emenda_jus.txt_159,0.0
206,7886946_133943_emenda_jus.txt_160,0.0
207,7886946_133943_emenda_jus.txt_162,0.0
208,7886946_133943_emenda_jus.txt_163,0.0
209,7886946_133943_emenda_jus.txt_171,0.0
210,7886946_133943_emenda_jus.txt_172,0.0
211,7886946_133943_emenda_jus.txt_173,0.0
212,7886946_133943_emenda_jus.txt_174,0.0
213,7886946_133943_emenda_jus.txt_175,0.0
214,7886946_133943_emenda_jus.txt_176,0.0
215,7886946_133943_emenda_jus.txt_188,0.0
216,7886946_133943_emenda_jus.txt_200,0.0
217,7886946_133943_emenda_jus.txt_204,0.0
218,7886946_133943_emenda_jus.txt_205,0.0
219,7886946_133943_emenda_jus.txt_210,0.0
220,7886946_133943_emenda_jus.txt_212,0.0
221,7886946_133943_emenda_jus.txt_213,0.0
222,7886946_133943_emenda_jus.txt_215,0.0
223,7886946_133943_emenda_jus.txt_217,0.0
224,7886946_133943_emenda_jus.txt_218,0.0
225,7886946_133943_emenda_jus.txt_248,0.0
226,7886946_133943_emenda_jus.txt_249,0.0
227,7886946_133943_emenda_jus.txt_257,0.0
228,7886946_133943_emenda_jus.txt_258,0.0
229,7886946_133943_emenda_jus.txt_259,nan
230,7886946_133943_emenda_jus.txt_278,0.0
231,7886946_133943_emenda_jus.txt_280,0.0
232,7886946_133943_emenda_jus.txt_282,0.0
233,7886946_133943_emenda_jus.txt_285,0.0
234,7886946_133943_emenda_jus.txt_286,0.0
235,7886946_133943_emenda_jus.txt_287,0.0
236,7886946_133943_emenda_jus.txt_288,0.0
237,7886946_133943_emenda_jus.txt_289,0.0
238,7886946_133943_emenda_jus.txt_291,0.0
239,7886946_133943_emenda_jus.txt_309,nan
240,7886946_133943_emenda_jus.txt_311,0.0
241,7886946_133943_emenda_jus.txt_312,0.0
242,7886946_133943_emenda_jus.txt_316,0.0
243,7886946_133943_emenda_jus.txt_319,0.0
244,7886946_133943_emenda_jus.txt_320,0.0
245,7886946_133943_emenda_jus.txt_338,0.0
246,7886946_133943_emenda_jus.txt_345,0.0
247,7886946_133943_emenda_jus.txt_347,0.0
248,7886946_133943_emenda_jus.txt_348,0.0
249,7886946_133943_emenda_jus.txt_349,0.0
250,7886946_133943_emenda_jus.txt_350,0.0
251,7886946_133943_emenda_jus.txt_351,0.0
252,7886946_133943_emenda_jus.txt_352,0.0
253,7886946_133943_emenda_jus.txt_353,0.0
254,7886946_133943_emenda_jus.txt_355,0.0
255,7891071_133943_emenda_jus.txt_0,0.0
256,7891071_133943_emenda_jus.txt_10,0.0
257,7891071_133943_emenda_jus.txt_11,0.0
258,7891071_133943_emenda_jus.txt_15,0.0
259,7891071_133943_emenda_jus.txt_16,0.0
260,7891071_133943_emenda_jus.txt_17,0.0
261,7891071_133943_emenda_jus.txt_25,0.0
262,7891071_133943_emenda_jus.txt_32,0.0
263,7891071_133943_emenda_jus.txt_36,0.0
264,7891071_133943_emenda_jus.txt_37,0.0
265,7891071_133943_emenda_jus.txt_39,0.0
266,7891071_133943_emenda_jus.txt_40,0.0
267,7891071_133943_emenda_jus.txt_43,0.0
268,7891071_133943_emenda_jus.txt_44,0.0
269,7891071_133943_emenda_jus.txt_46,0.0
270,7891071_133943_emenda_jus.txt_47,0.0
271,7891071_133943_emenda_jus.txt_48,0.0
272,7891071_133943_emenda_jus.txt_49,0.0
273,7891071_133943_emenda_jus.txt_55,0.0
274,7891071_133943_emenda_jus.txt_58,0.0
275,7891071_133943_emenda_jus.txt_59,0.0
276,7891071_133943_emenda_jus.txt_85,0.0
277,7891071_133943_emenda_jus.txt_97,0.0
278,7891071_133943_emenda_jus.txt_101,0.0
279,7891071_133943_emenda_jus.txt_102,0.0
280,7891071_133943_emenda_jus.txt_103,0.0
281,7891071_133943_emenda_jus.txt_105,0.0
282,7891071_133943_emenda_jus.txt_115,0.0
283,7891071_133943_emenda_jus.txt_118,0.0
284,7891071_133943_emenda_jus.txt_125,0.0
285,7891071_133943_emenda_jus.txt_128,0.0
286,7891071_133943_emenda_jus.txt_137,0.0
287,7891071_133943_emenda_jus.txt_138,0.0
288,7891071_133943_emenda_jus.txt_150,0.0
289,7891071_133943_emenda_jus.txt_151,0.0
290,7891071_133943_emenda_jus.txt_159,0.0
291,7891071_133943_emenda_jus.txt_160,0.0
292,7891071_133943_emenda_jus.txt_162,0.0
293,7891071_133943_emenda_jus.txt_163,0.0
294,7891071_133943_emenda_jus.txt_171,0.0
295,7891071_133943_emenda_jus.txt_172,0.0
296,7891071_133943_emenda_jus.txt_173,0.0
297,7891071_133943_emenda_jus.txt_174,0.0
298,7891071_133943_emenda_jus.txt_175,0.0
299,7891071_133943_emenda_jus.txt_176,0.0
300,7891071_133943_emenda_jus.txt_188,0.0
301,7891071_133943_emenda_jus.txt_200,0.0
302,7891071_133943_emenda_jus.txt_204,0.0
303,7891071_133943_emenda_jus.txt_205,0.0
304,7891071_133943_emenda_jus.txt_210,0.0
305,7891071_133943_emenda_jus.txt_212,0.0
306,7891071_133943_emenda_jus.txt_213,0.0
307,7891071_133943_emenda_jus.txt_215,0.0
308,7891071_133943_emenda_jus.txt_217,0.0
309,7891071_133943_emenda_jus.txt_218,0.0
310,7891071_133943_emenda_jus.txt_248,0.0
311,7891071_133943_emenda_jus.txt_249,0.0
312,7891071_133943_emenda_jus.txt_257,0.0
313,7891071_133943_emenda_jus.txt_258,0.0
314,7891071_133943_emenda_jus.txt_259,nan
315,7891071_133943_emenda_jus.txt_278,0.0
316,7891071_133943_emenda_jus.txt_280,0.0
317,7891071_133943_emenda_jus.txt_282,0.0
318,7891071_133943_emenda_jus.txt_285,0.0
319,7891071_133943_emenda_jus.txt_286,0.0
320,7891071_133943_emenda_jus.txt_287,0.0
321,7891071_133943_emenda_jus.txt_288,0.0
322,7891071_133943_emenda_jus.txt_289,0.0
323,7891071_133943_emenda_jus.txt_291,0.0
324,7891071_133943_emenda_jus.txt_309,nan
325,7891071_133943_emenda_jus.txt_311,0.0
326,7891071_133943_emenda_jus.txt_312,0.0
327,7891071_133943_emenda_jus.txt_316,0.0
328,7891071_133943_emenda_jus.txt_319,0.0
329,7891071_133943_emenda_jus.txt_320,0.0
330,7891071_133943_emenda_jus.txt_338,0.0
331,7891071_133943_emenda_jus.txt_345,0.0
332,7891071_133943_emenda_jus.txt_347,0.0
333,7891071_133943_emenda_jus.txt_348,0.0
334,7891071_133943_emenda_jus.txt_349,0.0
335,7891071_133943_emenda_jus.txt_350,0.0
336,7891071_133943_emenda_jus.txt_351,0.0
337,7891071_133943_emenda_jus.txt_352,0.0
338,7891071_133943_emenda_jus.txt_353,0.0
339,7891071_133943_emenda_jus.txt_355,0.0
340,7886929_133943_emenda_jus.txt_0,0.0
341,7886929_133943_emenda_jus.txt_10,0.0
342,7886929_133943_emenda_jus.txt_11,0.0
343,7886929_133943_emenda_jus.txt_15,0.0
344,7886929_133943_emenda_jus.txt_16,0.0
345,7886929_133943_emenda_jus.txt_17,0.0
346,7886929_133943_emenda_jus.txt_25,0.0
347,7886929_133943_emenda_jus.txt_32,0.0
348,7886929_133943_emenda_jus.txt_36,0.0
349,7886929_133943_emenda_jus.txt_37,0.0
350,7886929_133943_emenda_jus.txt_39,0.0
351,7886929_133943_emenda_jus.txt_40,0.0
352,7886929_133943_emenda_jus.txt_43,0.0
353,7886929_133943_emenda_jus.txt_44,0.0
354,7886929_133943_emenda_jus.txt_46,0.0
355,7886929_133943_emenda_jus.txt_47,0.0
356,7886929_133943_emenda_jus.txt_48,0.0
357,7886929_133943_emenda_jus.txt_49,0.0
358,7886929_133943_emenda_jus.txt_55,0.0
359,7886929_133943_emenda_jus.txt_58,0.0
360,7886929_133943_emenda_jus.txt_59,0.0
361,7886929_133943_emenda_jus.txt_85,0.0
362,7886929_133943_emenda_jus.txt_97,0.0
363,7886929_133943_emenda_jus.txt_101,0.0
364,7886929_133943_emenda_jus.txt_102,0.0
365,7886929_133943_emenda_jus.txt_103,0.0
366,7886929_133943_emenda_jus.txt_105,0.0
367,7886929_133943_emenda_jus.txt_115,0.0
368,7886929_133943_emenda_jus.txt_118,0.0
369,7886929_133943_emenda_jus.txt_125,0.0
370,7886929_133943_emenda_jus.txt_128,0.0
371,7886929_133943_emenda_jus.txt_137,0.0
372,7886929_133943_emenda_jus.txt_138,0.0
373,7886929_133943_emenda_jus.txt_150,0.0
374,7886929_133943_emenda_jus.txt_151,0.0
375,7886929_133943_emenda_jus.txt_159,0.0
376,7886929_133943_emenda_jus.txt_160,0.0
377,7886929_133943_emenda_jus.txt_162,0.0
378,7886929_133943_emenda_jus.txt_163,0.0
379,7886929_133943_emenda_jus.txt_171,0.0
380,7886929_133943_emenda_jus.txt_172,0.0
381,7886929_133943_emenda_jus.txt_173,0.0
382,7886929_133943_emenda_jus.txt_174,0.0
383,7886929_133943_emenda_jus.txt_175,0.0
384,7886929_133943_emenda_jus.txt_176,0.0
385,7886929_133943_emenda_jus.txt_188,0.0
386,7886929_133943_emenda_jus.txt_200,0.0
387,7886929_133943_emenda_jus.txt_204,0.0
388,7886929_133943_emenda_jus.txt_205,0.0
389,7886929_133943_emenda_jus.txt_210,0.0
390,7886929_133943_emenda_jus.txt_212,0.0
391,7886929_133943_emenda_jus.txt_213,0.0
392,7886929_133943_emenda_jus.txt_215,0.0
393,7886929_133943_emenda_jus.txt_217,0.0
394,7886929_133943_emenda_jus.txt_218,0.0
395,7886929_133943_emenda_jus.txt_248,0.0
396,7886929_133943_emenda_jus.txt_249,0.0
397,7886929_133943_emenda_jus.txt_257,0.0
398,7886929_133943_emenda_jus.txt_258,0.0
399,7886929_133943_emenda_jus.txt_259,nan
400,7886929_133943_emenda_jus.txt_278,0.0
401,7886929_133943_emenda_jus.txt_280,0.0
402,7886929_133943_emenda_jus.txt_282,0.0
403,7886929_133943_emenda_jus.txt_285,0.0
404,7886929_133943_emenda_jus.txt_286,0.0
405,7886929_133943_emenda_jus.txt_287,0.0
406,7886929_133943_emenda_jus.txt_288,0.0
407,7886929_133943_emenda_jus.txt_289,0.0
408,7886929_133943_emenda_jus.txt_291,0.0
409,7886929_133943_emenda_jus.txt_309,nan
410,7886929_133943_emenda_jus.txt_311,0.0
411,7886929_133943_emenda_jus.txt_312,0.0
412,7886929_133943_emenda_jus.txt_316,0.0
413,7886929_133943_emenda_jus.txt_319,0.0
414,7886929_133943_emenda_jus.txt_320,0.0
415,7886929_133943_emenda_jus.txt_338,0.0
416,7886929_133943_emenda_jus.txt_345,0.0
417,7886929_133943_emenda_jus.txt_347,0.0
418,7886929_133943_emenda_jus.txt_348,0.0
419,7886929_133943_emenda_jus.txt_349,0.0
420,7886929_133943_emenda_jus.txt_350,0.0
421,7886929_133943_emenda_jus.txt_351,0.0
422,7886929_133943_emenda_jus.txt_352,0.0
423,7886929_133943_emenda_jus.txt_353,0.0
424,7886929_133943_emenda_jus.txt_355,0.0
425,7886952_133943_emenda_jus.txt_0,0.0
426,7886952_133943_emenda_jus.txt_10,0.0
427,7886952_133943_emenda_jus.txt_11,0.0
428,7886952_133943_emenda_jus.txt_15,0.0
429,7886952_133943_emenda_jus.txt_16,0.0
430,7886952_133943_emenda_jus.txt_17,0.0
431,7886952_133943_emenda_jus.txt_25,0.0
432,7886952_133943_emenda_jus.txt_32,0.0
433,7886952_133943_emenda_jus.txt_36,0.0
434,7886952_133943_emenda_jus.txt_37,0.0
435,7886952_133943_emenda_jus.txt_39,0.0
436,7886952_133943_emenda_jus.txt_40,0.0
437,7886952_133943_emenda_jus.txt_43,0.0
438,7886952_133943_emenda_jus.txt_44,0.0
439,7886952_133943_emenda_jus.txt_46,0.0
440,7886952_133943_emenda_jus.txt_47,0.0
441,7886952_133943_emenda_jus.txt_48,0.0
442,7886952_133943_emenda_jus.txt_49,0.0
443,7886952_133943_emenda_jus.txt_55,0.0
444,7886952_133943_emenda_jus.txt_58,0.0
445,7886952_133943_emenda_jus.txt_59,0.0
446,7886952_133943_emenda_jus.txt_85,0.0
447,7886952_133943_emenda_jus.txt_97,0.0
448,7886952_133943_emenda_jus.txt_101,0.0
449,7886952_133943_emenda_jus.txt_102,0.0
450,7886952_133943_emenda_jus.txt_103,0.0
451,7886952_133943_emenda_jus.txt_105,0.0
452,7886952_133943_emenda_jus.txt_115,0.0
453,7886952_133943_emenda_jus.txt_118,0.0
454,7886952_133943_emenda_jus.txt_125,0.0
455,7886952_133943_emenda_jus.txt_128,0.0
456,7886952_133943_emenda_jus.txt_137,0.0
457,7886952_133943_emenda_jus.txt_138,0.0
458,7886952_133943_emenda_jus.txt_150,0.0
459,7886952_133943_emenda_jus.txt_151,0.0
460,7886952_133943_emenda_jus.txt_159,0.0
461,7886952_133943_emenda_jus.txt_160,0.0
462,7886952_133943_emenda_jus.txt_162,0.0
463,7886952_133943_emenda_jus.txt_163,0.0
464,7886952_133943_emenda_jus.txt_171,0.0
465,7886952_133943_emenda_jus.txt_172,0.0
466,7886952_133943_emenda_jus.txt_173,0.0
467,7886952_133943_emenda_jus.txt_174,0.0
468,7886952_133943_emenda_jus.txt_175,0.0
469,7886952_133943_emenda_jus.txt_176,0.0
470,7886952_133943_emenda_jus.txt_188,0.0
471,7886952_133943_emenda_jus.txt_200,0.0
472,7886952_133943_emenda_jus.txt_204,0.0
473,7886952_133943_emenda_jus.txt_205,0.0
474,7886952_133943_emenda_jus.txt_210,0.0
475,7886952_133943_emenda_jus.txt_212,0.0
476,7886952_133943_emenda_jus.txt_213,0.0
477,7886952_133943_emenda_jus.txt_215,0.0
478,7886952_133943_emenda_jus.txt_217,0.0
479,7886952_133943_emenda_jus.txt_218,0.0
480,7886952_133943_emenda_jus.txt_248,0.0
481,7886952_133943_emenda_jus.txt_249,0.0
482,7886952_133943_emenda_jus.txt_257,0.0
483,7886952_133943_emenda_jus.txt_258,0.0
484,7886952_133943_emenda_jus.txt_259,nan
485,7886952_133943_emenda_jus.txt_278,0.0
486,7886952_133943_emenda_jus.txt_280,0.0
487,7886952_133943_emenda_jus.txt_282,0.0
488,7886952_133943_emenda_jus.txt_285,0.0
489,7886952_133943_emenda_jus.txt_286,0.0
490,7886952_133943_emenda_jus.txt_287,0.0
491,7886952_133943_emenda_jus.txt_288,0.0
492,7886952_133943_emenda_jus.txt_289,0.0
493,7886952_133943_emenda_jus.txt_291,0.0
494,7886952_133943_emenda_jus.txt_309,nan
495,7886952_133943_emenda_jus.txt_311,0.0
496,7886952_133943_emenda_jus.txt_312,0.0
497,7886952_133943_emenda_jus.txt_316,0.0
498,7886952_133943_emenda_jus.txt_319,0.0
499,7886952_133943_emenda_jus.txt_320,0.0
500,7886952_133943_emenda_jus.txt_338,0.0
501,7886952_133943_emenda_jus.txt_345,0.0
502,7886952_133943_emenda_jus.txt_347,0.0
503,7886952_133943_emenda_jus.txt_348,0.0
504,7886952_133943_emenda_jus.txt_349,0.0
505,7886952_133943_emenda_jus.txt_350,0.0
506,7886952_133943_emenda_jus.txt_351,0.0
507,7886952_133943_emenda_jus.txt_352,0.0
508,7886952_133943_emenda_jus.txt_353,0.0
509,7886952_133943_emenda_jus.txt_355,0.0
510,7890799_133943_emenda_jus.txt_0,0.0
511,7890799_133943_emenda_jus.txt_10,0.0
512,7890799_133943_emenda_jus.txt_11,0.0
513,7890799_133943_emenda_jus.txt_15,0.0
514,7890799_133943_emenda_jus.txt_16,0.0
515,7890799_133943_emenda_jus.txt_17,0.0
516,7890799_133943_emenda_jus.txt_25,0.0
517,7890799_133943_emenda_jus.txt_32,0.0
518,7890799_133943_emenda_jus.txt_36,0.0
519,7890799_133943_emenda_jus.txt_37,0.0
520,7890799_133943_emenda_jus.txt_39,0.0
521,7890799_133943_emenda_jus.txt_40,0.0
522,7890799_133943_emenda_jus.txt_43,0.0
523,7890799_133943_emenda_jus.txt_44,0.0
524,7890799_133943_emenda_jus.txt_46,0.0
525,7890799_133943_emenda_jus.txt_47,0.0
526,7890799_133943_emenda_jus.txt_48,0.0
527,7890799_133943_emenda_jus.txt_49,0.0
528,7890799_133943_emenda_jus.txt_55,0.0
529,7890799_133943_emenda_jus.txt_58,0.0
530,7890799_133943_emenda_jus.txt_59,0.0
531,7890799_133943_emenda_jus.txt_85,0.0
532,7890799_133943_emenda_jus.txt_97,0.0
533,7890799_133943_emenda_jus.txt_101,0.0
534,7890799_133943_emenda_jus.txt_102,0.0
535,7890799_133943_emenda_jus.txt_103,0.0
536,7890799_133943_emenda_jus.txt_105,0.0
537,7890799_133943_emenda_jus.txt_115,0.0
538,7890799_133943_emenda_jus.txt_118,0.0
539,7890799_133943_emenda_jus.txt_125,0.0
540,7890799_133943_emenda_jus.txt_128,0.0
541,7890799_133943_emenda_jus.txt_137,0.0
542,7890799_133943_emenda_jus.txt_138,0.0
543,7890799_133943_emenda_jus.txt_150,0.0
544,7890799_133943_emenda_jus.txt_151,0.0
545,7890799_133943_emenda_jus.txt_159,0.0
546,7890799_133943_emenda_jus.txt_160,0.0
547,7890799_133943_emenda_jus.txt_162,0.0
548,7890799_133943_emenda_jus.txt_163,0.0
549,7890799_133943_emenda_jus.txt_171,0.0
550,7890799_133943_emenda_jus.txt_172,0.0
551,7890799_133943_emenda_jus.txt_173,0.0
552,7890799_133943_emenda_jus.txt_174,0.0
553,7890799_133943_emenda_jus.txt_175,0.0
554,7890799_133943_emenda_jus.txt_176,0.0
555,7890799_133943_emenda_jus.txt_188,0.0
556,7890799_133943_emenda_jus.txt_200,0.0
557,7890799_133943_emenda_jus.txt_204,0.0
558,7890799_133943_emenda_jus.txt_205,0.0
